symbol,gics8,kmeans.text_157
AGRX,35202010,60
AKBA,35201010,60
AMAG,35201010,60
AMGN,35201010,60
AMPE,35202010,60
ATNM,35201010,60
ATRA,35201010,60
AVEO,35201010,60
BMY,35202010,60
BPMC,35201010,60
BSTC,35201010,60
CALA,35201010,60
CASI,35201010,60
CBAY,35202010,60
CBLI,35201010,60
CELG,35201010,60
CEMP,35202010,60
CERU,35201010,60
CFRX,35201010,60
CHRS,35201010,60
CLDX,35201010,60
CLRB,35201010,60
CLVS,35201010,60
CNCE,35201010,60
CRIS,35201010,60
DERM,35202010,60
DRRX,35202010,60
EBIO,35201010,60
ESPR,35201010,60
FHCO,30302010,60
FLKS,35202010,60
FPRX,35201010,60
GALT,35201010,60
GNVC,35201010,60
HALO,35201010,60
IBIO,35201010,60
IDRA,35201010,60
IMGN,35201010,60
INFI,35201010,60
INSM,35201010,60
INSY,35201010,60
JNP,35202010,60
KIN,35201010,60
LGND,35201010,60
LIFE,35201010,60
LPCN,35202010,60
MGNX,35201010,60
MRNS,35202010,60
NEOT,35201010,60
NKTR,35202010,60
NLNK,35201010,60
NNVC,35201010,60
NVAX,35201010,60
OCRX,35202010,60
OGEN,35201010,60
OGXI,35201010,60
OMED,35201010,60
ONTX,35201010,60
OREX,35202010,60
PBYI,35201010,60
PFNX,35201010,60
PGNX,35201010,60
PTLA,35201010,60
RARE,35201010,60
RGEN,35201010,60
RNN,35201010,60
RVNC,35202010,60
SCYX,35202010,60
SGMO,35201010,60
SPPI,35201010,60
SYN,35201010,60
TSRO,35201010,60
UTHR,35201010,60
VSTM,35201010,60
XBIT,35201010,60
XENT,35202010,60
XLRN,35201010,60
XOMA,35201010,60
AGTC,35201010,60
IMDZ,35201010,60
ADGE,55105010,61
ALE,55101010,61
AM,10102040,61
ARTNA,55104010,61
AWK,55104010,61
AWR,55104010,61
BMI,45203010,61
CCC,15101010,61
CDZI,55104010,61
CTWS,55104010,61
CVEO,20201070,61
CWT,55104010,61
ECL,15101050,61
ENSV,10101020,61
ERII,20106020,61
FELE,20106020,61
GRC,20106020,61
HWKN,15101010,61
ITRI,45203010,61
LAYN,20103010,61
LNN,20106015,61
MSEX,55104010,61
MWA,20106020,61
PCYO,55104010,61
PICO,40201030,61
PRMW,30201030,61
RXN,20106020,61
SJW,55104010,61
STRL,20103010,61
SVT,20104010,61
WMS,20102010,61
WTR,55104010,61
WTS,20106020,61
XYL,20106020,61
YORW,55104010,61
AA,15104010,62
APH,45203015,62
AXE,45203030,62
BGC,20104010,62
CENX,15104010,62
CSL,20105010,62
GEOS,10101020,62
HWCC,20107010,62
KALU,15104010,62
MEI,45203020,62
OCC,45201020,62
PLPC,20104010,62
PX,15101040,62
RFIL,45203020,62
SUP,25101010,62
THR,20104010,62
WIRE,20104010,62
COKE,30201030,63
COT,30201030,63
DPS,30201030,63
FIZZ,30201030,63
KO,30201030,63
MNST,30201030,63
OI,15103010,63
REED,30201030,63
SAM,30201010,63
ACNB,40101015,64
ANCX,40101015,64
ASB,40101015,64
ASRV,40101015,64
BAC,40101010,64
BANC,40101015,64
BANF,40101015,64
BBT,40101015,64
BOH,40101015,64
BOKF,40101015,64
BPOP,40101015,64
BUSE,40101015,64
C,40101010,64
CARO,40101015,64
CBSH,40101015,64
CCBG,40101015,64
CFFI,40101015,64
CFG,40101015,64
CFR,40101015,64
CHCO,40101015,64
CHFC,40101015,64
CIT,40101015,64
CMA,40101010,64
COBZ,40101015,64
COF,40202010,64
COLB,40101015,64
CPF,40101015,64
DFS,40202010,64
EFSC,40101015,64
EVER,40102010,64
FBC,40102010,64
FBP,40101015,64
FCNCA,40101015,64
FFBC,40101015,64
FFIN,40101015,64
FHN,40101015,64
FISI,40101015,64
FITB,40101015,64
FNB,40101015,64
FRC,40101015,64
FULT,40101015,64
HBAN,40101015,64
HTH,40101015,64
IBKC,40101015,64
JPM,40101010,64
KEY,40101015,64
MBFI,40101015,64
MTB,40101015,64
OFG,40101015,64
OKSB,40101015,64
ONB,40101015,64
PBCT,40101015,64
PGC,40101015,64
PNC,40101015,64
PVTB,40101015,64
RF,40101015,64
SBCF,40101015,64
SBNY,40101015,64
SNV,40101015,64
SRCE,40101015,64
STI,40101015,64
TBK,40101015,64
TRMK,40101015,64
UBSI,40101015,64
USB,40101010,64
WASH,40101015,64
WBS,40101015,64
WFC,40101010,64
WTFC,40101015,64
ZION,40101015,64
BONT,25503010,65
DDS,25503010,65
DEST,25504010,65
ISIG,25401010,65
JCP,25503010,65
KIRK,25504060,65
KSS,25503010,65
M,25503010,65
RCL,25301020,65
ROST,25504010,65
SHLD,25503010,65
SMRT,25504010,65
SSI,25504010,65
WINA,25504040,65
ATVI,45103030,66
EA,45103030,66
GLUU,45103010,66
GME,25504020,66
GOOGL,45101010,66
NYNY,25301010,66
SGMS,25301010,66
TACT,45202030,66
TTS,25504030,66
TTWO,45103030,66
VUZI,25201010,66
ZNGA,45103030,66
CY,45301020,67
DRAM,45202030,67
ELON,45203020,67
FSS,20106010,67
GSIT,45301020,67
IDTI,45301020,67
INTC,45301020,67
MEET,45101010,67
MOSY,45301020,67
MU,45301020,67
NLST,45203020,67
NVDA,45301020,67
RMBS,45301020,67
SYNA,45301020,67
WDC,45202030,67
XLNX,45301020,67
ATLO,40101015,68
BHB,40101015,68
BKSC,40101015,68
BLMT,40102010,68
BMRC,40101015,68
BSF,40102010,68
BSRR,40101015,68
CASH,40102010,68
CZNC,40101015,68
ESSA,40102010,68
FBMS,40101015,68
FCF,40101015,68
FLIC,40101015,68
FRBK,40101015,68
FUNC,40101015,68
HIFS,40102010,68
LCNB,40101015,68
MBTF,40101015,68
MFNC,40101015,68
MOFG,40101015,68
NBTB,40101015,68
NKSH,40101015,68
OSBC,40101015,68
OVLY,40101015,68
PEBO,40101015,68
PFBX,40101015,68
PFIS,40101015,68
PSTB,40101015,68
RNST,40101015,68
SNBC,40101015,68
SSFN,40101015,68
TBNK,40102010,68
TCBI,40101015,68
UBFO,40101015,68
UCBI,40101015,68
UNTY,40101015,68
AHC,25401040,69
ARC,20201060,69
CVO,20201010,69
DDD,45202030,69
EBF,20201010,69
EDUC,25501010,69
EFII,45202030,69
GCI,25401040,69
HMHC,25302010,69
HPQ,45202030,69
QUAD,20201010,69
RRD,20201010,69
SCHL,25401040,69
SFLY,25502020,69
VRTV,20107010,69
XONE,20106020,69
XRX,45202030,69
ABM,20201050,70
ACM,20103010,70
ARMK,25301040,70
EGL,20101010,70
ENG,10101020,70
EXPO,20202020,70
FLR,20103010,70
GEO,60101080,70
GLDD,20103010,70
HIL,20202020,70
ICFI,20202020,70
JEC,20103010,70
KBR,20103010,70
NSA,60101080,70
RCMT,20202020,70
TISI,20201050,70
TRR,20201050,70
TTEK,20201050,70
VSR,20201050,70
WLDN,20202020,70
AAMC,60102040,71
CXP,60101040,71
DRE,60101020,71
EXR,60101080,71
GPT,60101010,71
HTA,60101050,71
LPT,60101010,71
LXP,60101010,71
NNN,60101070,71
O,60101070,71
OFC,60101040,71
PGRE,60101040,71
SIR,60101010,71
SNR,60101050,71
VTR,60101050,71
ARCI,25504040,72
BBW,25504040,72
BEBE,25504010,72
BID,25302020,72
CATO,25504010,72
CCL,25301020,72
CHS,25504010,72
COH,25203010,72
DXLG,25504010,72
EZPW,40202010,72
FCFS,40202010,72
FOSL,25203010,72
FRAN,25504010,72
HSNI,25502020,72
IPAR,30302010,72
JWN,25503010,72
KATE,25203010,72
LB,25504010,72
MC,40203020,72
MOV,25203010,72
NCLH,25301020,72
NWY,25504010,72
PM,30203010,72
RL,25203010,72
SHOO,25203020,72
SPLS,25504040,72
TIF,25504040,72
TLF,25504010,72
TWMC,25504040,72
URBN,25504010,72
VNCE,25203010,72
VRA,25203010,72
WDFC,30301010,72
WSM,25504060,72
WVVI,30201020,72
FRSH,25301040,72
AOI,30203010,73
CAPL,10102040,73
CASY,30101030,73
CHEF,30101020,73
CORE,25501010,73
CSS,25201050,73
CST,25504050,73
DG,25503020,73
DLTR,25503020,73
DPZ,25301040,73
FDP,30202010,73
FRED,25503020,73
FRPT,30202030,73
JMBA,25301040,73
KR,30101030,73
LNDC,30202030,73
MO,30203010,73
NTRI,25502020,73
ODP,25504040,73
PBPB,25301040,73
PNRA,25301040,73
RAI,30203010,73
RCII,25504020,73
SBH,25504040,73
SGRP,25401010,73
SPTN,30101020,73
SUN,10102040,73
SVU,30101030,73
TA,25504050,73
TGT,25503020,73
TIS,30301010,73
TR,30202030,73
TSCO,25504040,73
ULTA,25504040,73
UVV,30203010,73
WMK,30101030,73
XXII,30203010,73
AEHR,45301010,74
AJRD,20101010,74
ALOT,45202030,74
ATRO,20101010,74
AYI,20104010,74
CIR,20106020,74
COHU,45301010,74
CR,20106020,74
CREE,45301020,74
CW,20101010,74
DAIO,45203020,74
DCI,20106020,74
DCO,20101010,74
EFOI,20104010,74
ESE,20106020,74
ESL,20101010,74
FORM,45301010,74
GIGA,45203010,74
GNTX,25101010,74
HEI,20101010,74
HON,20105010,74
INTT,45301010,74
KAMN,20107010,74
LYTS,20104010,74
MGRC,20201070,74
MICT,20101010,74
MTSC,45203010,74
OESX,20104010,74
PH,20106020,74
RVLT,20104010,74
SPR,20101010,74
TAYD,20106020,74
TDG,20101010,74
TDY,20101010,74
TER,45301010,74
TIK,20101010,74
TXT,20101010,74
UTX,20101010,74
WWD,20106020,74
XCRA,45301010,74
ADK,35102020,75
BKD,35102020,75
CSU,35102020,75
CTRE,60101050,75
DVCR,35102020,75
FVE,35102020,75
HCN,60101050,75
HCP,60101050,75
LTC,60101050,75
MPW,60101050,75
NHC,35102020,75
NHI,60101050,75
OHI,60101050,75
SBRA,60101050,75
SNH,60101050,75
BMS,15103020,76
GEF,15103010,76
GLT,15105020,76
IP,15103020,76
KS,15105020,76
NP,15105020,76
PKG,15103020,76
RYAM,15101050,76
SWM,15105020,76
XRM,20106020,76
BCOR,45101010,77
HRB,25302020,77
INTU,45103010,77
LTRPA,25502020,77
LVNTA,25502020,77
QVCA,25502020,77
TAX,25302020,77
EVA,10102050,78
FTK,15101050,78
HNH,15104050,78
SPLP,40201030,78
TRS,20106020,78
ATU,20106020,78
BBBY,25504060,79
BBY,25504020,79
BIG,25503020,79
BREW,30201010,79
CLUB,25301030,79
CRI,25203010,79
CRMT,25504050,79
JAKK,25202010,79
LOW,25504030,79
MIK,25504040,79
MUSA,25504050,79
MYCC,25301030,79
PERF,25504040,79
PSMT,30101040,79
RGS,25302020,79
WAL,40101015,79
WMT,30101040,79
BRSS,20106020,80
FCX,15104025,80
GMO,15104020,80
MLI,20106020,80
NEM,15104030,80
SCCO,15104025,80
TAHO,15104030,80
VGZ,15104030,80
DVD,25301030,81
ISCA,25301030,81
MSG,25401030,81
TRK,25301030,81
VVI,20201070,81
ACC,60101060,82
ADC,60101070,82
AKR,60101070,82
ALX,60101070,82
BRG,60101060,82
BXP,60101040,82
CTO,60102010,82
CUZ,60101040,82
DCT,60101020,82
DEI,60101040,82
EGP,60101020,82
ELS,60101060,82
EQC,60101040,82
EQR,60101060,82
FPO,60101010,82
GGP,60101070,82
GOV,60101040,82
GTY,60101070,82
HIW,60101040,82
HPP,60101040,82
OLP,60101010,82
PKY,60101040,82
PSB,60101010,82
RESI,40204010,82
STAG,60101020,82
TCI,60102020,82
VNO,60101040,82
WSR,60101070,82
ABBV,35201010,83
ABIO,35201010,83
ACHN,35201010,83
AKAO,35202010,83
ALDX,35201010,83
ALIM,35202010,83
ALNY,35201010,83
ANTH,35201010,83
ARDM,35202010,83
ARNA,35201010,83
ARWR,35201010,83
ASMB,35202010,83
BCRX,35201010,83
BMRN,35201010,83
CAPN,35101010,83
CDTX,35201010,83
CMRX,35201010,83
CNAT,35201010,83
CRBP,35201010,83
CRMD,35201010,83
CTRV,35202010,83
DRNA,35201010,83
EBS,35201010,83
ENTA,35201010,83
FOLD,35201010,83
GILD,35201010,83
ICPT,35201010,83
IMMY,35202010,83
INO,35201010,83
IRWD,35201010,83
MDCO,35202010,83
MNKD,35201010,83
MNOV,35201010,83
MNTA,35201010,83
OCUL,35202010,83
OHRP,35201010,83
OPHT,35201010,83
PSDV,35203010,83
REGN,35201010,83
RGLS,35201010,83
RXII,35201010,83
SCLN,35202010,83
SGYP,35201010,83
SRPT,35201010,83
TTPH,35202010,83
VRTX,35201010,83
VSAR,35201010,83
ZFGN,35201010,83
VBIV,35201010,83
ABCB,40101015,84
ACFC,40102010,84
AF,40102010,84
AGM,40102010,84
BANR,40101015,84
BCBP,40101015,84
BHBK,40101015,84
BKJ,40101015,84
BKMU,40102010,84
BKU,40101015,84
BNCL,40102010,84
BNCN,40101015,84
BOFI,40102010,84
BRKL,40101015,84
BWFG,40101015,84
BXS,40101015,84
BYBK,40101015,84
CAC,40101015,84
CACB,40101015,84
CARV,40102010,84
CATY,40101015,84
CBAN,40101015,84
CBF,40101015,84
CBFV,40101015,84
CCNE,40101015,84
CFBK,40102010,84
CFFN,40102010,84
CFNB,40101015,84
CHFN,40102010,84
CIVB,40101015,84
CNBKA,40101015,84
CSBK,40102010,84
CVLY,40101015,84
CWAY,40102010,84
DCOM,40102010,84
EBMT,40101015,84
EBSB,40102010,84
EBTC,40101015,84
FBNK,40101015,84
FCCY,40101015,84
FFIC,40101015,84
FFNW,40101015,84
FNLC,40101015,84
FNWB,40101015,84
FRBA,40101015,84
FSB,40101015,84
FSBK,40101015,84
GBCI,40101015,84
GBNK,40101015,84
GSBC,40101015,84
GWB,40101015,84
HAFC,40101015,84
HBCP,40102010,84
HFBC,40102010,84
HFWA,40101015,84
HMNF,40102010,84
HTBI,40101015,84
HTLF,40101015,84
IBTX,40101015,84
INBK,40101015,84
INDB,40101015,84
ISBC,40101015,84
ISTR,40101015,84
KRNY,40102010,84
LARK,40101015,84
LBAI,40101015,84
LION,40101015,84
LTXB,40101015,84
MFSF,40101015,84
MLVF,40102010,84
MSBF,40102010,84
MSFG,40101015,84
NBHC,40101015,84
NBN,40101015,84
NCOM,40101015,84
NFBK,40102010,84
NRIM,40101015,84
NYCB,40102010,84
OCFC,40102010,84
ORIT,40102010,84
PBHC,40102010,84
PBIP,40102010,84
PEBK,40101015,84
PFS,40102010,84
PKBK,40101015,84
PLBC,40101015,84
PMBC,40101015,84
PROV,40102010,84
PWOD,40101015,84
RBCAA,40101015,84
RVSB,40102010,84
SAL,40101015,84
SBCP,40101015,84
SBSI,40101015,84
SFNC,40101015,84
SIFI,40102010,84
SLCT,40101015,84
SONA,40101015,84
STL,40101015,84
SVBI,40102010,84
TBBK,40101015,84
TFSL,40102010,84
TOWN,40101015,84
TSBK,40102010,84
UBNK,40102010,84
UCFC,40102010,84
UMPQ,40101015,84
VLY,40101015,84
WABC,40101015,84
WAFD,40102010,84
WSBF,40102010,84
AIV,60101060,85
APTS,60101060,85
AVB,60101060,85
CPT,60101060,85
EDR,60101060,85
ESS,60101060,85
HHC,60102030,85
MAA,60101060,85
MORE,60101060,85
SUI,60101060,85
UDR,60101060,85
UMH,60101060,85
AIRI,20101010,86
BHE,45203020,86
CDNS,45103010,86
CYBE,45301010,86
IEC,45203020,86
IIN,45203015,86
JBL,45203020,86
KE,45203020,86
KEYS,45203010,86
KTCC,45203020,86
LMIA,20101010,86
PDFS,45301010,86
PKE,45203020,86
PKOH,20301010,86
PLXS,45203020,86
PRCP,45203010,86
PRLB,20106020,86
SANM,45203020,86
SGMA,45203020,86
SPA,20101010,86
SYPR,25101010,86
TRT,45301010,86
TTMI,45203020,86
UCTT,45301010,86
WSCI,20106020,86
ACTA,45101010,87
AKAM,45101010,87
ANET,45201020,87
ATEN,45103020,87
BLKB,45103010,87
BRCD,45201020,87
CARB,45101010,87
CIEN,45201020,87
COVS,45103020,87
CRM,45103010,87
CTXS,45103010,87
EXTR,45201020,87
FFIV,45201020,87
FIVN,45101010,87
FSNN,50101010,87
GIMO,45103020,87
HIVE,45201020,87
JNPR,45201020,87
LOGM,45101010,87
MDSO,35103010,87
MODN,45103010,87
MSFT,45103020,87
NOW,45103020,87
NSIT,45203030,87
NTGR,45201020,87
SSNI,45103010,87
VMW,45103020,87
AAWW,20301010,88
AIR,20101010,88
AL,20107010,88
ALGT,20302010,88
ALK,20302010,88
ATSG,20301010,88
AYR,20107010,88
BA,20101010,88
CVU,20101010,88
DAL,20302010,88
HA,20302010,88
ISSC,20101010,88
JBLU,20302010,88
LUV,20302010,88
SAVE,20302010,88
SIF,20101010,88
SKYW,20302010,88
TGI,20101010,88
UAL,20302010,88
WLFC,20107010,88
AHGP,10102050,89
ARLP,10102050,89
BTU,10102050,89
CLD,10102050,89
CNX,10102050,89
FELP,10102050,89
HCC,15104050,89
HNRG,10102050,89
NRP,10102050,89
SXC,15104050,89
SXCP,15104050,89
WLB,10102050,89
WMLP,10102050,89
ABR,40204010,90
ACRE,40204010,90
AJX,40204010,90
ALEX,60102010,90
ARES,40203010,90
ARI,40204010,90
AXR,20201070,90
BRT,60101060,90
CBG,60102040,90
CLI,60101040,90
CMCT,40204010,90
CSGP,45101010,90
CUBE,60101080,90
EPR,60101080,90
ESBA,60101010,90
ESRT,60101010,90
FSP,60101040,90
GOOD,60101010,90
HF,60102040,90
IRET,60101010,90
IRT,60101060,90
JCAP,60101080,90
JLL,60102040,90
JOE,60102010,90
LMRK,60102020,90
MMI,60102040,90
MNR,60101020,90
NXRT,60101060,90
NYRT,60101040,90
ORM,40204010,90
PDM,60101040,90
PLD,60101020,90
PSA,60101080,90
PW,60101080,90
RAS,60101010,90
RDI,25401030,90
REIS,45101010,90
RLGY,60102040,90
SBAC,60101080,90
SLG,60101040,90
SRC,60101010,90
STAR,60101010,90
STOR,60101010,90
STRS,60102030,90
STWD,40204010,90
VGR,30203010,90
WD,40102010,90
WPC,60101010,90
WRE,60101010,90
Z,45101010,90
APU,55102010,91
CUO,20102010,91
FGP,55102010,91
FIX,20103010,91
GLP,10102040,91
HD,25504030,91
HDSN,20201050,91
LII,20102010,91
MOD,25101010,91
SERV,25302020,91
SGU,55102010,91
SPH,55102010,91
SRLP,10102040,91
TPC,20103010,91
WSO,20107010,91
ACCO,20201060,92
ADMP,35202010,92
AHPI,35101010,92
ALGN,35101020,92
ALQA,35101020,92
AMC,25401030,92
AMD,45301020,92
AMPH,35202010,92
ATR,15103010,92
ATRI,35101020,92
BABY,35101010,92
BIOL,35101010,92
BRC,20201010,92
BVX,35101010,92
CASM,35101010,92
CAW,30302010,92
CHD,30301010,92
CL,30301010,92
CLCT,25302020,92
CLX,30301010,92
COO,35101020,92
COTY,30302010,92
CQH,10102040,92
CQP,10102040,92
CRCM,45101010,92
CSV,25302020,92
CUTR,35101010,92
DYNT,35101010,92
EGRX,35201010,92
EL,30302010,92
ELMD,35101010,92
ETSY,25502020,92
EYES,35101010,92
HEAR,25201010,92
HELE,25201040,92
HRC,35101010,92
HRG,30301010,92
HYH,35101020,92
IFF,15101050,92
IRBT,25201040,92
IVC,35101010,92
JNJ,35202010,92
JOUT,25202010,92
JYNT,35102020,92
KMB,30301010,92
LCI,35202010,92
LEU,10102050,92
LFVN,30302010,92
LPG,10102040,92
MED,30302010,92
MSN,25201010,92
MTEX,30302010,92
MVIS,45203010,92
NBY,35202010,92
NHTC,30302010,92
NPK,20101010,92
NTN,25401030,92
NWL,25201050,92
PBH,35202010,92
PFE,35202010,92
PG,30301010,92
PHMD,35101010,92
PODD,35101010,92
PRPH,35202010,92
REV,30302010,92
RGC,25401030,92
ROL,20201050,92
ROX,30201020,92
RVP,35101020,92
SCI,25302020,92
SEE,15103020,92
SMG,15101030,92
SPB,30301010,92
STAA,35101020,92
STON,25302020,92
TAP,30201010,92
THST,30201020,92
TNDM,35101010,92
TREX,20102010,92
TRUP,40301020,92
TUP,25201050,92
TXMD,35202010,92
TZOO,45101010,92
UAMY,15104020,92
UG,30302010,92
UTMD,35101020,92
VAC,25301020,92
AGYS,45203030,93
ARIS,45101010,93
DJCO,25401040,93
EGOV,45101010,93
ENOC,45103010,93
FICO,45103010,93
LQDT,45101010,93
MSI,45201020,93
PAR,45203010,93
PCMI,45203030,93
PLUS,45203030,93
TYL,45103010,93
WSTG,45203030,93
FAF,40301040,94
FNF,40301040,94
FNFV,40201030,94
STC,40301040,94
ENPH,20104010,95
FCEL,20104010,95
FSLR,45301020,95
NRG,55105010,95
RGSE,20104010,95
ROCK,20102010,95
SPWR,45301020,95
TERP,55105020,95
VSLR,55105020,95
COL,20101010,96
CUB,20101010,96
DGI,20101010,96
FEIM,45203010,96
GD,20101010,96
HRS,45201020,96
ISNS,45203010,96
ITI,45203010,96
KEYW,20101010,96
LDOS,45102010,96
LLL,20101010,96
LMT,20101010,96
MG,20202020,96
MRCY,20101010,96
NOC,20101010,96
OA,20101010,96
RTN,20101010,96
SAIC,45102010,96
TRMB,45203020,96
VEC,20101010,96
AMRK,40201040,97
AUMN,15104040,97
CDE,15104045,97
ERA,10101020,97
GORO,15104030,97
HL,15104045,97
LODE,15104030,97
OMEX,20201070,97
UEC,10102050,97
URG,10102050,97
URRE,10102050,97
XPL,15104040,97
BC,25202010,98
HZO,25504040,98
MBUU,25202010,98
MPX,25202010,98
WMAR,25504040,98
AIQ,35102015,99
ALOG,35101010,99
AMS,35102015,99
ARAY,35101010,99
AVGR,35101010,99
DRAD,35102015,99
FONR,35101010,99
ICAD,35103010,99
LDR,35102015,99
NAVB,35201010,99
RDNT,35102015,99
VAR,35101010,99
BPT,10102020,100
CHKR,10102020,100
CRT,10102020,100
DMLP,10102020,100
ECT,10102020,100
HGT,10102020,100
MARPS,10102020,100
MSB,15104050,100
MTR,10102020,100
NDRO,10102020,100
NRT,10102020,100
PBT,10102020,100
PER,10102020,100
RGLD,15104030,100
ROYT,10102020,100
SBR,10102020,100
SDR,10102020,100
SDT,10102020,100
SJT,10102020,100
VOC,10102020,100
BCC,15105010,101
CTT,60101080,101
DEL,15105010,101
KOP,15101010,101
PCH,60101080,101
RTK,15105010,101
RYN,60101080,101
UFPI,20102010,101
WY,60101080,101
APA,10102020,102
CIE,10102020,102
DNR,10102020,102
EOG,10102020,102
EPM,10102020,102
EXXI,10102020,102
FPP,10102020,102
HUSA,10102020,102
MCF,10102020,102
OCIP,15101010,102
PQ,10102020,102
USLM,15102010,102
WTI,10102020,102
ABC,35102010,103
CVS,30101010,103
DPLO,35102015,103
ESRX,35102015,103
MGLN,35102030,103
OMCL,35103010,103
PMC,35102010,103
RAD,30101010,103
SSY,35102020,103
WBA,30101010,103
ATO,55102010,104
BWP,10102040,104
CELP,20201050,104
CLNE,10102030,104
CNP,55103010,104
CPK,55102010,104
DGAS,55102010,104
DM,10102040,104
DTE,55103010,104
EGAS,55102010,104
GTLS,20106020,104
LNG,10102040,104
MDU,55103010,104
MIC,20305010,104
NFG,55102010,104
NI,55103010,104
NJR,55102010,104
NWE,55103010,104
NWN,55102010,104
OGS,55102010,104
RGCO,55102010,104
SCG,55103010,104
SJI,55102010,104
SO,55101010,104
SPKE,55101010,104
SRE,55103010,104
SWX,55102010,104
SYMX,10101020,104
TCP,10102040,104
UGI,55102010,104
WGL,55102010,104
XEL,55101010,104
ADBE,45103010,105
AVID,45202030,105
BTN,25401030,105
CBS,25401020,105
INOD,45102020,105
MARK,45101010,105
MDP,25401040,105
NEWM,25401040,105
OUT,60101080,105
RNWK,45101010,105
SALM,25401020,105
TIME,25401040,105
TST,40203040,105
XOXO,45101010,105
LIVE,25201020,105
ACTG,20202020,106
CRDS,45202030,106
INVT,45201020,106
MARA,20202020,106
MDVX,35101010,106
NTIP,45201020,106
PCO,20202020,106
PDLI,35201010,106
RPXC,20202020,106
SPEX,20202020,106
ADSK,45103010,107
ANSS,45103010,107
ASUR,45103010,107
AWRE,45103010,107
AZPN,45103010,107
BSQR,45103010,107
BVSN,45101010,107
CALD,45103010,107
COUP,45101010,107
CRAY,45202030,107
CTRL,45203010,107
DATA,45103020,107
EGAN,45101010,107
EGHT,45103010,107
ELLI,45103010,107
EPAM,45102010,107
EXA,45103010,107
FALC,45103020,107
GWRE,45103010,107
HUBS,45103010,107
JIVE,45103010,107
NATI,45203010,107
NCR,45202030,107
NEWR,45101010,107
NTWK,45103010,107
ORCL,45103020,107
PEGA,45103010,107
PRGS,45103020,107
PRO,45103010,107
PTC,45103010,107
QADA,45103010,107
RHT,45103020,107
SABR,45102020,107
SNPS,45103010,107
SPRT,45101010,107
SPSC,45101010,107
TWOU,45101010,107
UIS,45102010,107
UPLD,45103010,107
ZEN,45103010,107
CENTA,30301010,108
HSKA,35202010,108
ICCC,35201010,108
IDXX,35101010,108
JAGX,35202010,108
LLY,35202010,108
MRK,35202010,108
NEOG,35101020,108
ODC,30301010,108
PAHC,35202010,108
RIBT,30202030,108
WOOF,35102020,108
ZTS,35202010,108
AE,10102030,109
AREX,10102020,109
AXAS,10102020,109
BBG,10102020,109
BCEI,10102020,109
BRS,10101020,109
BSM,10102020,109
CLR,10102020,109
CPE,10102020,109
CRC,10102020,109
CXO,10102020,109
EGN,10102020,109
EGY,10102020,109
ENRJ,10102020,109
EPE,10102020,109
ERN,10102020,109
ESTE,10102020,109
EVEP,10102020,109
FANG,10102020,109
GBR,10102020,109
GNE,55101010,109
JONE,10102020,109
LGCY,10102020,109
LPI,10102020,109
MCEP,10102020,109
MVO,10102020,109
MXC,10102020,109
NFX,10102020,109
NOG,10102020,109
PE,10102020,109
PHIIK,10101020,109
QEP,10102020,109
REI,10102020,109
REN,10102020,109
RSPP,10102020,109
SM,10102020,109
TAT,10102020,109
TGC,10102020,109
TRCH,10102020,109
UPL,10102020,109
USEG,10102020,109
VNOM,10102020,109
WLL,10102020,109
WPX,10102020,109
XEC,10102020,109
XOM,10102010,109
YUMA,10102020,109
ZN,10102020,109
MPO,10102020,109
AMID,10102040,110
CEQP,10102040,110
CNNX,10102040,110
EEP,10102040,110
EEQ,10102040,110
ENBL,10102040,110
ENLC,10102040,110
ENLK,10102030,110
EPD,10102040,110
EQGP,10102040,110
EQM,10102040,110
EQT,10102020,110
ETE,10102040,110
MPLX,10102040,110
OKE,10102040,110
OKS,10102040,110
PAA,10102040,110
PAGP,10102040,110
SEP,10102040,110
SXE,10102040,110
TEGP,10102040,110
TEP,10102040,110
TRGP,10102040,110
WES,10102040,110
WGP,10102040,110
WMB,10102040,110
WPZ,10102040,110
ASGN,20202010,111
BBSI,20202010,111
CCRN,35102015,111
CDI,20202010,111
DHX,45101010,111
HSII,20202010,111
HSON,20202010,111
IPDN,45101010,111
JOB,20202010,111
KELYA,20202010,111
KFRC,20202010,111
KFY,20202010,111
MAN,20202010,111
Q,35203010,111
RHI,20202010,111
SGC,25203010,111
TBI,20202010,111
VISI,20202010,111
AJG,40301010,112
AMSF,40301040,112
ASFI,40202010,112
BNFT,45101010,112
BRO,40301010,112
CBZ,20202020,112
CRVL,35102015,112
HOG,25102020,112
MMC,40301010,112
MMS,45102020,112
PN,40301010,112
APOG,20102010,113
AXTA,15101050,113
FOE,15101050,113
GGG,20106020,113
GLW,45203015,113
KRA,15101050,113
LAKE,25203010,113
LBY,25201050,113
NDSN,20106020,113
OC,20102010,113
PPG,15101050,113
RPM,15101050,113
SHW,15101050,113
TNC,20106020,113
VAL,15101050,113
VMI,20103010,113
BYD,25301010,114
CACQ,25301010,114
CHDN,25301010,114
CNTY,25301010,114
CPHC,25301010,114
CZR,25301010,114
DDE,25301010,114
ERI,25301010,114
FLL,25301010,114
GLPI,60101080,114
GPIC,25301010,114
LVS,25301010,114
MCRI,25301010,114
MGM,25301010,114
PENN,25301010,114
PNK,25301010,114
UWN,25301010,114
WYNN,25301010,114
ASTE,20106010,115
DOV,20106020,115
HEES,20107010,115
HI,20106020,115
JBT,20106020,115
KAI,20106020,115
MIDD,20106020,115
MIND,10101020,115
