symbol,gics8,kmeans.text_068
JYNT,35102020,29
KEM,45203020,29
KEX,20303010,29
KOP,15101010,29
LABL,20201010,29
LAKE,25203010,29
LBY,25201050,29
LDL,20106020,29
LDR,35102015,29
LECO,20106020,29
LEU,10102050,29
LL,25504030,29
LNN,20106015,29
LPG,10102040,29
LPX,15105010,29
LRAD,45203010,29
LTBR,20202020,29
LVNTA,25502020,29
LYTS,20104010,29
MARA,20202020,29
MATW,20201070,29
MBUU,25202010,29
MDXG,35201010,29
MGRC,20201070,29
MHK,25201020,29
MICT,20101010,29
MON,15101030,29
MPX,25202010,29
MRLN,40201040,29
MSA,20201060,29
MTW,20106010,29
MYOS,30302010,29
NBY,35202010,29
NEU,15101050,29
NL,20201060,29
NPK,20101010,29
NTIC,15101050,29
NWL,25201050,29
OBCI,30301010,29
OC,20102010,29
OCIP,15101010,29
OESX,20104010,29
OFLX,20106020,29
OLED,45203015,29
OMCL,35103010,29
OMEX,20201070,29
OTTR,55101010,29
PATK,20102010,29
PDLI,35201010,29
PETS,25502020,29
PFIE,10101020,29
PGEM,20102010,29
PGTI,20102010,29
PHMD,35101010,29
PLT,45201020,29
PODD,35101010,29
POOL,25501010,29
PX,15101040,29
QUAD,20201010,29
RAVN,20105010,29
REFR,45203010,29
RGC,25401030,29
RGR,25202010,29
RHP,60101030,29
RIBT,30202030,29
RLOG,20303010,29
RMAX,60102040,29
ROL,20201050,29
RTK,15105010,29
RVLT,20104010,29
RVP,35101020,29
SANW,30202010,29
SAVE,20302010,29
SCI,25302020,29
SCON,45203015,29
SEAS,25301030,29
SFLY,25502020,29
SIX,25301030,29
SKY,25201030,29
SKYW,20302010,29
SNMX,15101050,29
STON,25302020,29
SUP,25101010,29
SYPR,25101010,29
TACT,45202030,29
TAX,25302020,29
TEN,25101010,29
TILE,20201060,29
TNC,20106020,29
TNDM,35101010,29
TREX,20102010,29
TRK,25301030,29
TRUP,40301020,29
TTS,25504030,29
UAL,20302010,29
UAMY,15104020,29
UFI,25203030,29
UFPI,20102010,29
UFPT,15103020,29
UNF,20201070,29
UNXL,45203020,29
USG,20102010,29
UUU,45203010,29
UVV,30203010,29
VOXX,25101010,29
VPG,45203010,29
WATT,20104010,29
WLKP,15101010,29
WNC,20106010,29
WRLD,40202010,29
WVVI,30201020,29
XON,35201010,29
XONE,20106020,29
XPLR,45202030,29
XRM,20106020,29
XXII,30203010,29
LIVE,25201020,29
ABR,40204010,30
ACRE,40204010,30
AIV,60101060,30
ALEX,60102010,30
AXR,20201070,30
BRG,60101060,30
CHCI,25201030,30
CORR,60101080,30
CSGP,45101010,30
CTO,60102010,30
CTT,60101080,30
DEL,15105010,30
EPR,60101080,30
FOR,60102030,30
FPI,60101080,30
FRPH,60102020,30
HF,60102040,30
HHC,60102030,30
JCAP,60101080,30
JLL,60102040,30
JOE,60102010,30
LAND,60101080,30
LMNR,30202010,30
MLP,60102030,30
MMI,60102040,30
MNR,60101020,30
MTN,25301030,30
PCH,60101080,30
PLD,60101020,30
PW,60101080,30
RAS,60101010,30
RDI,25401030,30
REIS,45101010,30
RESI,40204010,30
RLGY,60102040,30
RYN,60101080,30
SBAC,60101080,30
SNOW,25301030,30
SRC,60101010,30
STAR,60101010,30
STC,40301040,30
STOR,60101010,30
STRS,60102030,30
STWD,40204010,30
TRC,60102010,30
UDR,60101060,30
UMH,60101060,30
VGR,30203010,30
WD,40102010,30
WPC,60101010,30
WY,60101080,30
Z,45101010,30
ABCO,20202020,31
ADMA,35201010,31
ASGN,20202010,31
BEAT,35102015,31
CTLT,35202010,31
DXCM,35101010,31
FORR,45102010,31
HSII,20202010,31
HSON,20202010,31
INCR,35203010,31
INOV,35103010,31
KFY,20202010,31
MAN,20202010,31
MASI,35101010,31
MDSO,35103010,31
MDVX,35101010,31
PFE,35202010,31
PRAH,35203010,31
PRXL,35203010,31
Q,35203010,31
SCYX,35202010,31
ONVO,35201010,31
ARKR,25301040,32
BBRG,25301040,32
BDL,25301040,32
BH,25301040,32
BJRI,25301040,32
BLMN,25301040,32
BOJA,25301040,32
BWLD,25301040,32
CAKE,25301040,32
CBRL,25301040,32
CHUY,25301040,32
CMG,25301040,32
DAVE,25301040,32
DENN,25301040,32
DIN,25301040,32
DNKN,25301040,32
DRI,25301040,32
EAT,25301040,32
FRGI,25301040,32
GRUB,45101010,32
GTIM,25301040,32
HABT,25301040,32
JACK,25301040,32
KONA,25301040,32
LOCO,25301040,32
LUB,25301040,32
MCD,25301040,32
NDLS,25301040,32
NTN,25401030,32
PZZA,25301040,32
RAVE,25301040,32
RICK,25301030,32
RRGB,25301040,32
RT,25301040,32
RUTH,25301040,32
SHAK,25301040,32
SONC,25301040,32
STKS,25301040,32
TA,25504050,32
TACO,25301040,32
TAST,25301040,32
TXRH,25301040,32
WEN,25301040,32
YUM,25301040,32
ZOES,25301040,32
ABBV,35201010,33
ABIO,35201010,33
ACAD,35201010,33
ACHN,35201010,33
ACOR,35201010,33
ADMP,35202010,33
ADMS,35201010,33
ADRO,35201010,33
AERI,35202010,33
AGEN,35201010,33
AGIO,35201010,33
AGRX,35202010,33
AKAO,35202010,33
AKBA,35201010,33
ALDR,35201010,33
ALDX,35201010,33
ALIM,35202010,33
ALNY,35201010,33
ALXN,35201010,33
AMAG,35201010,33
AMPE,35202010,33
ANIP,35202010,33
ANTH,35201010,33
APRI,35202010,33
ARDM,35202010,33
ARDX,35201010,33
ARNA,35201010,33
ARQL,35201010,33
ARWR,35201010,33
ASMB,35202010,33
ATNM,35201010,33
BCRX,35201010,33
BIIB,35201010,33
BLPH,35101010,33
BMRN,35201010,33
BPMC,35201010,33
BPTH,35202010,33
BSTC,35201010,33
CAPN,35101010,33
CAPR,35201010,33
CASI,35201010,33
CBAY,35202010,33
CDTX,35201010,33
CELG,35201010,33
CEMP,35202010,33
CERU,35201010,33
CFRX,35201010,33
CHRS,35201010,33
CLDX,35201010,33
CMRX,35201010,33
CNAT,35201010,33
CNCE,35201010,33
CORI,35202010,33
CORT,35202010,33
CPRX,35201010,33
CRBP,35201010,33
CRIS,35201010,33
CRMD,35201010,33
CTRV,35202010,33
CYCC,35201010,33
CYTK,35201010,33
CYTR,35201010,33
DERM,35202010,33
DRNA,35201010,33
DVAX,35201010,33
EBIO,35201010,33
EBS,35201010,33
ENTA,35201010,33
EPZM,35201010,33
ESPR,35201010,33
EVOK,35202010,33
FCSC,35201010,33
FGEN,35201010,33
FLKS,35202010,33
FOLD,35201010,33
FPRX,35201010,33
GALE,35201010,33
GALT,35201010,33
GERN,35201010,33
GILD,35201010,33
GNVC,35201010,33
HALO,35201010,33
HEB,35201010,33
IBIO,35201010,33
ICPT,35201010,33
IDRA,35201010,33
IMGN,35201010,33
IMMY,35202010,33
IMNP,35201010,33
INCY,35201010,33
INFI,35201010,33
INSM,35201010,33
INSY,35201010,33
ITCI,35202010,33
ITEK,35201010,33
JAGX,35202010,33
JNP,35202010,33
KERX,35201010,33
KIN,35201010,33
KPTI,35201010,33
LGND,35201010,33
LIFE,35201010,33
LJPC,35201010,33
LPCN,35202010,33
LXRX,35201010,33
MEIP,35201010,33
MGNX,35201010,33
MNKD,35201010,33
MNOV,35201010,33
MNTA,35201010,33
MRNS,35202010,33
MRTX,35201010,33
NBIX,35201010,33
NEOT,35201010,33
NKTR,35202010,33
NNVC,35201010,33
NVAX,35201010,33
OCRX,35202010,33
OCUL,35202010,33
OGEN,35201010,33
OHRP,35201010,33
OMED,35201010,33
OMER,35202010,33
ONCE,35201010,33
ONTX,35201010,33
OREX,35202010,33
OTIC,35201010,33
PCRX,35202010,33
PFNX,35201010,33
PRTO,35201010,33
PSDV,35203010,33
PTLA,35201010,33
PTN,35201010,33
RARE,35201010,33
REGN,35201010,33
RGEN,35201010,33
RGLS,35201010,33
RIGL,35201010,33
RMTI,35101010,33
RNN,35201010,33
RPRX,35202010,33
RTRX,35201010,33
RVNC,35202010,33
RXII,35201010,33
SAGE,35201010,33
SCLN,35202010,33
SCMP,35202010,33
SGEN,35201010,33
SGMO,35201010,33
SGYP,35201010,33
SNSS,35201010,33
SPHS,35201010,33
SRPT,35201010,33
SSH,35101010,33
SUPN,35202010,33
SYN,35201010,33
TCON,35201010,33
TENX,35201010,33
TNXP,35201010,33
TSRO,35201010,33
TTPH,35202010,33
TXMD,35202010,33
UTHR,35201010,33
VICL,35201010,33
VKTX,35201010,33
VNDA,35201010,33
VRTX,35201010,33
VVUS,35202010,33
XBIT,35201010,33
XENT,35202010,33
XLRN,35201010,33
XNCR,35201010,33
XOMA,35201010,33
ZFGN,35201010,33
AGTC,35201010,33
ADI,45301020,34
AMD,45301020,34
ARW,45203030,34
AVT,45203030,34
BDC,45203015,34
CAVM,45301020,34
CDNS,45103010,34
CEVA,45301020,34
CRUS,45301020,34
CY,45301020,34
DAIO,45203020,34
DIOD,45301020,34
DRAM,45202030,34
FORM,45301010,34
GSIT,45301020,34
IDTI,45301020,34
INTC,45301020,34
IPHI,45301020,34
IXYS,45301020,34
KEYS,45203010,34
KN,45203015,34
LSCC,45301020,34
MCHP,45301020,34
MOSY,45301020,34
MSCC,45301020,34
MU,45301020,34
MXIM,45301020,34
MXWL,45203020,34
NLST,45203020,34
NPTN,45301020,34
NVDA,45301020,34
NVEC,45301020,34
ON,45301020,34
QUIK,45301020,34
RMBS,45301020,34
ROG,45203015,34
SIGM,45301020,34
SLAB,45301020,34
SMCI,45202030,34
SMTC,45301020,34
SNPS,45103010,34
SYNA,45301020,34
TXN,45301020,34
VSH,45203015,34
WDC,45202030,34
XLNX,45301020,34
ARCI,25504040,35
ATR,15103010,35
BGS,30202030,35
BOBE,25301040,35
CAG,30202030,35
CALM,30202030,35
CAPL,10102040,35
CASY,30101030,35
CAW,30302010,35
CENTA,30301010,35
CHD,30301010,35
CHEF,30101020,35
CL,30301010,35
CLX,30301010,35
CORE,25501010,35
COST,30101040,35
COTY,30302010,35
CPB,30202030,35
CST,25504050,35
CVGW,30202030,35
DF,30202030,35
DG,25503020,35
DPS,30201030,35
EL,30302010,35
FARM,30202030,35
FDP,30202010,35
FIZZ,30201030,35
FLO,30202030,35
FRPT,30202030,35
GIS,30202030,35
GNC,25504040,35
HAIN,30202030,35
HELE,25201040,35
HRL,30202030,35
HSY,30202030,35
IFF,15101050,35
IMKTA,30101030,35
JBSS,30202030,35
JJSF,30202030,35
JMBA,25301040,35
JVA,30202030,35
K,30202030,35
KMB,30301010,35
KO,30201030,35
LANC,30202030,35
LCUT,25201050,35
LFVN,30302010,35
LNCE,30202030,35
LNDC,30202030,35
LWAY,30202030,35
MDLZ,30202030,35
MED,30302010,35
MJN,30202030,35
MKC,30202030,35
MTEX,30302010,35
NAII,30302010,35
NATH,25301040,35
NC,25201040,35
NGVC,30101030,35
NHTC,30302010,35
NTRI,25502020,35
NUS,30302010,35
NUTR,30302010,35
ODC,30301010,35
OME,30202030,35
PBH,35202010,35
PEP,30201030,35
PF,30202030,35
PG,30301010,35
PNRA,25301040,35
POST,30202030,35
PPC,30202030,35
PRPH,35202010,35
REED,30201030,35
RELV,30302010,35
REV,30302010,35
RGS,25302020,35
RMCF,30202030,35
SAFM,30202030,35
SBH,25504040,35
SBUX,25301040,35
SEB,30202030,35
SEE,15103020,35
SENEA,30202030,35
SFM,30101030,35
SFS,30101030,35
SJM,30202030,35
SMG,15101030,35
SNAK,30202030,35
SPB,30301010,35
SPTN,30101020,35
SUN,10102040,35
SVU,30101030,35
SYY,30101020,35
THS,30202030,35
TIS,30301010,35
TR,30202030,35
TSN,30202030,35
TUP,25201050,35
ULTA,25504040,35
UNFI,30101020,35
USNA,30302010,35
VLGEA,30101030,35
VSI,25504040,35
WDFC,30301010,35
WFM,30101030,35
WMK,30101030,35
WTW,25302020,35
ACHC,35102020,36
ADUS,35102015,36
AHPI,35101010,36
AIQ,35102015,36
AMED,35102015,36
AMS,35102015,36
ANTM,35102030,36
ATHN,35103010,36
BAX,35101010,36
BFAM,25302010,36
BIOS,35102015,36
CAH,35102010,36
CCRN,35102015,36
CERN,35103010,36
CHE,35102015,36
CIVI,35102015,36
CNC,35102030,36
CPSI,35103010,36
CRCM,45101010,36
CRVL,35102015,36
CYH,35102020,36
DVA,35102015,36
DVCR,35102020,36
ENSG,35102020,36
EVHC,35102015,36
HCA,35102020,36
HCSG,20201070,36
HLS,35102020,36
HLTH,35102015,36
HMSY,35103010,36
HQY,35102030,36
HUM,35102030,36
IVC,35101010,36
JNJ,35202010,36
KND,35102020,36
LHCG,35102015,36
LPNT,35102020,36
MD,35102015,36
MDRX,35103010,36
MOH,35102030,36
NRCIA,35102015,36
NXTM,35101010,36
PRSC,35102015,36
SEM,35102020,36
THC,35102020,36
UHS,35102020,36
UHT,60101050,36
UNH,35102030,36
USPH,35102020,36
WAGE,20202010,36
WBMD,45101010,36
WCG,35102030,36
AFAM,35102015,36
INFU,35102015,36
ABMD,35101010,37
ABT,35101010,37
ANGO,35101010,37
ATEC,35101010,37
ATRC,35101010,37
ATRI,35101020,37
AVGR,35101010,37
AXGN,35101010,37
BCR,35101010,37
BIOL,35101010,37
BSX,35101010,37
BVX,35101010,37
CASM,35101010,37
CGNT,35101010,37
CNMD,35101010,37
COO,35101020,37
CRY,35101010,37
CSII,35101010,37
CUTR,35101010,37
ELGX,35101020,37
ENTL,35101010,37
EW,35101010,37
EXAC,35101010,37
GMED,35101010,37
HOLX,35101010,37
HRC,35101010,37
IART,35101010,37
ICUI,35101020,37
IRIX,35101010,37
ISRG,35101010,37
KTWO,35101010,37
LMAT,35101010,37
MMSI,35101020,37
MSON,35101010,37
NUVA,35101010,37
RTIX,35101020,37
SPAN,35101020,37
SPNC,35101020,37
STAA,35101020,37
SYK,35101010,37
TFX,35101010,37
TRXC,35101010,37
UG,30302010,37
UTMD,35101020,37
ALE,55101010,38
AM,10102040,38
ARTNA,55104010,38
AWK,55104010,38
AWR,55104010,38
BMI,45203010,38
BRN,10102020,38
CDZI,55104010,38
CTWS,55104010,38
CVEO,20201070,38
CWT,55104010,38
ECL,15101050,38
ENSV,10101020,38
FELE,20106020,38
HWKN,15101010,38
ITRI,45203010,38
LAYN,20103010,38
MSEX,55104010,38
PCYO,55104010,38
PICO,40201030,38
PRMW,30201030,38
SJW,55104010,38
SVT,20104010,38
WTR,55104010,38
WTS,20106020,38
XYL,20106020,38
YORW,55104010,38
ADM,30202010,39
AMTX,10102030,39
ANDE,30101020,39
BG,30202010,39
CF,15101030,39
DAR,30202010,39
GEVO,10102030,39
GPRE,10102030,39
INGR,30202010,39
MGPI,30201020,39
MOS,15101030,39
PEIX,10102030,39
REGI,10102030,39
REX,10102030,39
TNH,15101030,39
UAN,15101030,39
VLO,10102030,39
AAT,60101010,40
ACC,60101060,40
AHH,60101010,40
ALX,60101070,40
APTS,60101060,40
ARE,60101040,40
BDN,60101040,40
BRT,60101060,40
BXP,60101040,40
CLI,60101040,40
CMCT,40204010,40
CPT,60101060,40
CUZ,60101040,40
CXP,60101040,40
DCT,60101020,40
DEI,60101040,40
DLR,60101080,40
DOC,60101050,40
DRE,60101020,40
EGP,60101020,40
ELS,60101060,40
EQC,60101040,40
EQR,60101060,40
ESBA,60101010,40
ESRT,60101010,40
ESS,60101060,40
EXR,60101080,40
FPO,60101010,40
FR,60101020,40
FSP,60101040,40
GGP,60101070,40
GOOD,60101010,40
GOV,60101040,40
GPT,60101010,40
GTY,60101070,40
HIW,60101040,40
HPP,60101040,40
HR,60101050,40
HTA,60101050,40
IRET,60101010,40
IRT,60101060,40
KRC,60101040,40
LPT,60101010,40
LXP,60101010,40
MPW,60101050,40
NNN,60101070,40
NXRT,60101060,40
NYRT,60101040,40
O,60101070,40
OFC,60101040,40
OLP,60101010,40
ORM,40204010,40
PDM,60101040,40
PGRE,60101040,40
PKY,60101040,40
PSB,60101010,40
REXR,60101020,40
SIR,60101010,40
SLG,60101040,40
SPG,60101070,40
STAG,60101020,40
TCI,60102020,40
TRNO,60101020,40
VNO,60101040,40
WRE,60101010,40
WSR,60101070,40
ACLS,45301010,41
AMAT,45301010,41
AMKR,45301010,41
ASYS,45301010,41
CCMP,45301010,41
COHR,45203010,41
CVV,45301010,41
CYBE,45301010,41
DDD,45202030,41
ENTG,45301010,41
ESIO,45203010,41
FARO,45203010,41
IIVI,45203015,41
IPGP,45203020,41
IVAC,45202030,41
KLAC,45301010,41
KOPN,45301020,41
LRCX,45301010,41
MKSI,45301010,41
MVIS,45203010,41
NANO,45301010,41
NDSN,20106020,41
PLAB,45301010,41
PRCP,45203010,41
PRLB,20106020,41
RBCN,45301010,41
RTEC,45301010,41
SCX,20106020,41
SSYS,45202030,41
TAYD,20106020,41
UCTT,45301010,41
UTEK,45301010,41
VECO,45301010,41
AMH,60101060,42
AVHI,25201030,42
BZH,25201030,42
CCS,25201030,42
CVCO,25201030,42
DHI,25201030,42
GRBK,25201030,42
HOV,25201030,42
KBH,25201030,42
LEN,25201030,42
LGIH,25201030,42
MDC,25201030,42
MHO,25201030,42
MTH,25201030,42
NVR,25201030,42
NWHM,25201030,42
PHM,25201030,42
TMHC,25201030,42
TOL,25201030,42
TPH,25201030,42
UCP,25201030,42
WLH,25201030,42
ABM,20201050,43
ACM,20103010,43
BAH,45102010,43
BBSI,20202010,43
CBZ,20202020,43
CDI,20202010,43
CRAI,20202020,43
CRAY,45202030,43
CRTN,45102010,43
CTG,45102010,43
CTSH,45102010,43
DLHC,20202010,43
EDGW,45102010,43
EEI,20201050,43
EGL,20101010,43
ENG,10101020,43
EXLS,45102020,43
EXPO,20202020,43
FCN,20202020,43
FLR,20103010,43
GPX,20202010,43
HCKT,45102010,43
HIL,20202020,43
HURN,20202020,43
ICFI,20202020,43
III,45102020,43
IT,45102010,43
JEC,20103010,43
JOB,20202010,43
KBR,20103010,43
KELYA,20202010,43
KFRC,20202010,43
MANT,45102010,43
MMC,40301010,43
MMS,45102020,43
NCI,20202020,43
NSA,60101080,43
PRFT,45102010,43
RCMT,20202020,43
RECN,20202020,43
RHI,20202010,43
SAIC,45102010,43
SYNT,45102020,43
TRR,20201050,43
TTEK,20201050,43
VISI,20202010,43
VRTU,45102010,43
VSR,20201050,43
WLDN,20202020,43
AHGP,10102050,44
AMRK,40201040,44
ARLP,10102050,44
AUMN,15104040,44
BTU,10102050,44
CDE,15104045,44
CLD,10102050,44
FCX,15104025,44
FELP,10102050,44
GMO,15104020,44
GORO,15104030,44
HCC,15104050,44
HL,15104045,44
HNRG,10102050,44
LODE,15104030,44
NEM,15104030,44
NRP,10102050,44
SCCO,15104025,44
SXC,15104050,44
SXCP,15104050,44
TAHO,15104030,44
UEC,10102050,44
URG,10102050,44
URRE,10102050,44
VGZ,15104030,44
WLB,10102050,44
WMLP,10102050,44
ACTA,45101010,45
ACXM,45102010,45
ADP,45102020,45
ADS,45102020,45
AGYS,45203030,45
AKAM,45101010,45
ANET,45201020,45
ANGI,45101010,45
ARC,20201060,45
ARIS,45101010,45
ATEN,45103020,45
BCOR,45101010,45
BLKB,45103010,45
BNFT,45101010,45
BR,45102020,45
BRCD,45201020,45
BVSN,45101010,45
CA,45103020,45
CACI,45102010,45
CARB,45101010,45
CDW,45203030,45
CLGX,45102020,45
CONE,60101080,45
COR,60101080,45
COUP,45101010,45
COVS,45103020,45
CRM,45103010,45
CSGS,45102020,45
CSLT,35103010,45
CSOD,45101010,45
CSPI,45102010,45
CTXS,45103010,45
CUDA,45103020,45
DBD,45202030,45
DFT,60101080,45
DGI,20101010,45
DLX,20201010,45
DNB,20202020,45
DST,45102020,45
ECOM,45101010,45
EFX,20202020,45
EGHT,45103010,45
EIGI,45101010,45
ENOC,45103010,45
EQIX,60101080,45
EXTR,45201020,45
FDS,40203040,45
FEYE,45103020,45
FFIV,45201020,45
FNJN,45103020,45
FTNT,45103020,45
GDDY,45101010,45
GIMO,45103020,45
GSB,45103020,45
HDP,45101010,45
HIVE,45201020,45
HMNY,45102010,45
HSTM,35103010,45
IBM,45102010,45
IMPV,45103020,45
INFN,45201020,45
INTX,20201070,45
IPAS,45101010,45
IRM,60101080,45
ISDR,45101010,45
JKHY,45102020,45
JNPR,45201020,45
KEYW,20101010,45
LOGM,45101010,45
LPSN,45101010,45
LTRX,45201020,45
MATR,45102010,45
MCK,35102010,45
MCO,40203040,45
MDCA,25401010,45
MOBL,45103010,45
MODN,45103010,45
MSFT,45103020,45
MSTR,45103010,45
MTBC,35103010,45
NCIT,45102010,45
NMRX,45101010,45
NOW,45103020,45
NSIT,45203030,45
NSP,20202010,45
NSR,45102020,45
NTAP,45202030,45
NTCT,45201020,45
NUAN,45103010,45
ONDK,40201040,45
ONVI,45101010,45
PANW,45201020,45
PAYX,45102020,45
PBI,20201060,45
PCTY,45103010,45
PDVW,50101010,45
PFMT,20201070,45
PFPT,45103020,45
PFSW,45102010,45
PLXS,45203020,45
PRO,45103010,45
QLYS,45103020,45
QNST,45101010,45
QTM,45202030,45
QTS,60101080,45
QTWO,45101010,45
RHT,45103020,45
RNG,45103010,45
RP,45103010,45
RPXC,20202020,45
SABR,45102020,45
SFE,40203010,45
SHOR,45201020,45
SNCR,45103010,45
SNX,45203030,45
SP,20201050,45
SPLK,45103010,45
SPOK,50102010,45
SPSC,45101010,45
SREV,45102010,45
STRM,35103010,45
SYKE,45102020,45
SYMC,45103020,45
TCS,25504040,45
TDC,45102010,45
TECD,45203030,45
TNET,20202010,45
TRMB,45203020,45
TRUE,45101010,45
TTEC,45102020,45
UIS,45102010,45
ULTI,45103010,45
VCRA,35103010,45
VDSI,45103020,45
VEEV,35103010,45
VMW,45103020,45
VRNS,45103020,45
VRNT,45103010,45
VRSN,45101010,45
WDAY,45103010,45
WK,45103010,45
WYY,45102010,45
XRX,45202030,45
ZIXI,45103010,45
ACIW,45103010,46
AXP,40202010,46
BCO,20201080,46
CASS,45102020,46
CATM,45102020,46
EEFT,45102020,46
EPAY,45103010,46
EVTC,45102020,46
FIS,45102020,46
FISV,45102020,46
FLT,45102020,46
GDOT,40202010,46
GPN,45102020,46
HAWK,45102020,46
INTU,45103010,46
JTPY,45102020,46
MA,45102020,46
MGI,45102020,46
NETE,45101010,46
NEWT,40203010,46
NNI,40202010,46
NXTD,45103020,46
PAY,45203010,46
PLPM,45102020,46
SYF,40202010,46
TSS,45102020,46
USAT,45202030,46
V,45102020,46
VNTV,45102020,46
WEX,45102020,46
WPG,60101070,46
WU,45102020,46
AAP,25504050,47
ABG,25504050,47
ABTL,45101010,47
ALLY,40202010,47
ALSN,20106010,47
AN,25504050,47
ATLC,40202010,47
AXL,25101010,47
AZO,25504050,47
BLBD,20106010,47
BWA,25101010,47
CACC,40202010,47
CAR,20304020,47
CDK,45103010,47
CPRT,20201070,47
CPS,25101010,47
CPSS,40202010,47
CRMT,25504050,47
CTB,25101020,47
CVGI,20106010,47
DAN,25101010,47
F,25102010,47
FENX,25501010,47
FORD,25203010,47
FOXF,25101010,47
GM,25102010,47
GNTX,25101010,47
GPC,25501010,47
GPI,25504050,47
HTZ,20304020,47
HZO,25504040,47
KAR,20201070,47
KMX,25504050,47
LAD,25504050,47
LKQ,25501010,47
MLR,20106010,47
MNRO,25504050,47
MPAA,25101010,47
MTOR,20106010,47
NAV,20106010,47
NICK,40202010,47
ORLY,25504050,47
OSK,20106010,47
PAG,25504050,47
PCAR,20106010,47
PII,25202010,47
PRTS,25502020,47
RUSHA,20107010,47
SAH,25504050,47
SC,40202010,47
SEV,45301020,47
SMP,25101010,47
SPAR,25101010,47
SRI,25101010,47
STS,20106010,47
THO,25102010,47
THRM,25101010,47
DORM,25101010,47
BPT,10102020,48
CHKR,10102020,48
CRT,10102020,48
DMLP,10102020,48
ECT,10102020,48
HGT,10102020,48
MARPS,10102020,48
MSB,15104050,48
MTR,10102020,48
NDRO,10102020,48
NRT,10102020,48
PBT,10102020,48
PER,10102020,48
RGLD,15104030,48
ROYT,10102020,48
SBR,10102020,48
SDR,10102020,48
SDT,10102020,48
SJT,10102020,48
TPL,40201030,48
VOC,10102020,48
XPL,15104040,48
ADK,35102020,49
AVB,60101060,49
BKD,35102020,49
CSU,35102020,49
CTRE,60101050,49
EDR,60101060,49
FVE,35102020,49
GEN,35102020,49
HCN,60101050,49
HCP,60101050,49
LTC,60101050,49
MAA,60101060,49
MORE,60101060,49
NHC,35102020,49
NHI,60101050,49
OHI,60101050,49
SBRA,60101050,49
SNH,60101050,49
SNR,60101050,49
SUI,60101060,49
VTR,60101050,49
AAOI,45201020,50
AEY,45203030,50
APH,45203015,50
AVX,45203015,50
AXE,45203030,50
BELFB,45201020,50
BGC,20104010,50
BHE,45203020,50
CLFD,45201020,50
COMM,45201020,50
CSL,20105010,50
CTS,45203020,50
DCO,20101010,50
EMKR,45201020,50
EML,20106020,50
FNSR,45201020,50
GLW,45203015,50
HWCC,20107010,50
IEC,45203020,50
IIN,45203015,50
INTT,45301010,50
JBL,45203020,50
KALU,15104010,50
KE,45203020,50
KTCC,45203020,50
LEA,25101010,50
LFUS,45203015,50
LMIA,20101010,50
LPTH,45203010,50
LUNA,45203010,50
MEI,45203020,50
OCC,45201020,50
PLPC,20104010,50
RFIL,45203020,50
SANM,45203020,50
SGMA,45203020,50
SPA,20101010,50
TOWR,25101010,50
TTMI,45203020,50
WIRE,20104010,50
ANCX,40101015,51
ASB,40101015,51
BAC,40101010,51
BANC,40101015,51
BANF,40101015,51
BBT,40101015,51
BOH,40101015,51
BOKF,40101015,51
BPOP,40101015,51
BUSE,40101015,51
C,40101010,51
CARO,40101015,51
CBSH,40101015,51
CCBG,40101015,51
CFFI,40101015,51
CFG,40101015,51
CFR,40101015,51
CHFC,40101015,51
CIT,40101015,51
CMA,40101010,51
COBZ,40101015,51
COF,40202010,51
COLB,40101015,51
CPF,40101015,51
DFS,40202010,51
EFSC,40101015,51
EVER,40102010,51
FBC,40102010,51
FBP,40101015,51
FCNCA,40101015,51
FFBC,40101015,51
FHN,40101015,51
FISI,40101015,51
FITB,40101015,51
FNB,40101015,51
FULT,40101015,51
GABC,40101015,51
HBAN,40101015,51
HTH,40101015,51
IBKC,40101015,51
IBOC,40101015,51
JPM,40101010,51
KEY,40101015,51
MBFI,40101015,51
MTB,40101015,51
OFG,40101015,51
OKSB,40101015,51
ONB,40101015,51
PBCT,40101015,51
PGC,40101015,51
PNC,40101015,51
PVTB,40101015,51
RF,40101015,51
SBCF,40101015,51
SIVB,40101015,51
SNV,40101015,51
STI,40101015,51
TBK,40101015,51
TRMK,40101015,51
TSC,40101015,51
USB,40101010,51
WBS,40101015,51
WFC,40101010,51
WTFC,40101015,51
ZION,40101015,51
BSET,25201020,52
CUBE,60101080,52
FLXS,25201020,52
GFN,20107010,52
HNI,20201060,52
HOFT,25201020,52
KBAL,20201060,52
KBAL,20201060,52
KNL,20201060,52
LEG,25201020,52
LZB,25201020,52
MINI,20201070,52
MLHR,20201060,52
NVFY,25201020,52
PIR,25504060,52
PSA,60101080,52
SCS,20201060,52
STLY,25201020,52
VIRC,20201060,52
A,35203010,53
ABAX,35101010,53
ABC,35102010,53
AKRX,35202010,53
AMRI,35203010,53
BABY,35101010,53
BASI,35203010,53
BDX,35101010,53
BIO,35203010,53
BRKR,35203010,53
CBM,35203010,53
CRL,35203010,53
DHR,35101010,53
ENZ,35203010,53
HAE,35101020,53
HBIO,35203010,53
HSIC,35102010,53
HSKA,35202010,53
IDXX,35101010,53
ILMN,35203010,53
KEQU,35101010,53
LCI,35202010,53
LH,35102015,53
LLY,35202010,53
LMNX,35203010,53
MLAB,45203010,53
MOCO,45203010,53
MRK,35202010,53
MTD,35203010,53
NEOG,35101020,53
NSTG,35203010,53
OPK,35201010,53
PACB,35203010,53
PAHC,35202010,53
PDCO,35102010,53
PDEX,35101010,53
PKI,35203010,53
SLP,35103010,53
