symbol,gics8,hier.text_008
HCAP,40203010,0
HCC,15104050,0
HCCI,20201050,4
HCHC,20103010,6
HCI,40301040,0
HCKT,45102010,4
HCLP,10101020,0
HCN,60101050,2
HCOM,50101020,4
HCP,60101050,6
HCSG,20201070,4
HD,25504030,1
HDNG,20106020,3
HDP,45101010,5
HDS,20107010,6
HDSN,20201050,1
HE,55101010,2
HEAR,25201010,7
HEB,35201010,7
HEES,20107010,4
HEI,20101010,2
HELE,25201040,3
HEP,10102040,2
HES,10102020,2
HF,60102040,4
HFBC,40102010,0
HFC,10102030,3
HFWA,40101015,0
HGT,10102020,0
HHC,60102030,2
HHS,25401010,4
HI,20106020,6
HIBB,25504040,0
HIFR,60101080,0
HIFS,40102010,1
HIG,40301030,6
HII,20101010,4
HIIQ,40301010,3
HIL,20202020,5
HIVE,45201020,1
HIW,60101040,1
HL,15104045,2
HLIT,45201020,6
HLS,35102020,4
HLT,25301020,6
HLTH,35102015,4
HLX,10101020,4
HMHC,25302010,6
HMN,40301030,3
HMNF,40102010,1
HMNY,45102010,1
HMSY,35103010,4
HMTV,25401020,0
HNH,15104050,6
HNI,20201060,3
HNNA,40203010,1
HNRG,10102050,0
HOFT,25201020,2
HOG,25102020,4
HOLX,35101010,3
HOMB,40101015,1
HON,20105010,6
HOS,10101020,4
HOV,25201030,4
HP,10101010,6
HPP,60101040,2
HPQ,45202030,6
HPT,60101030,0
HQY,35102030,1
HR,60101050,1
HRB,25302020,1
HRC,35101010,3
HRG,30301010,3
HRL,30202030,3
HRS,45201020,6
HRTG,40301040,1
HRZN,40203010,1
HSC,20106020,6
HSGX,35201010,7
HSIC,35102010,6
HSII,20202010,4
HSKA,35202010,3
HSNI,25502020,2
HSON,20202010,5
HST,60101030,2
HSTM,35103010,5
HSY,30202030,3
HT,60101030,0
HTA,60101050,0
HTBI,40101015,7
HTBK,40101015,1
HTBX,35201010,0
HTGC,40203010,1
HTGM,35103010,0
HTH,40101015,6
HTLD,20304020,4
HTLF,40101015,6
HTM,55105020,0
HTZ,20304020,1
HUBG,20301010,4
HUBS,45103010,5
HUM,35102030,4
HUN,15101020,3
HURC,20106020,1
HURN,20202020,4
HUSA,10102020,0
HVT,25504060,0
HWCC,20107010,3
HWKN,15101010,2
HXL,20101010,3
HYH,35101020,6
HZO,25504040,1
IART,35101010,3
IBCP,40101015,4
IBIO,35201010,0
IBKC,40101015,1
IBKR,40203020,4
IBM,45102010,6
IBOC,40101015,1
IBP,25201030,7
IBTX,40101015,1
ICAD,35103010,3
ICBK,40101015,1
ICCC,35201010,7
ICD,10101010,0
ICE,40203040,6
ICFI,20202020,1
ICON,25203010,0
ICPT,35201010,0
ICUI,35101020,3
IDA,55101010,0
IDCC,45201020,3
IDN,45203010,3
IDRA,35201010,0
IDSA,20201050,6
IDSY,45203010,5
IDT,50101020,4
IDTI,45301020,3
IDXX,35101010,6
IEC,45203020,1
IEP,20105010,2
IESC,20103010,6
IEX,20106020,2
IFF,15101050,3
IFMI,40203030,6
IFON,45201020,3
IGC,35202010,0
IHC,40301020,3
III,45102020,4
IIIN,20102010,3
IIN,45203015,7
IIVI,45203015,3
ILMN,35203010,0
IMGN,35201010,0
IMH,40102010,4
IMI,45301020,2
IMKTA,30101030,3
IMMR,45202030,1
IMMU,35201010,7
IMMY,35202010,0
IMNP,35201010,7
IMPV,45103020,1
IMUC,35201010,0
INAP,45101010,4
INBK,40101015,1
INCR,35203010,4
INCY,35201010,7
INDB,40101015,1
INFI,35201010,0
INFN,45201020,1
INGN,35101010,0
INGR,30202010,3
INN,60101030,0
INO,35201010,0
INOD,45102020,4
INOV,35103010,0
INSM,35201010,0
INSY,35201010,0
INT,10102030,4
INTC,45301020,2
INTL,40203020,6
INTT,45301010,3
INTU,45103010,4
INTX,20201070,4
INUV,45101010,6
INVE,45203010,6
INVT,45201020,0
INWK,20201010,1
IO,10101020,6
IOSP,15101050,6
IP,15103020,2
IPAR,30302010,3
IPAS,45101010,4
IPCC,40301040,1
IPDN,45101010,2
IPG,25401010,4
IPGP,45203020,7
IPHI,45301020,7
IPHS,15101050,7
IPI,15101030,3
IPWR,20104010,3
IRBT,25201040,2
IRDM,50101010,4
IRET,60101010,0
IRIX,35101010,3
IRM,60101080,4
IRMD,35101010,3
IRT,60101060,0
IRWD,35201010,7
ISBC,40101015,1
ISCA,25301030,0
ISDR,45101010,1
ISIG,25401010,1
ISNS,45203010,3
ISR,35201010,7
ISRG,35101010,7
ISSC,20101010,1
ISTR,40101015,1
IT,45102010,6
ITCI,35202010,0
ITEK,35201010,0
ITG,40203020,5
ITI,45203010,6
ITRI,45203010,1
ITT,20106020,6
ITW,20106020,2
IVAC,45202030,2
IVC,35101010,3
IVR,40204010,0
IVZ,40203010,5
IXYS,45301020,7
JACK,25301040,0
JAGX,35202010,7
JAKK,25202010,3
JASN,20106020,3
JBHT,20304020,6
JBL,45203020,4
JBLU,20302010,1
JBSS,30202030,3
JBT,20106020,4
JCAP,60101080,0
JCOM,45101010,4
JCP,25503010,0
JCS,45201020,6
JEC,20103010,4
JIVE,45103010,1
JJSF,30202030,3
JKHY,45102020,4
JLL,60102040,5
JMBA,25301040,0
JMP,40203030,4
JNJ,35202010,3
JNP,35202010,2
JNPR,45201020,1
JNS,40203010,5
JOB,20202010,1
JOE,60102010,6
JONE,10102020,0
JOUT,25202010,2
JPM,40101010,4
JTPY,45102020,4
JUNO,35201010,0
JVA,30202030,7
JWN,25503010,6
JYNT,35102020,0
K,30202030,2
KAI,20106020,2
KALU,15104010,3
KAMN,20107010,6
KAR,20201070,4
KATE,25203010,2
KBAL,20201060,7
KBAL,20201060,7
KBH,25201030,6
KBR,20103010,4
KCAP,40203010,0
KCG,40203020,6
KE,45203020,4
KELYA,20202010,4
KEM,45203020,2
KEQU,35101010,6
KERX,35201010,7
KEX,20303010,6
KEY,40101015,6
KEYS,45203010,6
KEYW,20101010,7
KFRC,20202010,6
KFY,20202010,4
KIM,60101070,0
KIN,35201010,0
KINS,40301040,7
KIRK,25504060,0
KITE,35201010,7
KLAC,45301010,3
KLXI,20101010,4
KMB,30301010,3
KMG,15101050,2
KMI,10102040,2
KMPH,35202010,0
KMPR,40301030,2
KMT,20106020,6
KMX,25504050,2
KN,45203015,6
KND,35102020,4
KNL,20201060,3
KNX,20304020,6
KO,30201030,0
KONA,25301040,0
KOOL,35101010,7
KOP,15101010,6
KOPN,45301020,3
KOSS,25201010,3
KPTI,35201010,0
KR,30101030,0
KRA,15101050,3
KRC,60101040,0
KRG,60101070,0
KRNY,40102010,1
KRO,15101010,1
KS,15105020,3
KSS,25503010,7
KSU,20304010,0
KTCC,45203020,4
KTOS,20101010,6
KTWO,35101010,3
KVHI,45201020,1
L,40301030,6
LABL,20201010,1
LAD,25504050,6
LADR,40204010,2
LAKE,25203010,7
LAMR,60101080,0
LANC,30202030,3
LAND,60101080,0
LARK,40101015,0
LAWS,20107010,3
LAYN,20103010,6
LB,25504010,0
LBAI,40101015,4
LBIO,35201010,7
LBRDK,25401025,4
LBY,25201050,3
LC,40202010,0
LCI,35202010,3
LCNB,40101015,4
LCUT,25201050,3
LDL,20106020,2
LDOS,45102010,4
LDR,35102015,4
LE,25502020,3
LEA,25101010,2
LECO,20106020,3
LEE,25401040,1
LEG,25201020,3
LEN,25201030,4
LEU,10102050,4
LFUS,45203015,2
LFVN,30302010,3
LGCY,10102020,0
LGIH,25201030,0
LGL,45203015,2
LGND,35201010,7
LH,35102015,6
LHCG,35102015,4
LHO,60101030,0
LIFE,35201010,0
LII,20102010,3
LINC,25302010,4
LION,40101015,1
LJPC,35201010,0
LKFN,40101015,1
LKQ,25501010,3
LL,25504030,1
LLL,20101010,1
LLNW,45101010,4
LLY,35202010,3
LM,40203010,5
LMAT,35101010,1
LMIA,20101010,6
LMNR,30202010,2
LMNX,35203010,3
LMOS,50101010,4
LMRK,60102020,2
LMT,20101010,6
LNC,40301020,6
LNCE,30202030,3
LNDC,30202030,2
LNG,10102040,2
LNN,20106015,6
LNT,55101010,6
LOAN,40204010,2
LOCO,25301040,0
LODE,15104030,2
LOGM,45101010,5
LOPE,25302010,1
LORL,25401025,4
LOV,45101010,6
LOW,25504030,3
LOXO,35201010,0
LPCN,35202010,7
LPG,10102040,0
LPI,10102020,0
LPLA,40203020,4
LPNT,35102020,4
LPSN,45101010,6
LPT,60101010,0
LPTH,45203010,3
LPX,15105010,3
LQ,25301020,6
LQDT,45101010,1
LRAD,45203010,3
LRCX,45301010,3
LRN,25302010,1
LSCC,45301020,3
LSTR,20304020,4
LTBR,20202020,6
LTC,60101050,0
LTRPA,25502020,0
LTRX,45201020,5
LTS,40203020,4
LTXB,40101015,1
LUB,25301040,4
LUK,40201030,1
LUNA,45203010,3
LUV,20302010,0
LVLT,50101010,4
LVNTA,25502020,4
LVS,25301010,0
LWAY,30202030,3
LXP,60101010,0
LXRX,35201010,0
LXU,15101020,3
LYTS,20104010,6
LYV,25401030,6
LZB,25201020,2
M,25503010,0
MA,45102020,1
MAA,60101060,6
MAC,60101070,0
MAIN,40203010,0
MAN,20202010,4
MANH,45103010,5
MANT,45102010,5
MAR,25301020,2
MARA,20202020,0
MARK,45101010,1
MARPS,10102020,0
MAS,20102010,3
MASI,35101010,1
MAT,25202010,3
MATR,45102010,1
MATW,20201070,6
MATX,20303010,4
MBFI,40101015,6
MBI,40301040,4
MBII,15101030,3
MBTF,40101015,5
MBUU,25202010,2
MBWM,40101015,1
MC,40203020,0
MCBC,40101015,1
MCC,40203010,0
MCD,25301040,2
MCEP,10102020,0
MCF,10102020,0
MCHP,45301020,3
MCHX,45101010,3
MCK,35102010,4
MCO,40203040,4
MCRI,25301010,0
MCS,25301020,2
MCY,40301040,2
MD,35102015,1
MDC,25201030,6
MDCA,25401010,4
MDCO,35202010,7
MDLY,40203010,5
MDLZ,30202030,3
MDP,25401040,2
MDR,10101020,4
MDRX,35103010,4
MDSO,35103010,5
MDU,55103010,6
MDVX,35101010,0
MDXG,35201010,3
MED,30302010,3
MEET,45101010,7
MEI,45203020,2
MEIP,35201010,0
MET,40301020,3
MFA,40204010,0
MFNC,40101015,1
MFSF,40101015,1
MG,20202020,6
MGCD,35101010,3
MGEE,55101010,2
MGI,45102020,4
MGLN,35102030,5
MGM,25301010,2
MGNX,35201010,0
MGPI,30201020,6
MGRC,20201070,2
MHH,20202010,1
MHK,25201020,2
MHO,25201030,4
MIC,20305010,6
MICT,20101010,5
MIDD,20106020,2
MIK,25504040,0
MIND,10101020,6
MINI,20201070,1
MITK,45103010,0
MITT,40204010,0
MJN,30202030,3
MKC,30202030,3
MKL,40301040,2
MKSI,45301010,2
MKTX,40203040,1
MLAB,45203010,6
MLHR,20201060,3
MLI,20106020,3
MLM,15102010,3
MLNK,45102020,5
MLP,60102030,6
MLR,20106010,7
MLVF,40102010,1
MMC,40301010,4
MMI,60102040,1
MMLP,10102040,6
MMM,20105010,3
MMP,10102040,3
MMS,45102020,4
MMSI,35101020,2
MN,40203010,5
MNGA,20201050,0
MNI,25401040,6
MNKD,35201010,7
MNOV,35201010,0
MNR,60101020,0
MNRO,25504050,4
MNST,30201030,3
MNTA,35201010,0
MNTX,20106010,2
MO,30203010,3
MOBL,45103010,5
MOC,20201080,4
MOCO,45203010,6
MOD,25101010,3
MODN,45103010,5
MOFG,40101015,1
MOH,35102030,6
MON,15101030,2
MORE,60101060,0
MORN,40203040,1
MOS,15101030,2
MOSY,45301020,7
MOV,25203010,2
MPAA,25101010,3
MPC,10102030,3
MPLX,10102040,3
MPW,60101050,0
MPWR,45301020,7
MPX,25202010,7
MRCC,40203010,0
MRCY,20101010,1
MRIN,45101010,0
MRK,35202010,3
MRLN,40201040,0
MRNS,35202010,0
MRO,10102020,2
MRTN,20304020,6
MRTX,35201010,7
MRVC,45201020,1
MS,40203020,6
MSA,20201060,3
MSB,15104050,0
MSBF,40102010,6
MSCC,45301020,3
MSCI,40203040,6
MSEX,55104010,2
MSFG,40101015,1
MSFT,45103020,6
MSG,25401030,2
MSI,45201020,4
MSL,40101015,4
MSM,20107010,3
MSN,25201010,3
MSON,35101010,3
MSTR,45103010,1
MTB,40101015,4
MTBC,35103010,4
MTD,35203010,2
MTDR,10102020,0
MTEX,30302010,3
MTG,40102010,1
MTGE,40204010,0
MTH,25201030,4
MTN,25301030,2
MTOR,20106010,2
MTR,10102020,0
MTRN,15104020,2
MTRX,10101020,6
MTSC,45203010,2
MTSI,45301020,3
MTW,20106010,1
MTX,15101050,6
MTZ,20103010,6
MU,45301020,3
MUR,10102020,0
MUSA,25504050,3
MVC,40203010,1
MVIS,45203010,0
MVO,10102020,0
MWA,20106020,6
MXC,10102020,0
MXIM,45301020,3
MXL,45301020,3
MXPT,45101010,0
MXWL,45203020,3
MYCC,25301030,2
MYE,15103010,3
MYGN,35201010,6
MYOS,30302010,3
MYRG,20103010,4
NAII,30302010,6
NAME,45101010,4
NANO,45301010,0
NATH,25301040,3
NATI,45203010,1
NAUH,25302010,2
NAV,20106010,6
NAVB,35201010,7
NAVG,40301040,3
NAVI,40202010,4
NBHC,40101015,1
NBIX,35201010,0
NBL,10102020,0
NBN,40101015,1
NBTB,40101015,4
NBY,35202010,3
NC,25201040,0
NCI,20202020,4
NCIT,45102010,5
NCLH,25301020,0
NCMI,25401010,0
NCOM,40101015,1
NCR,45202030,4
NCS,20102010,6
NDAQ,40203040,4
NDLS,25301040,0
NDRO,10102020,0
NDSN,20106020,2
NEE,55101010,0
NEM,15104030,2
NEO,35203010,4
NEOG,35101020,6
NEOT,35201010,7
NEP,55105020,0
NETE,45101010,6
NEU,15101050,4
NEWM,25401040,3
NEWR,45101010,3
NEWS,40201040,0
NEWT,40203010,4
NFBK,40102010,1
NFG,55102010,6
NFLX,25502020,6
NFX,10102020,0
NGHC,40301030,3
NGL,10102040,6
NGS,10101020,1
NGVC,30101030,3
NHC,35102020,4
NHI,60101050,0
NHLD,40203020,4
NHTC,30302010,3
NI,55103010,2
NICK,40202010,0
NJR,55102010,6
NKE,25203020,7
NKSH,40101015,1
NKTR,35202010,0
NL,20201060,3
NLNK,35201010,7
NLS,25202010,3
NLST,45203020,3
NLY,40204010,5
NMFC,40203010,4
NMIH,40102010,1
NMRX,45101010,1
NNBR,20106020,3
NNI,40202010,4
NNN,60101070,0
NNVC,35201010,0
NOC,20101010,6
NOG,10102020,0
NOV,10101020,6
NOW,45103020,5
NP,15105020,3
NPK,20101010,2
NPO,20106020,3
NPTN,45301020,3
NR,10101020,4
NRCIA,35102015,1
NRG,55105010,6
NRIM,40101015,6
NRP,10102050,2
NRT,10102020,0
NRZ,40204010,0
NS,10102030,6
NSA,60101080,4
NSC,20304010,0
NSH,10102040,3
NSIT,45203030,1
NSM,40102010,6
NSP,20202010,5
NSR,45102020,4
NSSC,45203010,3
NSTG,35203010,1
NTAP,45202030,5
NTCT,45201020,1
NTGR,45201020,3
NTIC,15101050,1
NTIP,45201020,0
NTN,25401030,1
NTRI,25502020,5
NTRS,40203010,4
NTWK,45103010,1
NUAN,45103010,6
NUE,15104050,3
NURO,35101010,7
NUS,30302010,3
NUTR,30302010,3
NUVA,35101010,3
NVAX,35201010,0
NVDA,45301020,2
NVEC,45301020,3
NVFY,25201020,7
NVIV,35101010,0
NVR,25201030,2
NVRO,35101010,7
NVTA,35201010,0
NWBI,40102010,6
NWE,55103010,2
NWFL,40101015,1
NWHM,25201030,0
NWL,25201050,3
NWLI,40301020,3
NWN,55102010,6
NWPX,20103010,3
NWSA,25401040,4
NWY,25504010,0
NX,20102010,3
NXRT,60101060,0
NXST,25401020,0
NXTD,45103020,7
NXTM,35101010,6
NYCB,40102010,6
NYMT,40204010,0
NYNY,25301010,0
NYRT,60101040,0
NYT,25401040,0
O,60101070,5
OA,20101010,6
OAK,40203010,0
OAKS,40204010,0
OAS,10102020,4
OBCI,30301010,3
OC,20102010,2
OCC,45201020,3
OCFC,40102010,3
OCIP,15101010,0
OCLR,45201020,7
OCN,40102010,6
OCRX,35202010,0
OCUL,35202010,0
ODC,30301010,3
ODFL,20304020,4
ODP,25504040,1
OESX,20104010,5
OFC,60101040,0
OFG,40101015,4
OFLX,20106020,3
OFS,40203010,1
OGE,55101010,6
OGEN,35201010,7
OGS,55102010,0
OGXI,35201010,0
OHAI,40203010,1
OHI,60101050,2
OHRP,35201010,0
OI,15103010,7
OII,10101020,6
OIS,10101020,4
OKE,10102040,2
OKS,10102040,2
OKSB,40101015,4
OLBK,40101015,4
OLED,45203015,7
OLN,15101010,3
OLP,60101010,0
OMC,25401010,1
OMCL,35103010,5
OME,30202030,3
OMED,35201010,0
OMER,35202010,0
OMEX,20201070,4
OMI,35102010,4
OMN,15101050,2
ON,45301020,2
ONB,40101015,4
ONCE,35201010,7
ONDK,40201040,0
ONTX,35201010,0
ONVI,45101010,1
OPB,40101015,1
OPGN,35201010,7
OPHT,35201010,0
OPK,35201010,2
OPOF,40101015,1
OPTT,20104020,0
OPXA,35201010,0
OPY,40203020,4
ORA,55105020,2
ORBC,50101010,1
ORCL,45103020,1
OREX,35202010,0
ORI,40301040,6
ORIT,40102010,1
ORLY,25504050,3
ORM,40204010,0
ORN,20103010,4
ORRF,40101015,4
OSBC,40101015,4
OSIS,45203010,6
OSK,20106010,2
OSTK,25502020,3
OSUR,35101020,3
OTEL,50101020,4
OTIC,35201010,0
OTTR,55101010,2
OUT,60101080,0
OVAS,35201010,0
OVLY,40101015,2
OXM,25203010,3
OXY,10102010,2
OZRK,40101015,4
P,45101010,1
PAA,10102040,6
PACB,35203010,1
PACW,40101015,1
PAG,25504050,6
PAGP,10102040,6
PAH,15101050,3
PAHC,35202010,3
PANL,20303010,1
PANW,45201020,4
PAR,45203010,6
PARR,10102030,2
PATK,20102010,3
PAY,45203010,4
PAYC,45103010,5
PAYX,45102020,4
PB,40101015,1
PBCT,40101015,4
PBF,10102030,3
PBFX,10102040,3
PBH,35202010,3
PBHC,40102010,0
PBI,20201060,6
PBIP,40102010,0
PBPB,25301040,0
PBT,10102020,0
PBYI,35201010,7
PCAR,20106010,6
PCBK,40101015,1
PCG,55101010,0
PCH,60101080,3
PCLN,25502020,4
PCMI,45203030,6
PCO,20202020,0
PCRX,35202010,7
PCTI,45201020,6
PCTY,45103010,5
PCYG,45103010,1
PCYO,55104010,4
PDCE,10102020,2
PDCO,35102010,6
PDEX,35101010,6
PDFS,45301010,4
PDLI,35201010,3
PDM,60101040,1
PDVW,50101010,0
PE,10102020,0
PEB,60101030,0
PEBK,40101015,1
PEBO,40101015,1
PED,10102020,0
PEG,55103010,0
PEGA,45103010,5
PEGI,55105020,0
PEI,60101070,0
PEIX,10102030,3
PENN,25301010,2
PEP,30201030,2
PER,10102020,0
PERF,25504040,0
PERY,25203010,3
PES,10101010,4
PESI,20201050,4
PETS,25502020,3
PETX,35202010,7
PF,30202030,2
PFBC,40101015,1
PFBI,40101015,1
PFBX,40101015,1
PFE,35202010,3
PFG,40301020,6
PFIE,10101020,5
PFIN,25201040,3
PFIS,40101015,1
PFLT,40203010,0
PFMT,20201070,4
PFNX,35201010,7
PFPT,45103020,1
PFS,40102010,1
PFSI,40102010,5
PFSW,45102010,4
PG,30301010,3
PGC,40101015,4
PGEM,20102010,3
PGNX,35201010,7
PGR,40301040,6
PGRE,60101040,0
PGTI,20102010,3
PH,20106020,3
PHH,40102010,6
PHIIK,10101020,4
PHM,25201030,4
PHMD,35101010,6
PHX,10102020,0
PICO,40201030,2
PIH,40301040,7
PII,25202010,2
PINC,35102015,4
PIR,25504060,7
PJC,40203020,5
PKBK,40101015,1
PKD,10101010,4
PKE,45203020,0
PKG,15103020,3
PKI,35203010,6
PKOH,20301010,6
PKY,60101040,0
PLAB,45301010,7
PLBC,40101015,1
PLCE,25504010,2
PLD,60101020,2
PLOW,20106010,6
PLPC,20104010,3
PLPM,45102020,4
PLT,45201020,3
PLUG,20104010,1
PLUS,45203030,4
PLXS,45203020,1
PM,30203010,2
PMBC,40101015,1
PMC,35102010,4
PMD,35102015,0
PMT,40204010,2
PN,40301010,4
PNC,40101015,5
PNFP,40101015,1
PNK,25301010,2
PNM,55101010,6
PNNT,40203010,4
PNRA,25301040,2
PNW,55101010,0
PODD,35101010,0
POL,15101050,6
POOL,25501010,3
POR,55101010,0
POST,30202030,3
POWI,45301020,3
POWL,20104010,1
PPBI,40101015,1
PPC,30202030,3
PPG,15101050,2
PPHM,35201010,4
PPL,55101010,2
PQ,10102020,0
PRA,40301040,2
PRAA,40202010,1
PRAH,35203010,4
PRCP,45203010,1
PRFT,45102010,5
PRGS,45103020,6
PRGX,45102020,4
PRI,40301020,3
PRIM,20103010,4
PRK,40101015,4
PRKR,45201020,3
PRLB,20106020,3
PRMW,30201030,2
PRO,45103010,5
PROV,40102010,1
PRPH,35202010,3
PRSC,35102015,4
PRSS,25502020,3
PRTO,35201010,0
PRTS,25502020,2
PRU,40301020,6
PRXL,35203010,4
PSA,60101080,2
PSB,60101010,0
PSDV,35203010,2
PSEC,40203010,1
PSMT,30101040,0
PSTB,40101015,1
PSX,10102030,2
PSXP,10102040,3
PTC,45103010,1
PTIE,35202010,0
PTLA,35201010,0
PTN,35201010,0
PTSI,20304020,4
PTX,35202010,3
PVH,25203010,3
PVTB,40101015,4
PW,60101080,0
PWOD,40101015,1
PWR,20103010,4
PX,15101040,2
PXD,10102020,0
PXLW,45301020,3
PZN,40203010,5
PZZA,25301040,2
Q,35203010,4
QADA,45103010,5
QBAK,45202030,2
QCOM,45301020,6
QCRH,40101015,4
QDEL,35101020,3
QEP,10102020,0
QLYS,45103020,5
QNST,45101010,1
QRHC,20201050,5
QRVO,45301020,3
QSII,35103010,5
QTM,45202030,1
QTS,60101080,1
QTWO,45101010,1
QUAD,20201010,4
QUIK,45301020,3
QUMU,45101010,5
QVCA,25502020,3
R,20304020,4
RAD,30101010,6
RAI,30203010,2
RAIL,20106010,7
RAND,40203010,1
RARE,35201010,7
RAS,60101010,2
RATE,45101010,2
RAVE,25301040,0
RAVN,20105010,2
RBC,20104010,3
RBCAA,40101015,1
RBCN,45301010,3
RBPAA,40101015,6
RCII,25504020,2
RCKY,25203020,2
RCL,25301020,0
RCMT,20202020,4
RDC,10101010,0
RDI,25401030,2
RDN,40102010,4
RDNT,35102015,1
RECN,20202020,5
REED,30201030,3
REFR,45203010,3
REG,60101070,0
REGI,10102030,6
REGN,35201010,7
REI,10102020,0
REIS,45101010,1
RELL,45203030,6
RELV,30302010,5
REN,10102020,0
REPH,35201010,7
RES,10101020,4
RESI,40204010,0
RESN,45201020,0
REV,30302010,3
REX,10102030,0
REXR,60101020,0
REXX,10102020,0
RF,40101015,6
RFIL,45203020,3
RGA,40301050,3
RGC,25401030,0
RGCO,55102010,0
RGEN,35201010,3
RGLD,15104030,5
RGLS,35201010,0
RGR,25202010,2
RGS,25302020,0
RGSE,20104010,1
RH,25504060,7
RHI,20202010,4
RHP,60101030,2
RHT,45103020,1
RIBT,30202030,3
RICE,10102020,6
RICK,25301030,0
RIGL,35201010,0
RJF,40203020,6
RKDA,30202010,7
RL,25203010,3
RLGT,20301010,4
RLGY,60102040,4
RLH,25301020,2
RLI,40301040,6
RLJ,60101030,0
RLJE,25401030,2
RLOG,20303010,0
RMAX,60102040,0
RMBS,45301020,2
RMCF,30202030,7
RMD,35101010,7
RMGN,45203010,4
RMP,10102040,4
RMTI,35101010,3
RNET,10101020,4
RNG,45103010,1
RNN,35201010,0
RNST,40101015,4
RNWK,45101010,4
ROCK,20102010,3
ROG,45203015,6
ROIC,60101070,0
ROK,20104010,3
ROKA,35101010,0
ROL,20201050,4
ROLL,20106020,2
ROP,20105010,3
ROST,25504010,7
ROX,30201020,7
ROYT,10102020,0
RP,45103010,5
RPM,15101050,2
RPRX,35202010,0
RPT,60101070,0
RPXC,20202020,5
RRC,10102020,0
RRD,20201010,6
RRGB,25301040,0
RRTS,20304020,4
RS,15104050,1
RSG,20201050,4
RSO,40204010,2
RSPP,10102020,0
RST,45103030,3
RSYS,45203020,3
RT,25301040,0
RTEC,45301010,5
RTIX,35101020,7
RTK,15105010,6
RTN,20101010,6
RTRX,35201010,7
RUBI,45103020,0
RUSHA,20107010,1
RUTH,25301040,2
RVLT,20104010,3
RVNC,35202010,7
RVP,35101020,3
RVSB,40102010,1
RWC,45201020,3
RWT,40204010,2
RXDX,35201010,0
RXII,35201010,0
RXN,20106020,3
RYAM,15101050,3
RYN,60101080,2
SABR,45102020,6
SAEX,10101020,4
SAFM,30202030,7
SAFT,40301040,1
SAGE,35201010,0
SAH,25504050,6
SAIA,20304020,4
SAIC,45102010,1
SAL,40101015,1
SALE,45101010,2
SALM,25401020,2
SAM,30201010,2
SAMG,40203010,5
SANM,45203020,1
SANW,30202010,0
SAR,40203010,4
SASR,40101015,6
SATS,45201020,4
SAVE,20302010,0
SBAC,60101080,0
SBCF,40101015,1
SBCP,40101015,1
SBFG,40101015,1
SBGI,25401020,1
SBH,25504040,3
SBNY,40101015,6
SBR,10102020,0
SBRA,60101050,0
SBSI,40101015,4
SBUX,25301040,0
SC,40202010,1
SCCO,15104025,2
SCG,55103010,2
SCHL,25401040,2
SCHN,15104050,3
SCHW,40203020,4
SCI,25302020,4
SCL,15101050,3
SCLN,35202010,0
SCM,40203010,2
SCMP,35202010,0
SCON,45203015,1
SCS,20201060,6
SCSC,45203030,6
SCSS,25504060,3
SCVL,25504010,3
SCX,20106020,3
SCYX,35202010,0
SDPI,10101020,7
SDR,10102020,0
SDT,10102020,0
SEAC,45103010,1
SEAS,25301030,0
SEB,30202030,6
SEE,15103020,6
SEIC,40203010,5
SEM,35102020,6
SEMG,10102040,2
SENEA,30202030,7
SEP,10102040,2
SERV,25302020,4
SEV,45301020,2
SF,40203020,4
SFBS,40101015,1
SFE,40203010,4
SFLY,25502020,1
SFM,30101030,7
SFNC,40101015,1
SFS,30101030,3
SFST,40101015,1
SGA,25401020,2
SGBK,40101015,1
SGC,25203010,3
SGEN,35201010,0
SGM,40102010,2
SGMA,45203020,1
SGMO,35201010,0
SGMS,25301010,6
SGRP,25401010,4
SGU,55102010,1
SGYP,35201010,0
SHAK,25301040,0
SHBI,40101015,1
SHEN,50102010,4
SHLD,25503010,6
SHLM,15101050,1
SHLO,25101010,0
SHLX,10102040,3
SHO,60101030,0
SHOO,25203020,2
SHOR,45201020,1
SHOS,25504030,6
SHW,15101050,3
SIEB,40203020,4
SIEN,35101020,7
SIF,20101010,1
SIFI,40102010,4
SIGI,40301040,6
SIGM,45301020,7
SINO,20305030,1
SIR,60101010,0
SIRI,25401025,1
SIVB,40101015,4
SIX,25301030,0
SJI,55102010,6
SJM,30202030,3
SJT,10102020,0
SJW,55104010,0
SKT,60101070,0
SKX,25203020,2
SKY,25201030,2
SKYW,20302010,6
SLAB,45301020,3
SLB,10101020,4
SLCA,10101020,3
SLCT,40101015,1
SLG,60101040,6
SLGN,15103010,3
SLM,40202010,1
SLP,35103010,1
SLRC,40203010,4
SM,10102020,0
SMCI,45202030,1
SMED,35102015,5
SMG,15101030,3
SMLP,10102040,0
SMMF,40101015,4
SMP,25101010,6
SMRT,25504010,1
SMSI,45103010,6
SMTC,45301020,3
SN,10102020,0
SNA,20106020,6
SNAK,30202030,3
SNBC,40101015,1
SNC,40301040,4
SNCR,45103010,1
SNFCA,40102010,2
SNH,60101050,6
SNHY,20106020,3
SNI,25401020,2
SNMX,15101050,7
SNOW,25301030,6
SNPS,45103010,1
SNR,60101050,2
SNSS,35201010,0
SNV,40101015,4
SNX,45203030,4
SO,55101010,6
SOFO,45103020,1
SOHO,60101030,0
SON,15103020,6
SONA,40101015,4
SONC,25301040,0
SONS,45201020,4
SP,20201050,4
SPA,20101010,6
SPAN,35101020,3
SPAR,25101010,2
SPB,30301010,3
