symbol,gics8,text_024
SMMF,40101015,1
SNV,40101015,1
SRCE,40101015,1
SSB,40101015,1
SSBI,40101015,1
STBZ,40101015,1
STI,40101015,1
SYBT,40101015,1
TBK,40101015,1
TCBI,40101015,1
TCBK,40101015,1
TMP,40101015,1
TOWN,40101015,1
TRMK,40101015,1
TRST,40102010,1
TSC,40101015,1
UBFO,40101015,1
UBSH,40101015,1
UBSI,40101015,1
USB,40101010,1
UVSP,40101015,1
VBTX,40101015,1
WASH,40101015,1
WBS,40101015,1
WFC,40101010,1
WSBC,40101015,1
WSBF,40102010,1
WSFS,40102010,1
WTFC,40101015,1
ZION,40101015,1
XBKS,40101015,1
AAT,60101010,2
ACC,60101060,2
ACRE,40204010,2
ADC,60101070,2
AHH,60101010,2
AHP,60101030,2
AHT,60101030,2
AIV,60101060,2
AJX,40204010,2
AKR,60101070,2
ALEX,60102010,2
ALX,60101070,2
AMH,60101060,2
APTS,60101060,2
ARE,60101040,2
AVB,60101060,2
BDN,60101040,2
BFS,60101070,2
BRG,60101060,2
BRT,60101060,2
BRX,60101070,2
BXP,60101040,2
CBL,60101070,2
CDR,60101070,2
CHCI,25201030,2
CHSP,60101030,2
CLDT,60101030,2
CLI,60101040,2
CMCT,40204010,2
CONE,60101080,2
CORR,60101080,2
CPT,60101060,2
CSGP,45101010,2
CTO,60102010,2
CTRE,60101050,2
CTT,60101080,2
CUBE,60101080,2
CUZ,60101040,2
CXP,60101040,2
DCT,60101020,2
DDR,60101070,2
DEI,60101040,2
DFT,60101080,2
DLR,60101080,2
DOC,60101050,2
DRE,60101020,2
DRH,60101030,2
EDR,60101060,2
EGP,60101020,2
ELS,60101060,2
EPR,60101080,2
EQC,60101040,2
EQR,60101060,2
ESBA,60101010,2
ESRT,60101010,2
ESS,60101060,2
EXR,60101080,2
FCH,60101030,2
FOR,60102030,2
FPI,60101080,2
FPO,60101010,2
FR,60101020,2
FRT,60101070,2
FSP,60101040,2
GGP,60101070,2
GLPI,60101080,2
GOOD,60101010,2
GOV,60101040,2
GPT,60101010,2
GTY,60101070,2
HCN,60101050,2
HCP,60101050,2
HF,60102040,2
HHC,60102030,2
HIW,60101040,2
HPP,60101040,2
HPT,60101030,2
HR,60101050,2
HST,60101030,2
HT,60101030,2
HTA,60101050,2
INN,60101030,2
IRET,60101010,2
IRT,60101060,2
JCAP,60101080,2
JOE,60102010,2
KIM,60101070,2
KRC,60101040,2
KRG,60101070,2
LAND,60101080,2
LHO,60101030,2
LPT,60101010,2
LTC,60101050,2
LXP,60101010,2
MAA,60101060,2
MAC,60101070,2
MMI,60102040,2
MNR,60101020,2
MORE,60101060,2
MPW,60101050,2
NHI,60101050,2
NNN,60101070,2
NSA,60101080,2
NXRT,60101060,2
NYRT,60101040,2
O,60101070,2
OFC,60101040,2
OHI,60101050,2
OLP,60101010,2
ORM,40204010,2
PCH,60101080,2
PDM,60101040,2
PEB,60101030,2
PEI,60101070,2
PGRE,60101040,2
PKY,60101040,2
PLD,60101020,2
PSA,60101080,2
PSB,60101010,2
PW,60101080,2
RAS,60101010,2
RDI,25401030,2
REG,60101070,2
REIS,45101010,2
RESI,40204010,2
REXR,60101020,2
RLGY,60102040,2
RLJ,60101030,2
ROIC,60101070,2
RPT,60101070,2
RYN,60101080,2
SBAC,60101080,2
SBRA,60101050,2
SHO,60101030,2
SIR,60101010,2
SKT,60101070,2
SLG,60101040,2
SNH,60101050,2
SNR,60101050,2
SOHO,60101030,2
SPG,60101070,2
SRC,60101010,2
STAG,60101020,2
STAR,60101010,2
STOR,60101010,2
STRS,60102030,2
SUI,60101060,2
TCI,60102020,2
TCO,60101070,2
TRNO,60101020,2
UBA,60101070,2
UDR,60101060,2
UE,60101070,2
UHT,60101050,2
UMH,60101060,2
VGR,30203010,2
VNO,60101040,2
VTR,60101050,2
WD,40102010,2
WHLR,60101070,2
WPC,60101010,2
WRE,60101010,2
WRI,60101070,2
WSR,60101070,2
XHR,60101030,2
ABCO,20202020,3
ABM,20201050,3
ACM,20103010,3
ADP,45102020,3
AIR,20101010,3
APEI,25302010,3
ARC,20201060,3
ARMK,25301040,3
ASCMA,25302020,3
ASGN,20202010,3
AWX,20201050,3
AXP,40202010,3
AXR,20201070,3
AZPN,45103010,3
BAH,45102010,3
BBSI,20202010,3
BCO,20201080,3
BHI,10101020,3
BPI,25302010,3
BRKS,45301010,3
CACI,45102010,3
CASS,45102020,3
CATM,45102020,3
CBZ,20202020,3
CCRN,35102015,3
CDI,20202010,3
CLGX,45102020,3
CLH,20201050,3
CPLA,25302010,3
CRAI,20202020,3
CRAY,45202030,3
CRL,35203010,3
CRR,10101020,3
CRTN,45102010,3
CRVL,35102015,3
CTAS,20201070,3
CTG,45102010,3
CTSH,45102010,3
CUB,20101010,3
DGI,20101010,3
DHX,45101010,3
DLHC,20202010,3
DLX,20201010,3
DST,45102020,3
DXPE,20107010,3
DY,20103010,3
ECOL,20201050,3
EDGW,45102010,3
EEI,20201050,3
EFX,20202020,3
EGL,20101010,3
EGOV,45101010,3
EME,20103010,3
ENG,10101020,3
EXLS,45102020,3
EXPO,20202020,3
FC,20202020,3
FCN,20202020,3
FDS,40203040,3
FIS,45102020,3
FISV,45102020,3
FIX,20103010,3
FLR,20103010,3
FORR,45102010,3
GEO,60101080,3
GPX,20202010,3
GVP,45103010,3
HAL,10101020,3
HCCI,20201050,3
HCKT,45102010,3
HCSG,20201070,3
HII,20101010,3
HIL,20202020,3
HLX,10101020,3
HMNY,45102010,3
HSII,20202010,3
HSON,20202010,3
HURN,20202020,3
ICFI,20202020,3
IDT,50101020,3
III,45102020,3
INT,10102030,3
INTX,20201070,3
IO,10101020,3
IRM,60101080,3
IT,45102010,3
JBL,45203020,3
JEC,20103010,3
JOB,20202010,3
KBR,20103010,3
KE,45203020,3
KELYA,20202010,3
KFRC,20202010,3
KFY,20202010,3
KLXI,20101010,3
LDOS,45102010,3
LINC,25302010,3
LQDT,45101010,3
LTBR,20202020,3
MAN,20202010,3
MANT,45102010,3
MATR,45102010,3
MCK,35102010,3
MCO,40203040,3
MGI,45102020,3
MMC,40301010,3
MMS,45102020,3
MOC,20201080,3
MTBC,35103010,3
NAUH,25302010,3
NAVI,40202010,3
NCI,20202020,3
NR,10101020,3
NSP,20202010,3
OIS,10101020,3
OMI,35102010,3
ONVI,45101010,3
PAYX,45102020,3
PCMI,45203030,3
PES,10101010,3
PESI,20201050,3
PFMT,20201070,3
PFSW,45102010,3
PINC,35102015,3
PKD,10101010,3
PLXS,45203020,3
PRFT,45102010,3
PRGX,45102020,3
PRIM,20103010,3
PRSC,35102015,3
PRXL,35203010,3
Q,35203010,3
QNST,45101010,3
QUAD,20201010,3
RCMT,20202020,3
RECN,20202020,3
RES,10101020,3
RHI,20202010,3
RPXC,20202020,3
SAIC,45102010,3
SFE,40203010,3
SGMA,45203020,3
SINO,20305030,3
SLB,10101020,3
SNX,45203030,3
SP,20201050,3
SPN,10101020,3
SRCL,20201050,3
SRT,45102020,3
STC,40301040,3
STRA,25302010,3
SYKE,45102020,3
SYNT,45102020,3
TBI,20202010,3
TCS,25504040,3
TESO,10101020,3
TISI,20201050,3
TNET,20202010,3
TRNS,20107010,3
TRR,20201050,3
TSS,45102020,3
TTEC,45102020,3
TTEK,20201050,3
VEC,20101010,3
VISI,20202010,3
VRSN,45101010,3
VRTU,45102010,3
VSEC,20201070,3
VSR,20201050,3
VVI,20201070,3
VWR,35203010,3
WLDN,20202020,3
WM,20201050,3
WSTC,20201060,3
XRX,45202030,3
ACIW,45103010,4
ACTA,45101010,4
ACXM,45102010,4
ADS,45102020,4
ADSK,45103010,4
AGYS,45203030,4
AKAM,45101010,4
AMBR,45101010,4
AMSWA,45103010,4
ANET,45201020,4
ANSS,45103010,4
ARIS,45101010,4
ARW,45203030,4
ASUR,45103010,4
ATEN,45103020,4
AWRE,45103010,4
BCOR,45101010,4
BLIN,45101010,4
BLKB,45103010,4
BNFT,45101010,4
BOX,45101010,4
BR,45102020,4
BRCD,45201020,4
BSFT,45103010,4
BSQR,45103010,4
BVSN,45101010,4
CA,45103020,4
CALD,45103010,4
CARB,45101010,4
CAVM,45301020,4
CDK,45103010,4
CDW,45203030,4
CIEN,45201020,4
COR,60101080,4
COUP,45101010,4
COVS,45103020,4
CPSI,35103010,4
CRM,45103010,4
CSGS,45102020,4
CSOD,45101010,4
CSPI,45102010,4
CTRL,45203010,4
CTXS,45103010,4
CUDA,45103020,4
CVG,45102020,4
CVLT,45103020,4
DATA,45103020,4
DBD,45202030,4
DGII,45201020,4
DJCO,25401040,4
DNB,20202020,4
DWCH,45103010,4
ECOM,45101010,4
EEFT,45102020,4
EGAN,45101010,4
EGHT,45103010,4
EIGI,45101010,4
ELLI,45103010,4
ENOC,45103010,4
EPAM,45102010,4
EPAY,45103010,4
EVOL,45103010,4
EVTC,45102020,4
EXA,45103010,4
EXTR,45201020,4
FALC,45103020,4
FEYE,45103020,4
FFIV,45201020,4
FICO,45103010,4
FIVN,45101010,4
FLT,45102020,4
FNJN,45103020,4
FSNN,50101010,4
FTNT,45103020,4
GDDY,45101010,4
GDOT,40202010,4
GIMO,45103020,4
GPN,45102020,4
GSB,45103020,4
GUID,45103010,4
GWRE,45103010,4
HAWK,45102020,4
HDP,45101010,4
HHS,25401010,4
HIVE,45201020,4
HPQ,45202030,4
HRB,25302020,4
HSTM,35103010,4
HUBS,45103010,4
IBM,45102010,4
IDN,45203010,4
IDSY,45203010,4
IMPV,45103020,4
INAP,45101010,4
INOV,35103010,4
INTU,45103010,4
INVE,45203010,4
INWK,20201010,4
IPAS,45101010,4
ISDR,45101010,4
JIVE,45103010,4
JKHY,45102020,4
JNPR,45201020,4
JTPY,45102020,4
KEYW,20101010,4
LOGM,45101010,4
LPSN,45101010,4
LRN,25302010,4
LTRX,45201020,4
MA,45102020,4
MANH,45103010,4
MDSO,35103010,4
MITK,45103010,4
MLNK,45102020,4
MOBL,45103010,4
MODN,45103010,4
MRIN,45101010,4
MSFT,45103020,4
MSI,45201020,4
MSTR,45103010,4
MXPT,45101010,4
NCIT,45102010,4
NCR,45202030,4
NETE,45101010,4
NEWR,45101010,4
NEWT,40203010,4
NMRX,45101010,4
NNI,40202010,4
NOW,45103020,4
NSIT,45203030,4
NSR,45102020,4
NTAP,45202030,4
NTCT,45201020,4
NTWK,45103010,4
NUAN,45103010,4
NXTD,45103020,4
ONDK,40201040,4
ORBC,50101010,4
ORCL,45103020,4
PANW,45201020,4
PAR,45203010,4
PAY,45203010,4
PAYC,45103010,4
PBI,20201060,4
PCTY,45103010,4
PCYG,45103010,4
PEGA,45103010,4
PFPT,45103020,4
PLPM,45102020,4
PLUS,45203030,4
PRGS,45103020,4
PRO,45103010,4
PTC,45103010,4
QADA,45103010,4
QLYS,45103020,4
QSII,35103010,4
QTM,45202030,4
QTS,60101080,4
QTWO,45101010,4
QUMU,45101010,4
RHT,45103020,4
RP,45103010,4
RST,45103030,4
RSYS,45203020,4
SABR,45102020,4
SHOR,45201020,4
SMCI,45202030,4
SMSI,45103010,4
SNCR,45103010,4
SPLK,45103010,4
SPRT,45101010,4
SPSC,45101010,4
SREV,45102010,4
SSNI,45103010,4
STRM,35103010,4
SYF,40202010,4
SYMC,45103020,4
TDC,45102010,4
TECD,45203030,4
TRMB,45203020,4
TWOU,45101010,4
TYL,45103010,4
UIS,45102010,4
ULTI,45103010,4
UPLD,45103010,4
USAT,45202030,4
V,45102020,4
VCRA,35103010,4
VDSI,45103020,4
VEEV,35103010,4
VHC,45103010,4
VMW,45103020,4
VNTV,45102020,4
VRNS,45103020,4
VRNT,45103010,4
WDAY,45103010,4
WDC,45202030,4
WEX,45102020,4
WK,45103010,4
WPG,60101070,4
WSTG,45203030,4
WU,45102020,4
WYY,45102010,4
ZBRA,45203010,4
ZEN,45103010,4
ZIXI,45103010,4
ABR,40204010,5
AGM,40102010,5
AGNC,40204010,5
AI,40203010,5
ANH,40204010,5
ARI,40204010,5
ARR,40204010,5
BXMT,40204010,5
CHMI,40204010,5
CIM,40204010,5
CMO,40204010,5
DX,40204010,5
EARN,40204010,5
EFC,40203010,5
IMH,40102010,5
IVR,40204010,5
LADR,40204010,5
LOAN,40204010,5
MFA,40204010,5
MITT,40204010,5
MTG,40102010,5
MTGE,40204010,5
NLY,40204010,5
NMIH,40102010,5
NRZ,40204010,5
NSM,40102010,5
NYMT,40204010,5
OAKS,40204010,5
OCN,40102010,5
PFSI,40102010,5
PHH,40102010,5
PMT,40204010,5
RDN,40102010,5
RSO,40204010,5
RWT,40204010,5
SGM,40102010,5
STWD,40204010,5
TWO,40204010,5
WAC,40102010,5
WMC,40204010,5
ZAIS,40203010,5
AE,10102030,6
AMID,10102040,6
APA,10102020,6
APC,10102020,6
AR,10102020,6
AREX,10102020,6
AXAS,10102020,6
BBG,10102020,6
BCEI,10102020,6
BRN,10102020,6
BRS,10101020,6
BWP,10102040,6
CELP,20201050,6
CEQP,10102040,6
CHK,10102020,6
CIE,10102020,6
CLNE,10102030,6
CLR,10102020,6
CNNX,10102040,6
CNX,10102050,6
COG,10102020,6
COP,10102020,6
CPE,10102020,6
CRC,10102020,6
CRK,10102020,6
CRZO,10102020,6
CXO,10102020,6
DGAS,55102010,6
DM,10102040,6
DNR,10102020,6
DVN,10102020,6
ECR,10102020,6
EEP,10102040,6
EEQ,10102040,6
EGAS,55102010,6
EGN,10102020,6
EGY,10102020,6
ENBL,10102040,6
ENLC,10102040,6
ENLK,10102030,6
ENRJ,10102020,6
EOG,10102020,6
EPE,10102020,6
EPM,10102020,6
EQM,10102040,6
EQT,10102020,6
ESTE,10102020,6
ETE,10102040,6
EVEP,10102020,6
EXXI,10102020,6
FANG,10102020,6
GBR,10102020,6
GNE,55101010,6
GPOR,10102020,6
GST,10102020,6
HES,10102020,6
HUSA,10102020,6
ICD,10101010,6
JONE,10102020,6
LGCY,10102020,6
LPI,10102020,6
MCEP,10102020,6
MCF,10102020,6
MRO,10102020,6
MTDR,10102020,6
MUR,10102020,6
MXC,10102020,6
NBL,10102020,6
NFG,55102010,6
NFX,10102020,6
NGS,10101020,6
NOG,10102020,6
NWN,55102010,6
OAS,10102020,6
OGS,55102010,6
OKE,10102040,6
OKS,10102040,6
OXY,10102010,6
PDCE,10102020,6
PE,10102020,6
PED,10102020,6
PHIIK,10101020,6
PHX,10102020,6
PQ,10102020,6
PXD,10102020,6
QEP,10102020,6
REI,10102020,6
REN,10102020,6
REXX,10102020,6
RICE,10102020,6
RMP,10102040,6
RRC,10102020,6
RSPP,10102020,6
SEP,10102040,6
SM,10102020,6
SMLP,10102040,6
SN,10102020,6
SPP,10102020,6
SWN,10102020,6
SWX,55102010,6
SXE,10102040,6
TAT,10102020,6
TCP,10102040,6
TEGP,10102040,6
TEP,10102040,6
TGC,10102020,6
TRCH,10102020,6
TRGP,10102040,6
TTI,10101020,6
UNT,10101010,6
UPL,10102020,6
USAC,10101020,6
USEG,10102020,6
VNOM,10102020,6
WES,10102040,6
WGP,10102040,6
WLL,10102020,6
WMB,10102040,6
WPX,10102020,6
WPZ,10102040,6
WTI,10102020,6
XCO,10102020,6
XEC,10102020,6
XOM,10102010,6
YUMA,10102020,6
ZN,10102020,6
MPO,10102020,6
PTEN,10101010,6
ADRO,35201010,7
ADXS,35201010,7
AGEN,35201010,7
AGIO,35201010,7
ALDR,35201010,7
ARRY,35201010,7
ATNM,35201010,7
AVEO,35201010,7
BIOC,35201010,7
BMY,35202010,7
BPMC,35201010,7
BPTH,35202010,7
CASI,35201010,7
CHRS,35201010,7
CLRB,35201010,7
CLSN,35201010,7
CLVS,35201010,7
CTIC,35201010,7
CYTR,35201010,7
ECYT,35202010,7
EPZM,35201010,7
EXAS,35201010,7
EXEL,35201010,7
FHCO,30302010,7
FMI,35201010,7
GALE,35201010,7
GHDX,35201010,7
GTXI,35201010,7
ICAD,35103010,7
IMMU,35201010,7
INCY,35201010,7
ISR,35201010,7
KPTI,35201010,7
LOXO,35201010,7
MEIP,35201010,7
MRTX,35201010,7
MYGN,35201010,7
NKTR,35202010,7
NLNK,35201010,7
OGXI,35201010,7
OMED,35201010,7
PBYI,35201010,7
PGNX,35201010,7
RNN,35201010,7
RXDX,35201010,7
SGEN,35201010,7
SPHS,35201010,7
SPPI,35201010,7
TCON,35201010,7
TECH,35203010,7
THLD,35201010,7
TROV,35201010,7
VCYT,35201010,7
VRML,35101010,7
VSTM,35201010,7
XBIT,35201010,7
ALDW,10102030,8
ALJ,10102030,8
ARCX,10102040,8
BKEP,10102040,8
BPL,10102040,8
CVI,10102030,8
CVRR,10102030,8
CVX,10102010,8
DK,10102030,8
DKL,10102040,8
EPD,10102040,8
GEL,10102040,8
GLP,10102040,8
HEP,10102040,8
HFC,10102030,8
KMI,10102040,8
MMLP,10102040,8
MMP,10102040,8
MPC,10102030,8
MPLX,10102040,8
NGL,10102040,8
NS,10102030,8
NSH,10102040,8
PAA,10102040,8
PAGP,10102040,8
PARR,10102030,8
PBF,10102030,8
PBFX,10102040,8
PSX,10102030,8
PSXP,10102040,8
SEMG,10102040,8
SHLX,10102040,8
SRLP,10102040,8
TLLP,10102040,8
TLP,10102040,8
TSO,10102030,8
USDP,10102040,8
VLO,10102030,8
VLP,10102040,8
VTNR,10102030,8
WNR,10102030,8
WNRL,10102040,8
WPT,10102040,8
AHGP,10102050,9
ALCO,30202010,9
AM,10102040,9
AMC,25401030,9
AOS,20102010,9
ARLP,10102050,9
ARTNA,55104010,9
ATW,10101010,9
AUMN,15104040,9
AVHI,25201030,9
AWK,55104010,9
AWR,55104010,9
BBGI,25401020,9
BMI,45203010,9
BTU,10102050,9
BYD,25301010,9
BZH,25201030,9
CACQ,25301010,9
CCS,25201030,9
CDE,15104045,9
CDZI,55104010,9
CHDN,25301010,9
CHE,35102015,9
CHH,25301020,9
CLD,10102050,9
CLF,15104050,9
CNK,25401030,9
CNTY,25301010,9
COKE,30201030,9
COT,30201030,9
CPHC,25301010,9
CQH,10102040,9
CQP,10102040,9
CSV,25302020,9
CTWS,55104010,9
CVCO,25201030,9
CVEO,20201070,9
CWST,20201050,9
CWT,55104010,9
CXW,60101080,9
CZR,25301010,9
DDE,25301010,9
DHI,25201030,9
DO,10101010,9
DPS,30201030,9
DVD,25301030,9
DWSN,10101020,9
EMES,10102030,9
ENSV,10101020,9
EQGP,10102040,9
ERA,10101020,9
ERI,25301010,9
ERII,20106020,9
ERN,10102020,9
FCX,15104025,9
FELP,10102050,9
FGP,55102010,9
FLL,25301010,9
FPP,10102020,9
FUN,25301030,9
GLDD,20103010,9
GMO,15104020,9
GORO,15104030,9
GPIC,25301010,9
GRBK,25201030,9
GVA,20103010,9
GWR,20304010,9
H,25301020,9
HA,20302010,9
HCC,15104050,9
HCLP,10101020,9
HL,15104045,9
HLT,25301020,9
HNRG,10102050,9
HOS,10101020,9
HOV,25201030,9
HP,10101010,9
HTM,55105020,9
ISCA,25301030,9
JYNT,35102020,9
KBH,25201030,9
KSU,20304010,9
LAYN,20103010,9
LEN,25201030,9
LGIH,25201030,9
LMNR,30202010,9
LNG,10102040,9
LODE,15104030,9
LOPE,25302010,9
LQ,25301020,9
LVS,25301010,9
MAR,25301020,9
MBUU,25202010,9
MCRI,25301010,9
MCS,25301020,9
MDC,25201030,9
MDR,10101020,9
MGM,25301010,9
MHO,25201030,9
MLP,60102030,9
MSEX,55104010,9
MSG,25401030,9
MTH,25201030,9
MTN,25301030,9
MWA,20106020,9
NEM,15104030,9
NVR,25201030,9
NWHM,25201030,9
NWPX,20103010,9
NYNY,25301010,9
OCIP,15101010,9
OMEX,20201070,9
PCYO,55104010,9
PENN,25301010,9
PHM,25201030,9
PICO,40201030,9
PNK,25301010,9
PRMW,30201030,9
RDC,10101010,9
RGC,25401030,9
RHP,60101030,9
RLH,25301020,9
RMAX,60102040,9
ROL,20201050,9
RSG,20201050,9
SAEX,10101020,9
SCCO,15104025,9
SCI,25302020,9
SEAS,25301030,9
SGMS,25301010,9
SIX,25301030,9
SJW,55104010,9
SKYW,20302010,9
SNOW,25301030,9
STAY,25301020,9
STON,25302020,9
STRL,20103010,9
SXC,15104050,9
SXCP,15104050,9
TAHO,15104030,9
TDW,10101020,9
TGEN,20102010,9
TMHC,25201030,9
TOL,25201030,9
TPH,25201030,9
TRC,60102010,9
TRK,25301030,9
UAL,20302010,9
UAMY,15104020,9
UCP,25201030,9
UEC,10102050,9
URG,10102050,9
URRE,10102050,9
UWN,25301010,9
VAC,25301020,9
VGZ,15104030,9
WLB,10102050,9
WLH,25201030,9
WMLP,10102050,9
WMS,20102010,9
WTR,55104010,9
WTS,20106020,9
WYN,25301020,9
WYNN,25301010,9
XYL,20106020,9
YORW,55104010,9
NYLD,55105010,9
ABCB,40101015,10
ACFC,40102010,10
AF,40102010,10
AMRB,40101015,10
ATLO,40101015,10
BANR,40101015,10
BCBP,40101015,10
BHB,40101015,10
BHBK,40101015,10
BKJ,40101015,10
BKMU,40102010,10
BKSC,40101015,10
BKU,40101015,10
BLMT,40102010,10
BNCL,40102010,10
BNCN,40101015,10
BOCH,40101015,10
BOFI,40102010,10
BRKL,40101015,10
BSF,40102010,10
BSRR,40101015,10
BWFG,40101015,10
BYBK,40101015,10
CAC,40101015,10
CACB,40101015,10
CARV,40102010,10
CASH,40102010,10
CATY,40101015,10
CBAN,40101015,10
CBF,40101015,10
CBFV,40101015,10
CCNE,40101015,10
CFBK,40102010,10
CFFN,40102010,10
CFNB,40101015,10
CHFN,40102010,10
CIVB,40101015,10
CNBKA,40101015,10
CNOB,40101015,10
CSBK,40102010,10
CTBI,40101015,10
CUNB,40101015,10
CVCY,40101015,10
CVLY,40101015,10
CWAY,40102010,10
DCOM,40102010,10
EBMT,40101015,10
EBSB,40102010,10
EBTC,40101015,10
ESSA,40102010,10
ESXB,40101015,10
FBMS,40101015,10
FBNC,40101015,10
FBNK,40101015,10
FCCY,40101015,10
FFIC,40101015,10
FFNW,40101015,10
FNLC,40101015,10
FNWB,40101015,10
FRBA,40101015,10
FRBK,40101015,10
FSB,40101015,10
FSBK,40101015,10
FUNC,40101015,10
GBCI,40101015,10
GBNK,40101015,10
GNBC,40101015,10
GSBC,40101015,10
GWB,40101015,10
HAFC,40101015,10
HBCP,40102010,10
HBMD,40101015,10
HFBC,40102010,10
HFWA,40101015,10
HIFS,40102010,10
HMNF,40102010,10
HTBI,40101015,10
HTLF,40101015,10
IBTX,40101015,10
ICBK,40101015,10
INBK,40101015,10
INDB,40101015,10
ISBC,40101015,10
ISTR,40101015,10
KRNY,40102010,10
LARK,40101015,10
LBAI,40101015,10
LCNB,40101015,10
LION,40101015,10
LTXB,40101015,10
MBTF,40101015,10
MBWM,40101015,10
MCBC,40101015,10
MFNC,40101015,10
MFSF,40101015,10
MLVF,40102010,10
MSBF,40102010,10
MSFG,40101015,10
MSL,40101015,10
NBHC,40101015,10
NBN,40101015,10
NBTB,40101015,10
NCOM,40101015,10
NFBK,40102010,10
NRIM,40101015,10
NWFL,40101015,10
NYCB,40102010,10
OCFC,40102010,10
OLBK,40101015,10
ORIT,40102010,10
ORRF,40101015,10
OSBC,40101015,10
OVLY,40101015,10
OZRK,40101015,10
PACW,40101015,10
PB,40101015,10
PBHC,40102010,10
PBIP,40102010,10
PEBK,40101015,10
PEBO,40101015,10
PFBC,40101015,10
PFBX,40101015,10
PFIS,40101015,10
PFS,40102010,10
PKBK,40101015,10
PLBC,40101015,10
PMBC,40101015,10
PPBI,40101015,10
PROV,40102010,10
PWOD,40101015,10
RBCAA,40101015,10
RVSB,40102010,10
SAL,40101015,10
SBCP,40101015,10
SBSI,40101015,10
SFBS,40101015,10
SFNC,40101015,10
SFST,40101015,10
SGBK,40101015,10
SIFI,40102010,10
SLCT,40101015,10
SLM,40202010,10
SNBC,40101015,10
SONA,40101015,10
SSFN,40101015,10
STL,40101015,10
SVBI,40102010,10
TBBK,40101015,10
TBNK,40102010,10
TFSL,40102010,10
THFF,40101015,10
TRCB,40101015,10
TREE,40102010,10
TSBK,40102010,10
UBCP,40101015,10
UBNK,40102010,10
UCBI,40101015,10
UCFC,40102010,10
UMPQ,40101015,10
UNB,40101015,10
UNTY,40101015,10
VLY,40101015,10
WABC,40101015,10
WAFD,40102010,10
WAL,40101015,10
WFBI,40101015,10
WTBA,40101015,10
AA,15104010,11
AAON,20102010,11
AAP,25504050,11
AAWW,20301010,11
ABCD,25302010,11
ABG,25504050,11
ACET,35102010,11
ACTG,20202020,11
ADM,30202010,11
AEGN,20103010,11
AGCO,20106015,11
AIMC,20106020,11
AIN,20106020,11
AIRI,20101010,11
AKS,15104050,11
AL,20107010,11
ALB,15101050,11
ALG,20106010,11
ALGN,35101020,11
ALGT,20302010,11
ALK,20302010,11
ALSN,20106010,11
AMD,45301020,11
AMRK,40201040,11
