symbol,gics8,text_314
ENLK,10102030,10
SXE,10102040,10
WES,10102040,10
WGP,10102040,10
AET,35102030,11
ANGI,45101010,11
ANTM,35102030,11
ATHN,35103010,11
BNFT,45101010,11
CERN,35103010,11
CNC,35102030,11
COO,35101020,11
CSLT,35103010,11
FHCO,30302010,11
HMSY,35103010,11
HQY,35102030,11
HUM,35102030,11
MDRX,35103010,11
MOH,35102030,11
PRSC,35102015,11
UNH,35102030,11
WAGE,20202010,11
WBMD,45101010,11
WCG,35102030,11
AEO,25504010,12
ODP,25504040,12
SPLS,25504040,12
BHI,10101020,13
CRR,10101020,13
HAL,10101020,13
NR,10101020,13
PFIE,10101020,13
BSFT,45103010,14
FSNN,50101010,14
GTT,45101010,14
INAP,45101010,14
SONS,45201020,14
WSTC,20201060,14
DPW,20104010,15
ENS,20104010,15
ESP,20104010,15
STRT,25101010,15
VICR,20104010,15
BZH,25201030,16
NVR,25201030,16
BANR,40101015,17
BDGE,40101015,17
BFIN,40102010,17
BHBK,40101015,17
BHLB,40101015,17
BRKL,40101015,17
CCBG,40101015,17
CNBKA,40101015,17
EGBN,40101015,17
FBIZ,40101015,17
FMBI,40101015,17
GBNK,40101015,17
HBNC,40101015,17
IBTX,40101015,17
MBTF,40101015,17
NWFL,40101015,17
OPB,40101015,17
OPOF,40101015,17
ORRF,40101015,17
PACW,40101015,17
PFBC,40101015,17
PLBC,40101015,17
PROV,40102010,17
QCRH,40101015,17
RVSB,40102010,17
SAL,40101015,17
SGBK,40101015,17
STBZ,40101015,17
STL,40101015,17
SVBI,40102010,17
TRST,40102010,17
UBCP,40101015,17
UBNK,40102010,17
WABC,40101015,17
WFBI,40101015,17
WTBA,40101015,17
ABG,25504050,18
ABTL,45101010,18
ALLY,40202010,18
AN,25504050,18
CDK,45103010,18
CRMT,25504050,18
F,25102010,18
GM,25102010,18
GNTX,25101010,18
GPI,25504050,18
LAD,25504050,18
NAV,20106010,18
PAG,25504050,18
PCAR,20106010,18
PLOW,20106010,18
RUSHA,20107010,18
SAH,25504050,18
THRM,25101010,18
AB,40203010,19
AMG,40203010,19
APAM,40203010,19
BEN,40203010,19
BLK,40203010,19
BX,40203010,19
CNS,40203010,19
EV,40203010,19
FIG,40203010,19
FII,40203010,19
GBL,40203010,19
GROW,40203010,19
IVZ,40203010,19
LM,40203010,19
MN,40203010,19
PZN,40203010,19
TROW,40203010,19
WHG,40203010,19
LNC,40301020,20
PFG,40301020,20
PRU,40301020,20
VOYA,40201020,20
AVD,15101030,21
BCPC,15101050,21
CMP,15104020,21
ECL,15101050,21
FF,15101050,21
FMC,15101030,21
HWKN,15101010,21
KMG,15101050,21
OME,30202030,21
POOL,25501010,21
RIBT,30202030,21
BIOC,35201010,22
CALA,35201010,22
CERU,35201010,22
CLRB,35201010,22
EXAS,35201010,22
FMI,35201010,22
IMUC,35201010,22
ISR,35201010,22
OGXI,35201010,22
TROV,35201010,22
MKL,40301040,23
RGA,40301050,23
WRB,40301040,23
EDR,60101060,24
HCN,60101050,24
HCP,60101050,24
LTC,60101050,24
NHI,60101050,24
SKY,25201030,24
SNR,60101050,24
VTR,60101050,24
HD,25504030,25
LE,25502020,25
LOW,25504030,25
SHLD,25503010,25
SHOS,25504030,25
SMG,15101030,25
ACFC,40102010,26
AF,40102010,26
AGM,40102010,26
ATLO,40101015,26
BKMU,40102010,26
BLMT,40102010,26
BNCL,40102010,26
BNCN,40101015,26
CAC,40101015,26
CACB,40101015,26
CBFV,40101015,26
CFBK,40102010,26
CHFN,40102010,26
CSBK,40102010,26
CTBI,40101015,26
CWAY,40102010,26
DCOM,40102010,26
EBMT,40101015,26
EBSB,40102010,26
EBTC,40101015,26
ESSA,40102010,26
FBNK,40101015,26
FFNW,40101015,26
FNLC,40101015,26
FNWB,40101015,26
FRBA,40101015,26
FRBK,40101015,26
FSB,40101015,26
GBCI,40101015,26
GSBC,40101015,26
GWB,40101015,26
HBCP,40102010,26
HFBC,40102010,26
HMNF,40102010,26
INBK,40101015,26
INDB,40101015,26
ISBC,40101015,26
ISTR,40101015,26
KRNY,40102010,26
LARK,40101015,26
LION,40101015,26
LTXB,40101015,26
MFSF,40101015,26
MLVF,40102010,26
MSBF,40102010,26
NAVI,40202010,26
NBHC,40101015,26
NCOM,40101015,26
NFBK,40102010,26
OCFC,40102010,26
ORIT,40102010,26
PBHC,40102010,26
PBIP,40102010,26
PFS,40102010,26
PWOD,40101015,26
SBCP,40101015,26
SBSI,40101015,26
SIFI,40102010,26
SLM,40202010,26
SONA,40101015,26
TBNK,40102010,26
TREE,40102010,26
TSBK,40102010,26
UCFC,40102010,26
VLY,40101015,26
BH,25301040,27
HABT,25301040,27
RICK,25301030,27
RUTH,25301040,27
STKS,25301040,27
A,35203010,28
ASTC,20101010,28
BDX,35101010,28
BIO,35203010,28
BRKR,35203010,28
BRKS,45301010,28
DHR,35101010,28
LMNX,35203010,28
MTD,35203010,28
OPK,35201010,28
PKI,35203010,28
TECH,35203010,28
TMO,35203010,28
VIVO,35101020,28
VWR,35203010,28
ARW,45203030,29
BAH,45102010,29
BVSN,45101010,29
CA,45103020,29
CLGX,45102020,29
CRTN,45102010,29
CSPI,45102010,29
CTSH,45102010,29
EDGW,45102010,29
HMNY,45102010,29
IBM,45102010,29
ICFI,20202020,29
PRFT,45102010,29
SNX,45203030,29
SYNT,45102020,29
UIS,45102010,29
VRTU,45102010,29
ARQL,35201010,30
BCRX,35201010,30
BPMC,35201010,30
CBLI,35201010,30
CRIS,35201010,30
CYCC,35201010,30
FLKS,35202010,30
INFI,35201010,30
LOXO,35201010,30
LXRX,35201010,30
PTLA,35201010,30
RXDX,35201010,30
SNSS,35201010,30
VSTM,35201010,30
CVTI,20304020,31
JBHT,20304020,31
MRTN,20304020,31
SWFT,20304020,31
WNC,20106010,31
AIV,60101060,32
APTS,60101060,32
AVB,60101060,32
CPT,60101060,32
EQR,60101060,32
ESS,60101060,32
MAA,60101060,32
MORE,60101060,32
SUI,60101060,32
UDR,60101060,32
UMH,60101060,32
CCO,25401010,33
DAKT,45203010,33
LAMR,60101080,33
LMRK,60102020,33
OUT,60101080,33
ABCO,20202020,34
CBZ,20202020,34
CRAI,20202020,34
DHX,45101010,34
FC,20202020,34
FCN,20202020,34
HCKT,45102010,34
HURN,20202020,34
III,45102020,34
MMC,40301010,34
MMS,45102020,34
NCI,20202020,34
IDTI,45301020,35
MXIM,45301020,35
MXL,45301020,35
DEST,25504010,36
ROST,25504010,36
TJX,25504010,36
DF,30202030,37
ICCC,35201010,37
LWAY,30202030,37
POST,30202030,37
THS,30202030,37
ARCX,10102040,38
CELP,20201050,38
CEQP,10102040,38
CVX,10102010,38
EMES,10102030,38
ENBL,10102040,38
EPD,10102040,38
ETE,10102040,38
GEL,10102040,38
HCLP,10101020,38
KMI,10102040,38
MPLX,10102040,38
PAA,10102040,38
PAGP,10102040,38
PSXP,10102040,38
SEP,10102040,38
TEGP,10102040,38
TEP,10102040,38
TLLP,10102040,38
TRGP,10102040,38
USAC,10101020,38
VLP,10102040,38
WMB,10102040,38
WPZ,10102040,38
AAWW,20301010,39
AL,20107010,39
ALGT,20302010,39
ATSG,20301010,39
AYR,20107010,39
CVU,20101010,39
DAL,20302010,39
HA,20302010,39
ISSC,20101010,39
JBLU,20302010,39
LUV,20302010,39
SAVE,20302010,39
TXT,20101010,39
WLFC,20107010,39
AFSI,40301040,40
AMSF,40301040,40
EIG,40301040,40
AAPL,45202030,41
D,55103010,41
DM,10102040,41
MAC,60101070,41
ASGN,20202010,42
CCRN,35102015,42
CDI,20202010,42
CTG,45102010,42
JOB,20202010,42
KELYA,20202010,42
KFRC,20202010,42
RHI,20202010,42
TBI,20202010,42
VISI,20202010,42
CFI,25203030,43
ETH,25201020,43
HOFT,25201020,43
LZB,25201020,43
ARCB,20304020,44
CGI,20304020,44
CHRW,20301010,44
ECHO,20301010,44
EXPD,20301010,44
FDX,20301010,44
FWRD,20301010,44
HTLD,20304020,44
HUBG,20301010,44
KNX,20304020,44
LSTR,20304020,44
MATX,20303010,44
ODFL,20304020,44
PTSI,20304020,44
RLGT,20301010,44
RRTS,20304020,44
SAIA,20304020,44
UPS,20301010,44
USAK,20304020,44
WERN,20304020,44
XPO,20301010,44
YRCW,20304020,44
ELLI,45103010,45
TFSL,40102010,45
ADC,60101070,46
AKR,60101070,46
ALX,60101070,46
BFS,60101070,46
BRX,60101070,46
CBL,60101070,46
CDR,60101070,46
DDR,60101070,46
FRT,60101070,46
KIM,60101070,46
PEI,60101070,46
REG,60101070,46
ROIC,60101070,46
RPT,60101070,46
SKT,60101070,46
TCO,60101070,46
UBA,60101070,46
UE,60101070,46
WHLR,60101070,46
WRI,60101070,46
BCC,15105010,47
BECN,20107010,47
BLDR,20102010,47
BXC,20107010,47
CBPX,20102010,47
CCF,15101050,47
DOOR,20102010,47
GFF,20102010,47
HBP,20107010,47
HXL,20101010,47
IBP,25201030,47
KAI,20106020,47
KOP,15101010,47
LPX,15105010,47
PCH,60101080,47
PGEM,20102010,47
RTK,15105010,47
SSD,20102010,47
TREX,20102010,47
UFPI,20102010,47
USG,20102010,47
WY,60101080,47
HON,20105010,48
UTX,20101010,48
CASY,30101030,49
CBRL,25301040,49
CORE,25501010,49
TA,25504050,49
WMK,30101030,49
AUMN,15104040,50
CDE,15104045,50
FCX,15104025,50
GMO,15104020,50
GORO,15104030,50
HL,15104045,50
LODE,15104030,50
NEM,15104030,50
SCCO,15104025,50
TAHO,15104030,50
VGZ,15104030,50
ABM,20201050,51
EME,20103010,51
FIX,20103010,51
SEE,15103020,51
SP,20201050,51
TNC,20106020,51
ARRS,45201020,52
ATVI,45103030,52
DISH,25401025,52
EPR,60101080,52
HAS,25202010,52
MSG,25401030,52
NTN,25401030,52
T,50101020,52
WWE,25401030,52
ASCMA,25302020,53
CACI,45102010,53
CUB,20101010,53
DGI,20101010,53
DLHC,20202010,53
HRS,45201020,53
KEYW,20101010,53
KTOS,20101010,53
LDOS,45102010,53
MANT,45102010,53
MOC,20201080,53
NCIT,45102010,53
NXTD,45103020,53
PAR,45203010,53
RTN,20101010,53
SAIC,45102010,53
VEC,20101010,53
VRNT,45103010,53
VRSN,45101010,53
AMAT,45301010,54
ASYS,45301010,54
BHE,45203020,54
CVV,45301010,54
ENTG,45301010,54
ESIO,45203010,54
IIN,45203015,54
LRCX,45301010,54
UCTT,45301010,54
UTEK,45301010,54
VECO,45301010,54
AES,55105010,55
AMRC,20103010,55
AT,55105010,55
BWEN,20104020,55
CPN,55105010,55
DUK,55101010,55
EIX,55101010,55
EXC,55101010,55
HTM,55105020,55
NEE,55101010,55
ORA,55105020,55
PEGI,55105020,55
AGNC,40204010,56
AI,40203010,56
ANH,40204010,56
ARR,40204010,56
CMO,40204010,56
DX,40204010,56
EARN,40204010,56
EFC,40203010,56
IVR,40204010,56
MFA,40204010,56
MITT,40204010,56
MTGE,40204010,56
NYMT,40204010,56
OAKS,40204010,56
TWO,40204010,56
WMC,40204010,56
ZAIS,40203010,56
AVID,45202030,57
ENT,25401030,57
GAIA,25502020,57
HEAR,25201010,57
QUMU,45101010,57
RMGN,45203010,57
RNWK,45101010,57
SEAC,45103010,57
SSTK,45101010,57
BVX,35101010,58
CNMD,35101010,58
ISRG,35101010,58
STAA,35101020,58
TRXC,35101010,58
DVD,25301030,59
ISCA,25301030,59
TRK,25301030,59
BAC,40101010,60
BANF,40101015,60
BBT,40101015,60
BOH,40101015,60
BOKF,40101015,60
BUSE,40101015,60
C,40101010,60
CFG,40101015,60
CFR,40101015,60
CIT,40101015,60
CMA,40101010,60
COF,40202010,60
COLB,40101015,60
CPF,40101015,60
EVER,40102010,60
FFBC,40101015,60
FHN,40101015,60
FITB,40101015,60
FNB,40101015,60
IBKC,40101015,60
JPM,40101010,60
KEY,40101015,60
MTB,40101015,60
OFG,40101015,60
OKSB,40101015,60
ONB,40101015,60
PBCT,40101015,60
PNC,40101015,60
PVTB,40101015,60
SBCF,40101015,60
SNV,40101015,60
STI,40101015,60
USB,40101010,60
WBS,40101015,60
WFC,40101010,60
WTFC,40101015,60
ZION,40101015,60
APU,55102010,61
FGP,55102010,61
GLP,10102040,61
NGL,10102040,61
SGU,55102010,61
SPH,55102010,61
UGI,55102010,61
DRH,60101030,62
HT,60101030,62
RHP,60101030,62
BIOS,35102015,63
CPSI,35103010,63
ICUI,35101020,63
INGN,35101010,63
IRMD,35101010,63
TENX,35201010,63
INFU,35102015,63
DDE,25301010,64
AINV,40203010,65
CG,40203010,65
CMFN,40203010,65
CSWC,40203010,65
FDUS,40203010,65
FSIC,40203010,65
GSBD,40203010,65
GSVC,40203010,65
HRZN,40203010,65
HTGC,40203010,65
MAIN,40203010,65
MVC,40203010,65
NMFC,40203010,65
OHAI,40203010,65
PFLT,40203010,65
PSEC,40203010,65
RAND,40203010,65
SAR,40203010,65
SVVC,40203010,65
TCRD,40203010,65
WHF,40203010,65
COKE,30201030,66
DPS,30201030,66
FIZZ,30201030,66
KO,30201030,66
MNST,30201030,66
REED,30201030,66
SAM,30201010,66
GVA,20103010,67
ORN,20103010,67
PRIM,20103010,67
STRL,20103010,67
TPC,20103010,67
AGX,20103010,68
DY,20103010,68
FAST,20107010,68
HDS,20107010,68
MTRX,10101020,68
MTZ,20103010,68
MYRG,20103010,68
PWR,20103010,68
WG,10101020,68
ALOT,45202030,69
ITI,45203010,69
LNN,20106015,69
MTSC,45203010,69
TRNS,20107010,69
VPG,45203010,69
PRTO,35201010,70
XBIT,35201010,70
AGRX,35202010,71
CORI,35202010,71
CAR,20304020,72
CPRT,20201070,72
CVGI,20106010,72
ELON,45203020,72
HTZ,20304020,72
KAR,20201070,72
LEA,25101010,72
LGL,45203015,72
SRI,25101010,72
TEN,25101010,72
VC,25101010,72
BBGI,25401020,73
ETM,25401020,73
SGA,25401020,73
AMSC,20104010,74
AXE,45203030,74
AZZ,20104020,74
BDC,45203015,74
BELFB,45201020,74
BGC,20104010,74
BRC,20201010,74
GV,20103010,74
HWCC,20107010,74
IESC,20103010,74
MEI,45203020,74
PLPC,20104010,74
WCC,20107010,74
WIRE,20104010,74
AEHR,45301010,75
AMKR,45301010,75
ATRO,20101010,75
COHU,45301010,75
ESE,20106020,75
FORM,45301010,75
INTT,45301010,75
KEYS,45203010,75
PDFS,45301010,75
SANM,45203020,75
SGMA,45203020,75
TER,45301010,75
TIK,20101010,75
TRT,45301010,75
TTMI,45203020,75
XCRA,45301010,75
AEE,55103010,76
AEP,55101010,76
ALE,55101010,76
AVA,55103010,76
BKH,55103010,76
CMS,55103010,76
ED,55103010,76
EE,55101010,76
ES,55101010,76
ETR,55101010,76
FE,55101010,76
GXP,55101010,76
HE,55101010,76
IDA,55101010,76
LNT,55101010,76
MDU,55103010,76
MGEE,55101010,76
NI,55103010,76
NWE,55103010,76
OGE,55101010,76
OTTR,55101010,76
PCG,55101010,76
PEG,55103010,76
PNM,55101010,76
PNW,55101010,76
POR,55101010,76
PPL,55101010,76
SCG,55103010,76
SRE,55103010,76
VVC,55103010,76
WEC,55103010,76
WR,55101010,76
XEL,55101010,76
ABDC,40203010,77
ACSF,40203010,77
ARCC,40203010,77
CODI,40201030,77
CPTA,40203010,77
FSC,40203010,77
GLAD,40203010,77
KCAP,40203010,77
MCC,40203010,77
NEWS,40201040,77
OFS,40203010,77
PNNT,40203010,77
SCM,40203010,77
SFE,40203010,77
SLRC,40203010,77
SUNS,40203010,77
TCAP,40203010,77
TPVG,40203010,77
TSLX,40203010,77
CBAY,35202010,78
GTXI,35201010,78
NEOT,35201010,78
PTN,35201010,78
RPRX,35202010,78
SAGE,35201010,78
TRVN,35201010,78
VKTX,35201010,78
VSAR,35201010,78
ZFGN,35201010,78
CMCT,40204010,79
EXR,60101080,79
LPT,60101010,79
MMI,60102040,79
NXRT,60101060,79
OLP,60101010,79
PSB,60101010,79
STAG,60101020,79
CVGW,30202030,80
FDP,30202010,80
LNDC,30202030,80
INTC,45301020,81
MEET,45101010,81
MU,45301020,81
NVDA,45301020,81
SYNA,45301020,81
SYX,45203030,81
XLNX,45301020,81
AMRB,40101015,82
BCBP,40101015,82
BKJ,40101015,82
BMRC,40101015,82
BOCH,40101015,82
BSRR,40101015,82
BYBK,40101015,82
CARV,40102010,82
CATY,40101015,82
CBAN,40101015,82
CNOB,40101015,82
CUBI,40101015,82
CUNB,40101015,82
FCCY,40101015,82
GNBC,40101015,82
HBMD,40101015,82
HTBK,40101015,82
LBAI,40101015,82
NBN,40101015,82
NYCB,40102010,82
OLBK,40101015,82
OSBC,40101015,82
PPBI,40101015,82
SNBC,40101015,82
SSBI,40101015,82
TRCB,40101015,82
UNB,40101015,82
UNTY,40101015,82
VBTX,40101015,82
ADMA,35201010,83
ADMP,35202010,83
ADRO,35201010,83
AGIO,35201010,83
ALDX,35201010,83
ALNY,35201010,83
ANTH,35201010,83
APRI,35202010,83
ARDX,35201010,83
ARNA,35201010,83
ATNM,35201010,83
BLPH,35101010,83
BLUE,35201010,83
BMRN,35201010,83
BPTH,35202010,83
CFRX,35201010,83
CNCE,35201010,83
CPRX,35201010,83
CRBP,35201010,83
CTIC,35201010,83
CYTK,35201010,83
DERM,35202010,83
DVAX,35201010,83
EVOK,35202010,83
FBIO,35201010,83
FCSC,35201010,83
FGEN,35201010,83
GERN,35201010,83
IBIO,35201010,83
IMNP,35201010,83
INCY,35201010,83
KIN,35201010,83
MEIP,35201010,83
MNOV,35201010,83
ONCE,35201010,83
RARE,35201010,83
REGN,35201010,83
SCMP,35202010,83
SPHS,35201010,83
TCON,35201010,83
XNCR,35201010,83
ADTN,45201020,84
BBOX,45201020,84
BRCD,45201020,84
CALX,45201020,84
CAVM,45301020,84
CIEN,45201020,84
CLRO,45201020,84
CSCO,45201020,84
DSPG,45301020,84
EXTR,45201020,84
HIVE,45201020,84
INFN,45201020,84
IPAS,45101010,84
JCS,45201020,84
JNPR,45201020,84
LRAD,45203010,84
LTRX,45201020,84
NMRX,45101010,84
NTCT,45201020,84
NTGR,45201020,84
RNG,45103010,84
RSYS,45203020,84
SHOR,45201020,84
SMCI,45202030,84
SSNI,45103010,84
TECD,45203030,84
TIVO,45103020,84
TRUE,45101010,84
UBNT,45201020,84
UEIC,25201010,84
VHC,45103010,84
XGTI,45201020,84
PAY,45203010,85
USAT,45202030,85
WPG,60101070,85
GNC,25504040,86
PRPH,35202010,86
VSI,25504040,86
AP,15104050,87
BRSS,20106020,87
CMC,15104050,87
IDSA,20201050,87
IEP,20105010,87
NUE,15104050,87
RS,15104050,87
SCHN,15104050,87
STLD,15104050,87
USAP,15104050,87
WOR,15104050,87
ABC,35102010,88
ANIP,35202010,88
ATRS,35101020,88
CAH,35102010,88
CBM,35203010,88
ELMD,35101010,88
HSTM,35103010,88
HYH,35101020,88
IVC,35101010,88
JNJ,35202010,88
LCI,35202010,88
MCK,35102010,88
MTBC,35103010,88
NRCIA,35102015,88
OMI,35102010,88
PCRX,35202010,88
PFE,35202010,88
SPAN,35101020,88
TXMD,35202010,88
WST,35101020,88
FAF,40301040,89
FNF,40301040,89
FNFV,40201030,89
STC,40301040,89
AM,10102040,90
CNNX,10102040,90
CORR,60101080,90
EQGP,10102040,90
EQM,10102040,90
EQT,10102020,90
RMP,10102040,90
SMLP,10102040,90
AEL,40301020,91
AFL,40301020,91
CI,35102030,91
CNO,40301020,91
CNXR,35103010,91
EHTH,40301010,91
FGL,40301020,91
GWGH,40201040,91
HIIQ,40301010,91
IHC,40301020,91
TMK,40301020,91
BURL,25504010,92
CATO,25504010,92
CTRN,25504010,92
DG,25503020,92
EVLV,25502020,92
EXPR,25504010,92
FIVE,25504040,92
FRAN,25504010,92
GPS,25504010,92
HSNI,25502020,92
MAT,25202010,92
NWY,25504010,92
SMRT,25504010,92
SQBG,25203010,92
TLYS,25504010,92
TUES,25503020,92
VRA,25203010,92
BG,30202010,93
CF,15101030,93
CVI,10102030,93
IPI,15101030,93
LXU,15101020,93
TNH,15101030,93
UAN,15101030,93
AE,10102030,94
APA,10102020,94
APC,10102020,94
AR,10102020,94
BCEI,10102020,94
BRN,10102020,94
BRS,10101020,94
CHK,10102020,94
CLR,10102020,94
CNX,10102050,94
COG,10102020,94
COP,10102020,94
CRK,10102020,94
CRZO,10102020,94
DVN,10102020,94
ECR,10102020,94
EGY,10102020,94
ENRJ,10102020,94
EOG,10102020,94
EPM,10102020,94
ERII,20106020,94
FPP,10102020,94
GBR,10102020,94
GNE,55101010,94
GPOR,10102020,94
GST,10102020,94
HES,10102020,94
JONE,10102020,94
MRO,10102020,94
MTDR,10102020,94
MUR,10102020,94
MXC,10102020,94
NBL,10102020,94
NFX,10102020,94
NGS,10101020,94
OAS,10102020,94
OCIP,15101010,94
OXY,10102010,94
PDCE,10102020,94
PED,10102020,94
PHIIK,10101020,94
PHX,10102020,94
REXX,10102020,94
RICE,10102020,94
RRC,10102020,94
SLCA,10101020,94
SM,10102020,94
SPP,10102020,94
SWN,10102020,94
SYMX,10101020,94
TAT,10102020,94
TGC,10102020,94
TRCH,10102020,94
UNT,10101010,94
USEG,10102020,94
USLM,15102010,94
WLL,10102020,94
XOM,10102010,94
ZN,10102020,94
MPO,10102020,94
PTEN,10101010,94
AMWD,20102010,95
CIX,20201060,95
EML,20106020,95
FBHS,20102010,95
NL,20201060,95
VHI,15101050,95
AFH,40301040,96
DGICA,40301040,96
SAFT,40301040,96
AIQ,35102015,97
AMS,35102015,97
ARAY,35101010,97
ICAD,35103010,97
LDR,35102015,97
VAR,35101010,97
CRI,25203010,98
HOG,25102020,98
LCUT,25201050,98
MOV,25203010,98
PERF,25504040,98
RCKY,25203020,98
RL,25203010,98
SPTN,30101020,98
SVU,30101030,98
THST,30201020,98
TLF,25504010,98
TR,30202030,98
URBN,25504010,98
CHMI,40204010,99
NRZ,40204010,99
RWT,40204010,99
AOS,20102010,100
ARTNA,55104010,100
AWK,55104010,100
AWR,55104010,100
BMI,45203010,100
CCC,15101010,100
CDZI,55104010,100
CTWS,55104010,100
CWT,55104010,100
ENSV,10101020,100
ITRI,45203010,100
LAYN,20103010,100
MSEX,55104010,100
MWA,20106020,100
NWPX,20103010,100
PCYO,55104010,100
PICO,40201030,100
PRMW,30201030,100
SJW,55104010,100
SVT,20104010,100
TGEN,20102010,100
WTR,55104010,100
WTS,20106020,100
XYL,20106020,100
YORW,55104010,100
AEIS,45301010,101
AETI,20104010,101
AOSL,45301020,101
CUI,45203010,101
FCEL,20104010,101
HAYN,15104050,101
IPWR,20104010,101
LDL,20106020,101
MPWR,45301020,101
OPTT,20104020,101
POWI,45301020,101
QRVO,45301020,101
RESN,45201020,101
BTN,25401030,102
CIDM,25401030,102
DLB,45203015,102
RDI,25401030,102
RLJE,25401030,102
APEI,25302010,103
BPI,25302010,103
CECO,25302010,103
CPLA,25302010,103
DV,25302010,103
LOPE,25302010,103
NAUH,25302010,103
STRA,25302010,103
UTI,25302010,103
GHC,25302010,103
BYD,25301010,104
CACQ,25301010,104
CHDN,25301010,104
CNTY,25301010,104
CPHC,25301010,104
CZR,25301010,104
ERI,25301010,104
FLL,25301010,104
GLPI,60101080,104
GPIC,25301010,104
LVS,25301010,104
MCRI,25301010,104
NYNY,25301010,104
PENN,25301010,104
PNK,25301010,104
SGMS,25301010,104
TACT,45202030,104
UWN,25301010,104
WYNN,25301010,104
ACM,20103010,105
GLDD,20103010,105
HIL,20202020,105
TRR,20201050,105
TTEK,20201050,105
BPT,10102020,106
BSM,10102020,106
CHKR,10102020,106
CRT,10102020,106
DMLP,10102020,106
ECT,10102020,106
HGT,10102020,106
MARPS,10102020,106
MTR,10102020,106
NRT,10102020,106
PBT,10102020,106
PDLI,35201010,106
PER,10102020,106
RGLD,15104030,106
SBR,10102020,106
SDR,10102020,106
SDT,10102020,106
SJT,10102020,106
TPL,40201030,106
XPL,15104040,106
ABR,40204010,107
ACRE,40204010,107
AJX,40204010,107
APO,40203010,107
ARES,40203010,107
ARI,40204010,107
BXMT,40204010,107
CIM,40204010,107
CSGP,45101010,107
HF,60102040,107
JCAP,60101080,107
LADR,40204010,107
LOAN,40204010,107
NLY,40204010,107
ORM,40204010,107
RAS,60101010,107
REIS,45101010,107
RSO,40204010,107
SLG,60101040,107
STWD,40204010,107
WD,40102010,107
CAG,30202030,108
CENTA,30301010,108
CL,30301010,108
DNKN,25301040,108
FRPT,30202030,108
GIS,30202030,108
K,30202030,108
MKC,30202030,108
PETS,25502020,108
SJM,30202030,108
SPB,30301010,108
FELP,10102050,109
APPS,45103010,110
BOX,45101010,110
BV,45101010,110
DMRC,45103010,110
EBAY,45101010,110
FB,45101010,110
IMMR,45202030,110
INUV,45101010,110
LLNW,45101010,110
LPSN,45101010,110
MITK,45103010,110
MOBL,45103010,110
RATE,45101010,110
SALE,45101010,110
TNAV,45103010,110
TTGT,45101010,110
TWTR,45101010,110
TYPE,45103010,110
YHOO,45101010,110
AGCO,20106015,111
ALG,20106010,111
BGG,20106020,111
DE,20106015,111
TTC,20106015,111
TWI,20106015,111
ATR,15103010,112
CIR,20106020,112
FLS,20106020,112
GGG,20106020,112
GRC,20106020,112
IEX,20106020,112
NPO,20106020,112
POWL,20104010,112
REFR,45203010,112
ROK,20104010,112
RXN,20106020,112
BERY,15103010,113
BLL,15103010,113
BMS,15103020,113
GEF,15103010,113
KS,15105020,113
OFLX,20106020,113
RYN,60101080,113
SLGN,15103010,113
WMS,20102010,113
AWX,20201050,114
CVA,20201050,114
CWST,20201050,114
QRHC,20201050,114
RSG,20201050,114
WM,20201050,114
