symbol,gics8,text_068
ALOG,35101010,26
ALOT,45202030,26
AME,20104010,26
AMOT,20104010,26
ARCW,20106020,26
ARTX,20101010,26
ASYS,45301010,26
ATRO,20101010,26
AVAV,20101010,26
B,20106020,26
BA,20101010,26
BHE,45203020,26
CECE,20201050,26
CFX,20106020,26
CIR,20106020,26
CIX,20201060,26
CMCO,20106020,26
CMI,20106010,26
COL,20101010,26
CPS,25101010,26
CR,20106020,26
CSL,20105010,26
CUB,20101010,26
CVGI,20106010,26
CVU,20101010,26
CVV,45301010,26
CW,20101010,26
DCI,20106020,26
DCO,20101010,26
DOV,20106020,26
EML,20106020,26
ESE,20106020,26
ESL,20101010,26
FELE,20106020,26
FLIR,45203010,26
FLS,20106020,26
FSS,20106010,26
GD,20101010,26
GENC,20106020,26
GGG,20106020,26
GHM,20106020,26
GNRC,20104010,26
GRC,20106020,26
GTLS,20106020,26
HEI,20101010,26
HON,20105010,26
HRS,45201020,26
IEX,20106020,26
ISSC,20101010,26
ITT,20106020,26
ITW,20106020,26
IVAC,45202030,26
JASN,20106020,26
JBT,20106020,26
KAI,20106020,26
KAMN,20107010,26
KMT,20106020,26
KOPN,45301020,26
KTOS,20101010,26
LEA,25101010,26
LLL,20101010,26
LMIA,20101010,26
LMT,20101010,26
LNN,20106015,26
MG,20202020,26
MICT,20101010,26
MMM,20105010,26
MTSC,45203010,26
NCS,20102010,26
NDSN,20106020,26
NL,20201060,26
NNBR,20106020,26
NOC,20101010,26
NPO,20106020,26
NX,20102010,26
OA,20101010,26
OSIS,45203010,26
PH,20106020,26
PKOH,20301010,26
RAVN,20105010,26
RELL,45203030,26
ROG,45203015,26
ROLL,20106020,26
ROP,20105010,26
RTN,20101010,26
SANM,45203020,26
SIF,20101010,26
SNA,20106020,26
SNHY,20106020,26
SPA,20101010,26
SPR,20101010,26
STRT,25101010,26
SWK,20106020,26
SXI,20106020,26
SYPR,25101010,26
TAYD,20106020,26
TDG,20101010,26
TDY,20101010,26
TEN,25101010,26
TGI,20101010,26
THRM,25101010,26
TIK,20101010,26
TKR,20106020,26
TOWR,25101010,26
TRS,20106020,26
TXT,20101010,26
UCTT,45301010,26
ULBI,20104010,26
UTX,20101010,26
VAR,35101010,26
VC,25101010,26
VECO,45301010,26
VOXX,25101010,26
VPG,45203010,26
WAIR,20101010,26
WNC,20106010,26
WSCI,20106020,26
WWD,20106020,26
ATU,20106020,26
AGNC,40204010,27
AI,40203010,27
ANH,40204010,27
ARI,40204010,27
ARR,40204010,27
BXMT,40204010,27
CHMI,40204010,27
CIM,40204010,27
CMO,40204010,27
DX,40204010,27
EARN,40204010,27
EFC,40203010,27
IMH,40102010,27
IVR,40204010,27
LADR,40204010,27
LOAN,40204010,27
MFA,40204010,27
MITT,40204010,27
MTGE,40204010,27
NLY,40204010,27
NRZ,40204010,27
NSM,40102010,27
NYMT,40204010,27
OAKS,40204010,27
OCN,40102010,27
PFSI,40102010,27
PHH,40102010,27
PMT,40204010,27
RDN,40102010,27
RSO,40204010,27
RWT,40204010,27
STWD,40204010,27
TWO,40204010,27
WAC,40102010,27
WMC,40204010,27
ZAIS,40203010,27
ACNB,40101015,28
AMNB,40101015,28
ANCX,40101015,28
ASB,40101015,28
ASRV,40101015,28
BAC,40101010,28
BANC,40101015,28
BANF,40101015,28
BBT,40101015,28
BMTC,40101015,28
BOH,40101015,28
BOKF,40101015,28
BPOP,40101015,28
BUSE,40101015,28
BXS,40101015,28
C,40101010,28
CBSH,40101015,28
CBU,40101015,28
CCBG,40101015,28
CFFI,40101015,28
CFG,40101015,28
CFR,40101015,28
CHCO,40101015,28
CHFC,40101015,28
CHMG,40101015,28
CIT,40101015,28
CMA,40101010,28
COBZ,40101015,28
COF,40202010,28
COLB,40101015,28
CPF,40101015,28
DFS,40202010,28
EFSC,40101015,28
EVER,40102010,28
FBC,40102010,28
FBP,40101015,28
FCNCA,40101015,28
FDEF,40102010,28
FFBC,40101015,28
FFIN,40101015,28
FHN,40101015,28
FIBK,40101015,28
FISI,40101015,28
FITB,40101015,28
FNB,40101015,28
FRC,40101015,28
FULT,40101015,28
GABC,40101015,28
HBAN,40101015,28
HTH,40101015,28
IBKC,40101015,28
JPM,40101010,28
KEY,40101015,28
LKFN,40101015,28
MBFI,40101015,28
MTB,40101015,28
OFG,40101015,28
OKSB,40101015,28
ONB,40101015,28
PBCT,40101015,28
PGC,40101015,28
PNC,40101015,28
PVTB,40101015,28
RBCAA,40101015,28
RF,40101015,28
RNST,40101015,28
SBCF,40101015,28
SBFG,40101015,28
SHBI,40101015,28
SIVB,40101015,28
SMMF,40101015,28
SNV,40101015,28
SRCE,40101015,28
STBA,40101015,28
STI,40101015,28
SYBT,40101015,28
TBK,40101015,28
TMP,40101015,28
TOWN,40101015,28
TRMK,40101015,28
USB,40101010,28
UVSP,40101015,28
WASH,40101015,28
WBS,40101015,28
WFC,40101010,28
WSBC,40101015,28
WTFC,40101015,28
ZION,40101015,28
ALE,55101010,29
AOS,20102010,29
ARTNA,55104010,29
AWK,55104010,29
AWR,55104010,29
BMI,45203010,29
CCC,15101010,29
CDZI,55104010,29
CTWS,55104010,29
CVEO,20201070,29
CWT,55104010,29
ENSV,10101020,29
HWKN,15101010,29
ITRI,45203010,29
LAYN,20103010,29
MSEX,55104010,29
MWA,20106020,29
NWPX,20103010,29
PCYO,55104010,29
PICO,40201030,29
PRMW,30201030,29
RXN,20106020,29
SJW,55104010,29
STRL,20103010,29
SVT,20104010,29
TGEN,20102010,29
WMS,20102010,29
WTR,55104010,29
WTS,20106020,29
XYL,20106020,29
YORW,55104010,29
ATW,10101010,30
BHI,10101020,30
BRN,10102020,30
BRS,10101020,30
CKH,10101020,30
CRR,10101020,30
DO,10101010,30
DRQ,10101020,30
DWSN,10101020,30
ERA,10101020,30
FET,10101020,30
FTK,15101050,30
GEOS,10101020,30
GIFI,10101020,30
HAL,10101020,30
HCHC,20103010,30
HLX,10101020,30
HOS,10101020,30
HP,10101010,30
ICD,10101010,30
KEX,20303010,30
KLXI,20101010,30
MDR,10101020,30
MIND,10101020,30
NOV,10101020,30
NR,10101020,30
OII,10101020,30
OIS,10101020,30
PES,10101010,30
PHIIK,10101020,30
PKD,10101010,30
RDC,10101010,30
RES,10101020,30
SAEX,10101020,30
SDPI,10101020,30
SLB,10101020,30
SPN,10101020,30
TDW,10101020,30
TESO,10101020,30
TTI,10101020,30
PTEN,10101010,30
AMBR,45101010,31
AMSWA,45103010,31
APDN,45203010,31
CAR,20304020,31
CPRT,20201070,31
DNOW,20107010,31
DXPE,20107010,31
FOXF,25101010,31
FTAI,20107010,31
HSON,20202010,31
HTZ,20304020,31
IDSY,45203010,31
INT,10102030,31
KAR,20201070,31
KE,45203020,31
LPG,10102040,31
LQDT,45101010,31
MANH,45103010,31
MLNK,45102020,31
MLR,20106010,31
NTWK,45103010,31
OMI,35102010,31
ORBC,50101010,31
OSK,20106010,31
PANL,20303010,31
PCYG,45103010,31
PINC,35102015,31
PLOW,20106010,31
R,20304020,31
SINO,20305030,31
SP,20201050,31
SPSC,45101010,31
STMP,45101010,31
STS,20106010,31
TBI,20202010,31
THO,25102010,31
VEC,20101010,31
VRTV,20107010,31
VSEC,20201070,31
WGO,25102010,31
ABBV,35201010,32
ADMA,35201010,32
ADXS,35201010,32
ARAY,35101010,32
AST,35201010,32
ATHX,35201010,32
BCLI,35201010,32
BIOC,35201010,32
BLCM,35201010,32
BLFS,35101020,32
BLUE,35201010,32
BTX,35201010,32
CBMG,35201010,32
CERS,35101020,32
CTSO,35101010,32
CUR,35201010,32
CYTX,35201010,32
EXAS,35201010,32
FATE,35201010,32
FBIO,35201010,32
FCSC,35201010,32
FMI,35201010,32
GHDX,35201010,32
GNCA,35201010,32
HAE,35101020,32
HTBX,35201010,32
ICAD,35103010,32
IMUC,35201010,32
INO,35201010,32
ISR,35201010,32
JUNO,35201010,32
KITE,35201010,32
KOOL,35101010,32
LBIO,35201010,32
NVIV,35101010,32
OPXA,35201010,32
OVAS,35201010,32
TROV,35201010,32
VCEL,35201010,32
VTL,35201010,32
ZIOP,35201010,32
AGTC,35201010,32
IMDZ,35201010,32
ONVO,35201010,32
AMBA,45301020,33
AVID,45202030,33
BCOV,45101010,33
BDR,45201020,33
CCUR,45202030,33
CHTR,25401025,33
CTRL,45203010,33
DAKT,45203010,33
DGLY,45203010,33
GAIA,25502020,33
GME,25504020,33
HEAR,25201010,33
HLIT,45201020,33
ISNS,45203010,33
LBRDK,25401025,33
NSSC,45203010,33
PXLW,45301020,33
QUMU,45101010,33
SEAC,45103010,33
SOFO,45103020,33
SYX,45203030,33
TIVO,45103020,33
TRMR,45101010,33
TWMC,25504040,33
VII,45203010,33
VUZI,25201010,33
AEO,25504010,34
ANF,25504010,34
BEBE,25504010,34
BONT,25503010,34
BURL,25504010,34
CATO,25504010,34
CBK,25504010,34
CHS,25504010,34
COH,25203010,34
CTRN,25504010,34
DDS,25503010,34
DEST,25504010,34
DXLG,25504010,34
EXPR,25504010,34
FIVE,25504040,34
FOSL,25203010,34
FRAN,25504010,34
GES,25504010,34
GPS,25504010,34
M,25503010,34
NWY,25504010,34
PERY,25203010,34
ROST,25504010,34
SMRT,25504010,34
TLYS,25504010,34
URBN,25504010,34
VNCE,25203010,34
VRA,25203010,34
ZUMZ,25504010,34
ABCO,20202020,35
ACXM,45102010,35
ADS,45102020,35
AGYS,45203030,35
ARC,20201060,35
ARIS,45101010,35
ASGN,20202010,35
AXR,20201070,35
AZPN,45103010,35
BBSI,20202010,35
BCOR,45101010,35
BPI,25302010,35
BR,45102020,35
CALD,45103010,35
CPLA,25302010,35
CRAI,20202020,35
CRTN,45102010,35
CSGP,45101010,35
CSGS,45102020,35
CSPI,45102010,35
CTG,45102010,35
CTSH,45102010,35
CVG,45102020,35
DHX,45101010,35
DLHC,20202010,35
DLX,20201010,35
DST,45102020,35
DV,25302010,35
EDGW,45102010,35
EFX,20202020,35
EGOV,45101010,35
ELLI,45103010,35
EXLS,45102020,35
FC,20202020,35
FCN,20202020,35
FDS,40203040,35
FICO,45103010,35
FORR,45102010,35
GPX,20202010,35
HCKT,45102010,35
HHS,25401010,35
HMHC,25302010,35
HMNY,45102010,35
HSII,20202010,35
HURN,20202020,35
ICFI,20202020,35
III,45102020,35
INOD,45102020,35
INWK,20201010,35
IO,10101020,35
IRM,60101080,35
ISDR,45101010,35
IT,45102010,35
JBL,45203020,35
JOB,20202010,35
KELYA,20202010,35
KFRC,20202010,35
KFY,20202010,35
LINC,25302010,35
MAN,20202010,35
MATR,45102010,35
MCK,35102010,35
MCO,40203040,35
MRLN,40201040,35
MSI,45201020,35
MTBC,35103010,35
NAUH,25302010,35
NAVI,40202010,35
NCI,20202020,35
NCR,45202030,35
ONVI,45101010,35
PCMI,45203030,35
PDVW,50101010,35
PFMT,20201070,35
PFSW,45102010,35
PLUS,45203030,35
PLXS,45203020,35
PN,40301010,35
PRFT,45102010,35
PRGX,45102020,35
PRXL,35203010,35
Q,35203010,35
QNST,45101010,35
QSII,35103010,35
QUAD,20201010,35
RECN,20202020,35
RHI,20202010,35
RRD,20201010,35
SFE,40203010,35
SNX,45203030,35
SRT,45102020,35
STRA,25302010,35
SYKE,45102020,35
SYNT,45102020,35
TCS,25504040,35
TTEC,45102020,35
VISI,20202010,35
VRTU,45102010,35
VVI,20201070,35
XRX,45202030,35
AAN,25504060,36
BIG,25503020,36
BSET,25201020,36
CFI,25203030,36
CONN,25504020,36
ETH,25201020,36
FLXS,25201020,36
HNI,20201060,36
HOFT,25201020,36
HVT,25504060,36
JAKK,25202010,36
KBAL,20201060,36
KBAL,20201060,36
KEQU,35101010,36
KIRK,25504060,36
KNL,20201060,36
LEG,25201020,36
LZB,25201020,36
MLHR,20201060,36
NVFY,25201020,36
PIR,25504060,36
RH,25504060,36
SCS,20201060,36
STLY,25201020,36
TUES,25503020,36
VIRC,20201060,36
W,25502020,36
BGS,30202030,37
BOBE,25301040,37
CAG,30202030,37
CALM,30202030,37
COST,30101040,37
CPB,30202030,37
CVGW,30202030,37
DF,30202030,37
DG,25503020,37
FARM,30202030,37
FDP,30202010,37
FLO,30202030,37
FRPT,30202030,37
GIS,30202030,37
HAIN,30202030,37
HRL,30202030,37
IFF,15101050,37
IMKTA,30101030,37
JBSS,30202030,37
JJSF,30202030,37
K,30202030,37
LANC,30202030,37
LNDC,30202030,37
LWAY,30202030,37
NGVC,30101030,37
NTRI,25502020,37
NUTR,30302010,37
PEP,30201030,37
PF,30202030,37
PNRA,25301040,37
POST,30202030,37
PPC,30202030,37
SAFM,30202030,37
SEB,30202030,37
SENEA,30202030,37
SFM,30101030,37
SHAK,25301040,37
SJM,30202030,37
SNAK,30202030,37
SYY,30101020,37
THS,30202030,37
TSN,30202030,37
UNFI,30101020,37
VLGEA,30101030,37
WFM,30101030,37
ACU,20201060,38
ARCI,25504040,38
BBBY,25504060,38
BBW,25504040,38
BBY,25504020,38
CAPL,10102040,38
CASY,30101030,38
CAW,30302010,38
CLX,30301010,38
CORE,25501010,38
COTY,30302010,38
CRI,25203010,38
CRWS,25203030,38
CST,25504050,38
DLTR,25503020,38
DPZ,25301040,38
EDUC,25501010,38
EL,30302010,38
ENR,30301010,38
EZPW,40202010,38
FCFS,40202010,38
FRED,25503020,38
GNC,25504040,38
HD,25504030,38
HELE,25201040,38
HSY,30202030,38
IPAR,30302010,38
JCP,25503010,38
JWN,25503010,38
KATE,25203010,38
KOSS,25201010,38
KR,30101030,38
LB,25504010,38
LCUT,25201050,38
LNCE,30202030,38
LOW,25504030,38
MAT,25202010,38
MDLZ,30202030,38
MIK,25504040,38
MKC,30202030,38
MOV,25203010,38
MUSA,25504050,38
NLS,25202010,38
ODP,25504040,38
PERF,25504040,38
PG,30301010,38
RAD,30101010,38
RCII,25504020,38
REV,30302010,38
RGS,25302020,38
RL,25203010,38
RMCF,30202030,38
SBH,25504040,38
SFS,30101030,38
SGRP,25401010,38
SHLD,25503010,38
SHOO,25203020,38
SHOS,25504030,38
SPLS,25504040,38
SPTN,30101020,38
SSI,25504010,38
SUN,10102040,38
SVU,30101030,38
TGT,25503020,38
TIF,25504040,38
TIS,30301010,38
TLF,25504010,38
TR,30202030,38
TSCO,25504040,38
TUP,25201050,38
ULTA,25504040,38
VSI,25504040,38
WBA,30101010,38
WDFC,30301010,38
WINA,25504040,38
WMK,30101030,38
WMT,30101040,38
WSM,25504060,38
FRSH,25301040,38
ABIO,35201010,39
ACAD,35201010,39
ACHN,35201010,39
ACOR,35201010,39
ACRX,35202010,39
ADMS,35201010,39
AERI,35202010,39
AGIO,35201010,39
AGRX,35202010,39
AKBA,35201010,39
ALDX,35201010,39
ALIM,35202010,39
ALNY,35201010,39
ALXN,35201010,39
AMAG,35201010,39
AMPE,35202010,39
ANTH,35201010,39
APRI,35202010,39
ARDX,35201010,39
ARNA,35201010,39
ARRY,35201010,39
ARWR,35201010,39
ASMB,35202010,39
ATNM,35201010,39
ATRA,35201010,39
BCRX,35201010,39
BIIB,35201010,39
BLPH,35101010,39
BMRN,35201010,39
BPMC,35201010,39
BPTH,35202010,39
CALA,35201010,39
CAPN,35101010,39
CAPR,35201010,39
CARA,35201010,39
CASI,35201010,39
CBAY,35202010,39
CBLI,35201010,39
CELG,35201010,39
CERU,35201010,39
CHRS,35201010,39
CLRB,35201010,39
CLSN,35201010,39
CLVS,35201010,39
CNAT,35201010,39
CNCE,35201010,39
CORI,35202010,39
CORT,35202010,39
CPRX,35201010,39
CRBP,35201010,39
CRIS,35201010,39
CTIC,35201010,39
CTRV,35202010,39
CYCC,35201010,39
CYTK,35201010,39
CYTR,35201010,39
DERM,35202010,39
DVAX,35201010,39
EBIO,35201010,39
ECYT,35202010,39
EGLT,35202010,39
EPZM,35201010,39
ESPR,35201010,39
EXEL,35201010,39
FHCO,30302010,39
FLKS,35202010,39
FLXN,35201010,39
FOLD,35201010,39
GALE,35201010,39
GALT,35201010,39
GERN,35201010,39
GNVC,35201010,39
GTXI,35201010,39
HALO,35201010,39
HEB,35201010,39
IDRA,35201010,39
IMNP,35201010,39
INCR,35203010,39
INCY,35201010,39
INFI,35201010,39
INSM,35201010,39
INSY,35201010,39
ITCI,35202010,39
ITEK,35201010,39
JNP,35202010,39
KERX,35201010,39
KIN,35201010,39
KMPH,35202010,39
KPTI,35201010,39
LGND,35201010,39
LIFE,35201010,39
LOXO,35201010,39
LPCN,35202010,39
LXRX,35201010,39
MEIP,35201010,39
MNKD,35201010,39
MNOV,35201010,39
MRNS,35202010,39
MRTX,35201010,39
NAVB,35201010,39
NBIX,35201010,39
NEOT,35201010,39
NKTR,35202010,39
NLNK,35201010,39
NNVC,35201010,39
NVAX,35201010,39
OCRX,35202010,39
OCUL,35202010,39
OGEN,35201010,39
OGXI,35201010,39
OHRP,35201010,39
OMER,35202010,39
ONCE,35201010,39
ONTX,35201010,39
OREX,35202010,39
OTIC,35201010,39
PBYI,35201010,39
PETX,35202010,39
PFNX,35201010,39
PGNX,35201010,39
PRAH,35203010,39
PRTO,35201010,39
PSDV,35203010,39
PTIE,35202010,39
PTLA,35201010,39
RARE,35201010,39
REGN,35201010,39
REPH,35201010,39
RGLS,35201010,39
RIGL,35201010,39
RNN,35201010,39
RPRX,35202010,39
RTRX,35201010,39
RVNC,35202010,39
RXII,35201010,39
SAGE,35201010,39
SCMP,35202010,39
SGEN,35201010,39
SGMO,35201010,39
SNSS,35201010,39
SPHS,35201010,39
SPPI,35201010,39
SRPT,35201010,39
STDY,35202010,39
SUPN,35202010,39
SYN,35201010,39
TCON,35201010,39
THLD,35201010,39
TNXP,35201010,39
TSRO,35201010,39
UTHR,35201010,39
VICL,35201010,39
VKTX,35201010,39
VNDA,35201010,39
VRTX,35201010,39
VSTM,35201010,39
VVUS,35202010,39
XENT,35202010,39
XLRN,35201010,39
XNCR,35201010,39
ZFGN,35201010,39
ZGNX,35202010,39
HRTX,35201010,39
ALQA,35101020,40
ANGO,35101010,40
ANIK,35101020,40
ATEC,35101010,40
ATRC,35101010,40
AXGN,35101010,40
BCR,35101010,40
BIOL,35101010,40
BSX,35101010,40
BVX,35101010,40
CASM,35101010,40
CGNT,35101010,40
CNMD,35101010,40
COO,35101020,40
COOL,45103030,40
CRY,35101010,40
CSII,35101010,40
CUTR,35101010,40
ENTL,35101010,40
EW,35101010,40
EXAC,35101010,40
GMED,35101010,40
HOLX,35101010,40
HRC,35101010,40
HSGX,35201010,40
HYH,35101020,40
IART,35101010,40
IRIX,35101010,40
ISRG,35101010,40
KMB,30301010,40
KTWO,35101010,40
LMAT,35101010,40
MASI,35101010,40
MDXG,35201010,40
MMSI,35101020,40
MSON,35101010,40
NUVA,35101010,40
RTIX,35101020,40
SIEN,35101020,40
SPNC,35101020,40
STAA,35101020,40
SYK,35101010,40
TFX,35101010,40
TRXC,35101010,40
XRAY,35101020,40
ABCD,25302010,41
AMZN,25502020,41
EBAY,45101010,41
ELY,25202010,41
EXPE,25502020,41
FL,25504010,41
FLWS,25502020,41
LOV,45101010,41
LTRPA,25502020,41
MARK,45101010,41
OSTK,25502020,41
PCLN,25502020,41
SALM,25401020,41
TRIP,25502020,41
A,35203010,42
ABAX,35101010,42
ALR,35101020,42
AXDX,35203010,42
BASI,35203010,42
BDX,35101010,42
BEAT,35102015,42
BIO,35203010,42
BRKR,35203010,42
CBMX,35203010,42
CEMI,35101020,42
CRL,35203010,42
DGX,35102015,42
DHR,35101010,42
ENZ,35203010,42
GNMK,35101010,42
HBIO,35203010,42
HTGM,35103010,42
ILMN,35203010,42
LH,35102015,42
LMNX,35203010,42
MGCD,35101010,42
MLAB,45203010,42
MOCO,45203010,42
MTD,35203010,42
MYGN,35201010,42
NEO,35203010,42
NSTG,35203010,42
NVTA,35201010,42
OPK,35201010,42
OSUR,35101020,42
PACB,35203010,42
PKI,35203010,42
PMD,35102015,42
QDEL,35101020,42
ROKA,35101010,42
SRDX,35101010,42
TECH,35203010,42
TMO,35203010,42
TRNS,20107010,42
TRT,45301010,42
TTOO,35201010,42
VCYT,35201010,42
VIVO,35101020,42
VRML,35101010,42
VWR,35203010,42
WAT,35203010,42
AIN,20106020,43
ALB,15101050,43
AMRS,10102030,43
ASH,15101050,43
ASH,15101050,43
AWI,20102010,43
AXTA,15101050,43
BCC,15105010,43
BECN,20107010,43
BERY,15103010,43
BLDR,20102010,43
BXC,20107010,43
CBPX,20102010,43
CBT,15101010,43
CCF,15101050,43
CE,15101050,43
CHD,30301010,43
CLMT,10102030,43
DD,15101020,43
DEL,15105010,43
DOOR,20102010,43
DOW,15101020,43
EMN,15101020,43
ENTG,45301010,43
EXP,15102010,43
FF,15101050,43
FOE,15101050,43
FUL,15101050,43
GLT,15105020,43
GRA,15101050,43
HBP,20107010,43
HNH,15104050,43
HUN,15101020,43
HXL,20101010,43
IBP,25201030,43
IIIN,20102010,43
IOSP,15101050,43
IPHS,15101050,43
KMG,15101050,43
KOP,15101010,43
KRA,15101050,43
KRO,15101010,43
LDL,20106020,43
LL,25504030,43
LPX,15105010,43
MAS,20102010,43
MHK,25201020,43
MLM,15102010,43
MTRN,15104020,43
MTX,15101050,43
OBCI,30301010,43
OC,20102010,43
OLN,15101010,43
OMN,15101050,43
PAH,15101050,43
PATK,20102010,43
PGEM,20102010,43
PGTI,20102010,43
POL,15101050,43
PPG,15101050,43
RPM,15101050,43
RTK,15105010,43
RYAM,15101050,43
SCL,15101050,43
SHLM,15101050,43
SHW,15101050,43
SLCA,10101020,43
SSD,20102010,43
SUM,15102010,43
SWM,15105020,43
TREC,15101010,43
TROX,15101010,43
TSE,15101010,43
UFPI,20102010,43
UFPT,15103020,43
USCR,15102010,43
USG,20102010,43
VAL,15101050,43
VMC,15102010,43
WLK,15101010,43
WY,60101080,43
AE,10102030,44
APA,10102020,44
APC,10102020,44
AREX,10102020,44
AXAS,10102020,44
BBG,10102020,44
BCEI,10102020,44
CHK,10102020,44
CIE,10102020,44
CLR,10102020,44
COG,10102020,44
COP,10102020,44
CPE,10102020,44
CRC,10102020,44
CRK,10102020,44
CRZO,10102020,44
CXO,10102020,44
DNR,10102020,44
ECR,10102020,44
EGN,10102020,44
EGY,10102020,44
ENRJ,10102020,44
EOG,10102020,44
EPE,10102020,44
EPM,10102020,44
ERN,10102020,44
ESTE,10102020,44
EVEP,10102020,44
EXXI,10102020,44
FANG,10102020,44
GBR,10102020,44
GPOR,10102020,44
GST,10102020,44
HUSA,10102020,44
JONE,10102020,44
LGCY,10102020,44
LPI,10102020,44
MCEP,10102020,44
MCF,10102020,44
MTDR,10102020,44
MUR,10102020,44
MVO,10102020,44
MXC,10102020,44
NBL,10102020,44
NFX,10102020,44
NOG,10102020,44
OAS,10102020,44
PDCE,10102020,44
PE,10102020,44
PED,10102020,44
PHX,10102020,44
PQ,10102020,44
PXD,10102020,44
QEP,10102020,44
REI,10102020,44
REN,10102020,44
REXX,10102020,44
RICE,10102020,44
RRC,10102020,44
RSPP,10102020,44
SM,10102020,44
SN,10102020,44
SWN,10102020,44
TAT,10102020,44
TGC,10102020,44
TRCH,10102020,44
UPL,10102020,44
USEG,10102020,44
VNOM,10102020,44
WLL,10102020,44
WPX,10102020,44
WTI,10102020,44
XCO,10102020,44
XEC,10102020,44
YUMA,10102020,44
ZN,10102020,44
MPO,10102020,44
ALDW,10102030,45
ALJ,10102030,45
ARCX,10102040,45
BKEP,10102040,45
BPL,10102040,45
CVRR,10102030,45
DK,10102030,45
DKL,10102040,45
GEL,10102040,45
GLP,10102040,45
HEP,10102040,45
HFC,10102030,45
MMLP,10102040,45
MMP,10102040,45
MPC,10102030,45
NGL,10102040,45
NS,10102030,45
NSH,10102040,45
PARR,10102030,45
PBF,10102030,45
PBFX,10102040,45
PSX,10102030,45
SHLX,10102040,45
SRLP,10102040,45
TLP,10102040,45
TSO,10102030,45
USDP,10102040,45
VLO,10102030,45
VLP,10102040,45
VTNR,10102030,45
WNR,10102030,45
WNRL,10102040,45
WPT,10102040,45
ARCB,20304020,46
CGI,20304020,46
CHRW,20301010,46
CSX,20304010,46
CVTI,20304020,46
ECHO,20301010,46
EXPD,20301010,46
FDX,20301010,46
FWRD,20301010,46
HTLD,20304020,46
HUBG,20301010,46
JBHT,20304020,46
KNX,20304020,46
LSTR,20304020,46
MATX,20303010,46
MRTN,20304020,46
NSC,20304010,46
ODFL,20304020,46
PTSI,20304020,46
RLGT,20301010,46
RRTS,20304020,46
SAIA,20304020,46
SWFT,20304020,46
UPS,20301010,46
USAK,20304020,46
WERN,20304020,46
XPO,20301010,46
YRCW,20304020,46
ABCB,40101015,47
ACFC,40102010,47
AF,40102010,47
BCBP,40101015,47
BKMU,40102010,47
BLMT,40102010,47
BNCL,40102010,47
CACB,40101015,47
CBFV,40101015,47
CFBK,40102010,47
CFFN,40102010,47
CHFN,40102010,47
CSBK,40102010,47
CTBI,40101015,47
CWAY,40102010,47
DCOM,40102010,47
EBMT,40101015,47
EBSB,40102010,47
EBTC,40101015,47
ESSA,40102010,47
FBNK,40101015,47
FFNW,40101015,47
FNLC,40101015,47
FNWB,40101015,47
GBCI,40101015,47
GSBC,40101015,47
GWB,40101015,47
HAFC,40101015,47
HBCP,40102010,47
HFBC,40102010,47
HFWA,40101015,47
HMNF,40102010,47
HTBI,40101015,47
INBK,40101015,47
INDB,40101015,47
ISBC,40101015,47
ISTR,40101015,47
KRNY,40102010,47
LARK,40101015,47
LION,40101015,47
LTXB,40101015,47
MFSF,40101015,47
MLVF,40102010,47
MSBF,40102010,47
NBHC,40101015,47
NBN,40101015,47
NFBK,40102010,47
NYCB,40102010,47
OCFC,40102010,47
ORIT,40102010,47
PBHC,40102010,47
PBIP,40102010,47
PFS,40102010,47
PWOD,40101015,47
RVSB,40102010,47
SBCP,40101015,47
SBSI,40101015,47
SIFI,40102010,47
SONA,40101015,47
TBNK,40102010,47
TFSL,40102010,47
TSBK,40102010,47
UBNK,40102010,47
UCFC,40102010,47
WAFD,40102010,47
ABM,20201050,48
ACLS,45301010,48
AIR,20101010,48
ARII,20106010,48
ARMK,25301040,48
AYI,20104010,48
AZZ,20104020,48
CRAY,45202030,48
CTAS,20201070,48
DY,20103010,48
ECL,15101050,48
EFOI,20104010,48
EME,20103010,48
FAST,20107010,48
FIX,20103010,48
FSTR,20106020,48
GFN,20107010,48
GV,20103010,48
GWW,20107010,48
HDS,20107010,48
HII,20101010,48
HSC,20106020,48
HWCC,20107010,48
LAWS,20107010,48
LECO,20106020,48
LYTS,20104010,48
MNTX,20106010,48
MSM,20107010,48
MTW,20106010,48
MYRG,20103010,48
NPK,20101010,48
OESX,20104010,48
RVLT,20104010,48
SERV,25302020,48
TEX,20106010,48
TISI,20201050,48
TPC,20103010,48
TRN,20106010,48
TTC,20106015,48
UNF,20201070,48
WCC,20107010,48
WIRE,20104010,48
AET,35102030,49
AFL,40301020,49
ANTM,35102030,49
BNFT,45101010,49
CERN,35103010,49
CI,35102030,49
CNC,35102030,49
CNXR,35103010,49
CRVL,35102015,49
CSLT,35103010,49
CVS,30101010,49
EHTH,40301010,49
ESRX,35102015,49
HIIQ,40301010,49
HMSY,35103010,49
HQY,35102030,49
HUM,35102030,49
IHC,40301020,49
MDRX,35103010,49
MGLN,35102030,49
MMS,45102020,49
MOH,35102030,49
UNH,35102030,49
WAGE,20202010,49
WBMD,45101010,49
WCG,35102030,49
ABTL,45101010,50
ADBE,45103010,50
AHC,25401040,50
ANGI,45101010,50
APPS,45103010,50
BKS,25504040,50
BLIN,45101010,50
BOX,45101010,50
BV,45101010,50
CCO,25401010,50
CDK,45103010,50
CLCT,25302020,50
CMLS,25401020,50
DMRC,45103010,50
ECOM,45101010,50
EIGI,45101010,50
FB,45101010,50
FUEL,45101010,50
