symbol,gics8,text_002
BBOX,45201020,0
BBRG,25301040,0
BBSI,20202010,0
BBW,25504040,0
BBY,25504020,0
BC,25202010,0
BCC,15105010,0
BCEI,10102020,0
BCLI,35201010,0
BCO,20201080,0
BCOR,45101010,0
BCOV,45101010,0
BCPC,15101050,0
BCR,35101010,0
BCRX,35201010,0
BDC,45203015,0
BDL,25301040,0
BDN,60101040,0
BDR,45201020,0
BDSI,35202010,0
BDX,35101010,0
BEAT,35102015,0
BEBE,25504010,0
BECN,20107010,0
BELFB,45201020,0
BEN,40203010,0
BERY,15103010,0
BFAM,25302010,0
BFS,60101070,0
BG,30202010,0
BGC,20104010,0
BGCP,40203020,0
BGFV,25504040,0
BGG,20106020,0
BGS,30202030,0
BH,25301040,0
BHE,45203020,0
BHI,10101020,0
BID,25302020,0
BIG,25503020,0
BIIB,35201010,0
BIO,35203010,0
BIOC,35201010,0
BIOL,35101010,0
BIOS,35102015,0
BJRI,25301040,0
BKCC,40203010,0
BKD,35102020,0
BKE,25504010,0
BKEP,10102040,0
BKH,55103010,0
BKS,25504040,0
BLBD,20106010,0
BLCM,35201010,0
BLDR,20102010,0
BLFS,35101020,0
BLIN,45101010,0
BLK,40203010,0
BLKB,45103010,0
BLL,15103010,0
BLMN,25301040,0
BLPH,35101010,0
BLUE,35201010,0
BMI,45203010,0
BMRN,35201010,0
BMS,15103020,0
BMY,35202010,0
BNFT,45101010,0
BOBE,25301040,0
BOJA,25301040,0
BONT,25503010,0
BOOM,20106020,0
BOOT,25504010,0
BOX,45101010,0
BPI,25302010,0
BPL,10102040,0
BPMC,35201010,0
BPT,10102020,0
BPTH,35202010,0
BR,45102020,0
BRC,20201010,0
BRCD,45201020,0
BREW,30201010,0
BRG,60101060,0
BRKR,35203010,0
BRKS,45301010,0
BRN,10102020,0
BRO,40301010,0
BRS,10101020,0
BRSS,20106020,0
BRT,60101060,0
BRX,60101070,0
BSET,25201020,0
BSFT,45103010,0
BSM,10102020,0
BSQR,45103010,0
BSTC,35201010,0
BSX,35101010,0
BTN,25401030,0
BTU,10102050,0
BTX,35201010,0
BURL,25504010,0
BV,45101010,0
BVSN,45101010,0
BVX,35101010,0
BWA,25101010,0
BWEN,20104020,0
BWINB,40301040,0
BWLD,25301040,0
BWP,10102040,0
BX,40203010,0
BXC,20107010,0
BXMT,40204010,0
BXP,60101040,0
BYD,25301010,0
BZH,25201030,0
CA,45103020,0
CAB,25504040,0
CACC,40202010,0
CACI,45102010,0
CACQ,25301010,0
CAG,30202030,0
CAH,35102010,0
CAKE,25301040,0
CALA,35201010,0
CALD,45103010,0
CALM,30202030,0
CALX,45201020,0
CAMP,45201020,0
CAPL,10102040,0
CAPN,35101010,0
CAPR,35201010,0
CAR,20304020,0
CARA,35201010,0
CARB,45101010,0
CASI,35201010,0
CASM,35101010,0
CASS,45102020,0
CASY,30101030,0
CAT,20106010,0
CATM,45102020,0
CATO,25504010,0
CAVM,45301020,0
CAW,30302010,0
CBAY,35202010,0
CBB,50101020,0
CBG,60102040,0
CBK,25504010,0
CBL,60101070,0
CBLI,35201010,0
CBM,35203010,0
CBMG,35201010,0
CBMX,35203010,0
CBOE,40203040,0
CBPX,20102010,0
CBRL,25301040,0
CBS,25401020,0
CBT,15101010,0
CBZ,20202020,0
CCC,15101010,0
CCF,15101050,0
CCI,60101080,0
CCK,15103010,0
CCL,25301020,0
CCMP,45301010,0
CCO,25401010,0
CCOI,50101010,0
CCRN,35102015,0
CCS,25201030,0
CCUR,45202030,0
CDE,15104045,0
CDI,20202010,0
CDK,45103010,0
CDNS,45103010,0
CDR,60101070,0
CDTI,25101010,0
CDTX,35201010,0
CDW,45203030,0
CDXS,15101050,0
CDZI,55104010,0
CE,15101050,0
CECE,20201050,0
CECO,25302010,0
CELG,35201010,0
CELP,20201050,0
CEMI,35101020,0
CEMP,35202010,0
CENTA,30301010,0
CENX,15104010,0
CEQP,10102040,0
CERN,35103010,0
CERS,35101020,0
CERU,35201010,0
CEVA,45301020,0
CF,15101030,0
CFI,25203030,0
CFRX,35201010,0
CFX,20106020,0
CG,40203010,0
CGI,20304020,0
CGNT,35101010,0
CGNX,45203010,0
CHCI,25201030,0
CHD,30301010,0
CHDN,25301010,0
CHE,35102015,0
CHEF,30101020,0
CHGG,25302010,0
CHH,25301020,0
CHK,10102020,0
CHKE,25203010,0
CHKR,10102020,0
CHMI,40204010,0
CHRS,35201010,0
CHRW,20301010,0
CHS,25504010,0
CHSP,60101030,0
CHTR,25401025,0
CHUY,25301040,0
CI,35102030,0
CIA,40301020,0
CIDM,25401030,0
CIE,10102020,0
CIEN,45201020,0
CINF,40301040,0
CIR,20106020,0
CIVI,35102015,0
CIX,20201060,0
CKH,10101020,0
CL,30301010,0
CLCT,25302020,0
CLD,10102050,0
CLDT,60101030,0
CLDX,35201010,0
CLF,15104050,0
CLFD,45201020,0
CLGX,45102020,0
CLH,20201050,0
CLI,60101040,0
CLIR,45203010,0
CLMT,10102030,0
CLNE,10102030,0
CLR,10102020,0
CLRB,35201010,0
CLRO,45201020,0
CLSN,35201010,0
CLUB,25301030,0
CLVS,35201010,0
CLW,15105020,0
CLX,30301010,0
CMC,15104050,0
CMCO,20106020,0
CMCSA,25401025,0
CMCT,40204010,0
CME,40203040,0
CMFN,40203010,0
CMG,25301040,0
CMI,20106010,0
CMLS,25401020,0
CMO,40204010,0
CMP,15104020,0
CMRX,35201010,0
CMS,55103010,0
CMT,15101010,0
CMTL,45201020,0
CNA,40301040,0
CNAT,35201010,0
CNC,35102030,0
CNCE,35201010,0
CNK,25401030,0
CNMD,35101010,0
CNNX,10102040,0
CNO,40301020,0
CNP,55103010,0
CNS,40203010,0
CNSL,50101020,0
CNTY,25301010,0
CNX,10102050,0
CNXR,35103010,0
CODI,40201030,0
COG,10102020,0
COH,25203010,0
COHR,45203010,0
COHU,45301010,0
COKE,30201030,0
COL,20101010,0
COLL,35202010,0
COLM,25203010,0
COMM,45201020,0
CONE,60101080,0
CONN,25504020,0
COO,35101020,0
COOL,45103030,0
COP,10102020,0
COR,60101080,0
CORE,25501010,0
CORI,35202010,0
CORR,60101080,0
CORT,35202010,0
COST,30101040,0
COT,30201030,0
COTY,30302010,0
COUP,45101010,0
COVS,45103020,0
COWN,40203020,0
CPB,30202030,0
CPE,10102020,0
CPHC,25301010,0
CPK,55102010,0
CPLA,25302010,0
CPN,55105010,0
CPRT,20201070,0
CPRX,35201010,0
CPS,25101010,0
CPSI,35103010,0
CPSS,40202010,0
CPST,20104020,0
CPT,60101060,0
CPTA,40203010,0
CQH,10102040,0
CQP,10102040,0
CR,20106020,0
CRAI,20202020,0
CRAY,45202030,0
CRBP,35201010,0
CRC,10102020,0
CRCM,45101010,0
CRDS,45202030,0
CREE,45301020,0
CRI,25203010,0
CRIS,35201010,0
CRK,10102020,0
CRL,35203010,0
CRM,45103010,0
CRMD,35201010,0
CRMT,25504050,0
CROX,25203020,0
CRR,10101020,0
CRS,15104050,0
CRT,10102020,0
CRTN,45102010,0
CRUS,45301020,0
CRVL,35102015,0
CRWS,25203030,0
CRY,35101010,0
CRZO,10102020,0
CSCO,45201020,0
CSGP,45101010,0
CSGS,45102020,0
CSII,35101010,0
CSL,20105010,0
CSLT,35103010,0
CSOD,45101010,0
CSPI,45102010,0
CSS,25201050,0
CST,25504050,0
CSU,35102020,0
CSV,25302020,0
CSWC,40203010,0
CSX,20304010,0
CTAS,20201070,0
CTB,25101020,0
CTG,45102010,0
CTHR,25203010,0
CTIC,35201010,0
CTL,50101020,0
CTLT,35202010,0
CTO,60102010,0
CTRE,60101050,0
CTRL,45203010,0
CTRN,25504010,0
CTRV,35202010,0
CTS,45203020,0
CTSH,45102010,0
CTSO,35101010,0
CTT,60101080,0
CTWS,55104010,0
CTXS,45103010,0
CUB,20101010,0
CUBE,60101080,0
CUDA,45103020,0
CUI,45203010,0
CUO,20102010,0
CUR,35201010,0
CUTR,35101010,0
CUZ,60101040,0
CVA,20201050,0
CVCO,25201030,0
CVEO,20201070,0
CVG,45102020,0
CVGI,20106010,0
CVGW,30202030,0
CVI,10102030,0
CVLT,45103020,0
CVO,20201010,0
CVRR,10102030,0
CVS,30101010,0
CVTI,20304020,0
CVU,20101010,0
CVV,45301010,0
CVX,10102010,0
CW,20101010,0
CWST,20201050,0
CWT,55104010,0
CXO,10102020,0
CXP,60101040,0
CXW,60101080,0
CY,45301020,0
CYBE,45301010,0
CYCC,35201010,0
CYH,35102020,0
CYTK,35201010,0
CYTR,35201010,0
CYTX,35201010,0
CZR,25301010,0
D,55103010,0
DAIO,45203020,0
DAKT,45203010,0
DAL,20302010,0
DAN,25101010,0
DAR,30202010,0
DATA,45103020,0
DAVE,25301040,0
DBD,45202030,0
DCI,20106020,0
DCO,20101010,0
DCT,60101020,0
DD,15101020,0
DDD,45202030,0
DDE,25301010,0
DDR,60101070,0
DDS,25503010,0
DE,20106015,0
DEA,60101040,0
DECK,25203020,0
DEI,60101040,0
DEL,15105010,0
DENN,25301040,0
DEPO,35202010,0
DERM,35202010,0
DEST,25504010,0
DF,30202030,0
DFT,60101080,0
DG,25503020,0
DGAS,55102010,0
DGI,20101010,0
DGICA,40301040,0
DGII,45201020,0
DGLY,45203010,0
DGX,35102015,0
DHI,25201030,0
DHIL,40203010,0
DHR,35101010,0
DHX,45101010,0
DIN,25301040,0
DIOD,45301020,0
DIS,25401030,0
DISCA,25401020,0
DISH,25401025,0
DJCO,25401040,0
DK,10102030,0
DKL,10102040,0
DKS,25504040,0
DLA,25203010,0
DLB,45203015,0
DLHC,20202010,0
DLR,60101080,0
DLTR,25503020,0
DLX,20201010,0
DM,10102040,0
DMLP,10102020,0
DMRC,45103010,0
DNB,20202020,0
DNKN,25301040,0
DNOW,20107010,0
DNR,10102020,0
DO,10101010,0
DOC,60101050,0
DOOR,20102010,0
DOV,20106020,0
DOW,15101020,0
DPLO,35102015,0
DPS,30201030,0
DPW,20104010,0
DPZ,25301040,0
DRAD,35102015,0
DRAM,45202030,0
DRE,60101020,0
DRH,60101030,0
DRI,25301040,0
DRNA,35201010,0
DRQ,10101020,0
DRRX,35202010,0
DSPG,45301020,0
DSS,45103020,0
DST,45102020,0
DSW,25504010,0
DTE,55103010,0
DUK,55101010,0
DV,25302010,0
DVA,35102015,0
DVAX,35201010,0
DVCR,35102020,0
DVD,25301030,0
DVN,10102020,0
DWCH,45103010,0
DWSN,10101020,0
DX,40204010,0
DXCM,35101010,0
DXLG,25504010,0
DXPE,20107010,0
DXYN,25201020,0
DY,20103010,0
DYNT,35101010,0
DYSL,45203010,0
EA,45103030,0
EARN,40204010,0
EAT,25301040,0
EBAY,45101010,0
EBF,20201010,0
EBIO,35201010,0
EBIX,45103010,0
EBS,35201010,0
ECHO,20301010,0
ECL,15101050,0
ECOL,20201050,0
ECOM,45101010,0
ECPG,40202010,0
ECR,10102020,0
ECT,10102020,0
ECYT,35202010,0
ED,55103010,0
EDGW,45102010,0
EDR,60101060,0
EDUC,25501010,0
EE,55101010,0
EEFT,45102020,0
EEI,20201050,0
EEP,10102040,0
EEQ,10102040,0
EFII,45202030,0
EFOI,20104010,0
EFX,20202020,0
EGAN,45101010,0
EGAS,55102010,0
EGHT,45103010,0
EGL,20101010,0
EGLT,35202010,0
EGN,10102020,0
EGOV,45101010,0
EGP,60101020,0
EGRX,35201010,0
EGY,10102020,0
EHTH,40301010,0
EIG,40301040,0
EIGI,45101010,0
EIX,55101010,0
EL,30302010,0
ELGX,35101020,0
ELLI,45103010,0
ELMD,35101010,0
ELON,45203020,0
ELS,60101060,0
ELY,25202010,0
EMAN,45203020,0
EMCI,40301040,0
EME,20103010,0
EMES,10102030,0
EMKR,45201020,0
EML,20106020,0
EMMS,25401020,0
EMN,15101020,0
EMR,20104010,0
ENBL,10102040,0
ENG,10101020,0
ENLC,10102040,0
ENLK,10102030,0
ENOC,45103010,0
ENPH,20104010,0
ENR,30301010,0
ENRJ,10102020,0
ENS,20104010,0
ENSG,35102020,0
ENSV,10101020,0
ENT,25401030,0
ENTA,35201010,0
ENTG,45301010,0
ENTL,35101010,0
ENV,45101010,0
ENZ,35203010,0
EOG,10102020,0
EPAM,45102010,0
EPAY,45103010,0
EPD,10102040,0
EPE,10102020,0
EPM,10102020,0
EPR,60101080,0
EPZM,35201010,0
EQC,60101040,0
EQGP,10102040,0
EQIX,60101080,0
EQM,10102040,0
EQR,60101060,0
EQT,10102020,0
ERA,10101020,0
ERI,25301010,0
ERIE,40301040,0
ERII,20106020,0
ERN,10102020,0
ES,55101010,0
ESBA,60101010,0
ESCA,25202010,0
ESE,20106020,0
ESIO,45203010,0
ESL,20101010,0
ESP,20104010,0
ESPR,35201010,0
ESRT,60101010,0
ESRX,35102015,0
ESS,60101060,0
ESTE,10102020,0
ETE,10102040,0
ETFC,40203020,0
ETH,25201020,0
ETM,25401020,0
ETR,55101010,0
ETRM,35101010,0
ETSY,25502020,0
EV,40203010,0
EVA,10102050,0
EVC,25401020,0
EVEP,10102020,0
EVHC,35102015,0
EVI,20107010,0
EVLV,25502020,0
EVOK,35202010,0
EVOL,45103010,0
EVR,40203020,0
EVTC,45102020,0
EW,35101010,0
EXA,45103010,0
EXAC,35101010,0
EXAS,35201010,0
EXC,55101010,0
EXEL,35201010,0
EXLS,45102020,0
EXP,15102010,0
EXPD,20301010,0
EXPE,25502020,0
EXPO,20202020,0
EXPR,25504010,0
EXR,60101080,0
EXTR,45201020,0
EXXI,10102020,0
EYES,35101010,0
EZPW,40202010,0
F,25102010,0
FAC,40301040,0
FAF,40301040,0
FALC,45103020,0
FANG,10102020,0
FARM,30202030,0
FARO,45203010,0
FAST,20107010,0
FATE,35201010,0
FB,45101010,0
FBHS,20102010,0
FBIO,35201010,0
FBRC,40203020,0
FC,20202020,0
FCEL,20104010,0
FCFS,40202010,0
FCH,60101030,0
FCN,20202020,0
FCSC,35201010,0
FCX,15104025,0
FDP,30202010,0
FDS,40203040,0
FDUS,40203010,0
FDX,20301010,0
FE,55101010,0
FEIM,45203010,0
FELE,20106020,0
FELP,10102050,0
FENX,25501010,0
FET,10101020,0
FEYE,45103020,0
FF,15101050,0
FFG,40301020,0
FFIV,45201020,0
FGEN,35201010,0
FGL,40301020,0
FGP,55102010,0
FHCO,30302010,0
FICO,45103010,0
FIG,40203010,0
FII,40203010,0
FINL,25504010,0
FIS,45102020,0
FISV,45102020,0
FIVE,25504040,0
FIVN,45101010,0
FIX,20103010,0
FIZZ,30201030,0
FL,25504010,0
FLIR,45203010,0
FLKS,35202010,0
FLL,25301010,0
FLO,30202030,0
FLR,20103010,0
FLS,20106020,0
FLT,45102020,0
FLWS,25502020,0
FLXN,35201010,0
FLXS,25201020,0
FMC,15101030,0
FMI,35201010,0
FMSA,10101020,0
FNF,40301040,0
FNFV,40201030,0
FNGN,40203010,0
FNHC,40301040,0
FNJN,45103020,0
FNSR,45201020,0
FOE,15101050,0
FOLD,35201010,0
FONR,35101010,0
FOR,60102030,0
FORD,25203010,0
FORM,45301010,0
FORR,45102010,0
FOSL,25203010,0
FOXA,25401030,0
FOXF,25101010,0
FPI,60101080,0
FPO,60101010,0
FPP,10102020,0
FPRX,35201010,0
FR,60101020,0
FRAN,25504010,0
FRD,15104050,0
FRED,25503020,0
FRGI,25301040,0
FRP,50101020,0
FRPH,60102020,0
FRPT,30202030,0
FRT,60101070,0
FSAM,40203010,0
FSC,40203010,0
FSFR,40203010,0
FSIC,40203010,0
FSLR,45301020,0
FSNN,50101010,0
FSP,60101040,0
FSS,20106010,0
FSTR,20106020,0
FTAI,20107010,0
FTD,25502020,0
FTEK,20201050,0
FTK,15101050,0
FTNT,45103020,0
FTR,50101020,0
FUEL,45101010,0
FUL,15101050,0
FUN,25301030,0
FVE,35102020,0
FWRD,20301010,0
GAIA,25502020,0
GAIN,40203010,0
GALE,35201010,0
GALT,35201010,0
GBDC,40203010,0
GBL,40203010,0
GBR,10102020,0
GBX,20106010,0
GCAP,40203020,0
GCI,25401040,0
GCO,25504010,0
GD,20101010,0
GDDY,45101010,0
GDOT,40202010,0
GE,20105010,0
GEF,15103010,0
GEL,10102040,0
GEN,35102020,0
GENC,20106020,0
GEO,60101080,0
GEOS,10101020,0
GERN,35201010,0
GES,25504010,0
GEVO,10102030,0
GFF,20102010,0
GFN,20107010,0
GGG,20106020,0
GGP,60101070,0
GHDX,35201010,0
GHL,40203020,0
GHM,20106020,0
GIFI,10101020,0
GIGA,45203010,0
GIII,25203010,0
GILD,35201010,0
GIMO,45103020,0
GIS,30202030,0
GLAD,40203010,0
GLDD,20103010,0
GLP,10102040,0
GLPI,60101080,0
GLT,15105020,0
GLUU,45103010,0
GLW,45203015,0
GM,25102010,0
GME,25504020,0
GMED,35101010,0
GMO,15104020,0
GNC,25504040,0
GNCA,35201010,0
GNCMA,50101020,0
GNE,55101010,0
GNMK,35101010,0
GNRC,20104010,0
GNTX,25101010,0
GNVC,35201010,0
GNW,40301020,0
GOGO,45101010,0
GOOD,60101010,0
GOOGL,45101010,0
GORO,15104030,0
GOV,60101040,0
GPC,25501010,0
GPI,25504050,0
GPIC,25301010,0
GPK,15103020,0
GPN,45102020,0
GPOR,10102020,0
GPRE,10102030,0
GPRO,25201010,0
GPS,25504010,0
GPT,60101010,0
GPX,20202010,0
GRA,15101050,0
GRBK,25201030,0
GRC,20106020,0
GROW,40203010,0
GRPN,25502020,0
GRUB,45101010,0
GSAT,50101010,0
GSB,45103020,0
GSBD,40203010,0
GSIT,45301020,0
GST,10102020,0
GSVC,40203010,0
GT,25101020,0
GTIM,25301040,0
GTLS,20106020,0
GTN,25401020,0
GTS,35102030,0
GTT,45101010,0
GTXI,35201010,0
GTY,60101070,0
GUID,45103010,0
GV,20103010,0
GVA,20103010,0
GVP,45103010,0
GWGH,40201040,0
GWR,20304010,0
GWRE,45103010,0
GWW,20107010,0
GXP,55101010,0
H,25301020,0
HA,20302010,0
HABT,25301040,0
HAE,35101020,0
HAIN,30202030,0
HAL,10101020,0
HALL,40301040,0
HALO,35201010,0
HAS,25202010,0
HASI,40204010,0
HAWK,45102020,0
HAYN,15104050,0
HBI,25203010,0
HBIO,35203010,0
HBP,20107010,0
HCA,35102020,0
HCAP,40203010,0
HCC,15104050,0
HCCI,20201050,0
HCHC,20103010,0
HCI,40301040,0
HCKT,45102010,0
HCLP,10101020,0
HCN,60101050,0
HCOM,50101020,0
HCP,60101050,0
HCSG,20201070,0
HD,25504030,0
HDNG,20106020,0
HDP,45101010,0
HDS,20107010,0
HDSN,20201050,0
HE,55101010,0
HEAR,25201010,0
HEB,35201010,0
HEES,20107010,0
HEI,20101010,0
HELE,25201040,0
HEP,10102040,0
HES,10102020,0
HF,60102040,0
HFC,10102030,0
HGT,10102020,0
HHC,60102030,0
HHS,25401010,0
HI,20106020,0
HIBB,25504040,0
HIFR,60101080,0
HIG,40301030,0
HII,20101010,0
HIIQ,40301010,0
HIL,20202020,0
HIVE,45201020,0
HIW,60101040,0
HL,15104045,0
HLIT,45201020,0
HLS,35102020,0
HLT,25301020,0
HLTH,35102015,0
HLX,10101020,0
HMHC,25302010,0
HMN,40301030,0
HMNY,45102010,0
HMSY,35103010,0
HMTV,25401020,0
HNH,15104050,0
HNI,20201060,0
HNNA,40203010,0
HNRG,10102050,0
HOFT,25201020,0
HOG,25102020,0
HOLX,35101010,0
HON,20105010,0
HOS,10101020,0
HOV,25201030,0
HP,10101010,0
HPP,60101040,0
HPQ,45202030,0
HPT,60101030,0
HQY,35102030,0
HR,60101050,0
HRB,25302020,0
HRC,35101010,0
HRG,30301010,0
HRL,30202030,0
HRS,45201020,0
HRTG,40301040,0
HRZN,40203010,0
HSC,20106020,0
HSGX,35201010,0
HSIC,35102010,0
HSII,20202010,0
HSKA,35202010,0
HSNI,25502020,0
HSON,20202010,0
HST,60101030,0
HSTM,35103010,0
HSY,30202030,0
HT,60101030,0
HTA,60101050,0
HTBX,35201010,0
HTGC,40203010,0
HTGM,35103010,0
HTLD,20304020,0
HTM,55105020,0
HTZ,20304020,0
HUBG,20301010,0
HUBS,45103010,0
HUM,35102030,0
HUN,15101020,0
HURC,20106020,0
HURN,20202020,0
HUSA,10102020,0
HVT,25504060,0
HWCC,20107010,0
HWKN,15101010,0
HXL,20101010,0
HYH,35101020,0
HZO,25504040,0
IART,35101010,0
IBIO,35201010,0
IBKR,40203020,0
IBM,45102010,0
IBP,25201030,0
ICAD,35103010,0
ICCC,35201010,0
ICD,10101010,0
ICE,40203040,0
ICFI,20202020,0
ICON,25203010,0
ICPT,35201010,0
ICUI,35101020,0
IDA,55101010,0
IDCC,45201020,0
IDN,45203010,0
IDRA,35201010,0
IDSA,20201050,0
IDSY,45203010,0
IDT,50101020,0
IDTI,45301020,0
IDXX,35101010,0
IEC,45203020,0
IEP,20105010,0
IESC,20103010,0
IEX,20106020,0
IFF,15101050,0
IFMI,40203030,0
IFON,45201020,0
IGC,35202010,0
IHC,40301020,0
III,45102020,0
IIIN,20102010,0
IIN,45203015,0
IIVI,45203015,0
ILMN,35203010,0
IMGN,35201010,0
IMH,40102010,0
IMI,45301020,0
IMKTA,30101030,0
IMMR,45202030,0
IMMU,35201010,0
IMMY,35202010,0
IMNP,35201010,0
IMPV,45103020,0
IMUC,35201010,0
INAP,45101010,0
INCR,35203010,0
INCY,35201010,0
INFI,35201010,0
INFN,45201020,0
INGN,35101010,0
INGR,30202010,0
INN,60101030,0
INO,35201010,0
INOD,45102020,0
INOV,35103010,0
INSM,35201010,0
INSY,35201010,0
INT,10102030,0
