symbol,gics8,hier.text_157
HCKT,45102010,36
HCLP,10101020,22
HCN,60101050,58
HCOM,50101020,82
HCP,60101050,58
HCSG,20201070,149
HD,25504030,13
HDNG,20106020,150
HDP,45101010,52
HDS,20107010,150
HDSN,20201050,22
HE,55101010,19
HEAR,25201010,27
HEB,35201010,10
HEES,20107010,39
HEI,20101010,74
HELE,25201040,130
HEP,10102040,55
HES,10102020,112
HF,60102040,56
HFBC,40102010,90
HFC,10102030,55
HFWA,40101015,90
HGT,10102020,53
HHC,60102030,69
HHS,25401010,38
HI,20106020,59
HIBB,25504040,50
HIFR,60101080,56
HIFS,40102010,9
HIG,40301030,34
HII,20101010,151
HIIQ,40301010,103
HIL,20202020,109
HIVE,45201020,63
HIW,60101040,102
HL,15104045,14
HLIT,45201020,127
HLS,35102020,80
HLT,25301020,75
HLTH,35102015,133
HLX,10101020,119
HMHC,25302010,15
HMN,40301030,76
HMNF,40102010,90
HMNY,45102010,36
HMSY,35103010,103
HMTV,25401020,25
HNH,15104050,12
HNI,20201060,42
HNNA,40203010,1
HNRG,10102050,28
HOFT,25201020,42
HOG,25102020,28
HOLX,35101010,44
HOMB,40101015,9
HON,20105010,74
HOS,10101020,119
HOV,25201030,41
HP,10101010,62
HPP,60101040,102
HPQ,45202030,62
HPT,60101030,75
HQY,35102030,85
HR,60101050,102
HRB,25302020,134
HRC,35101010,0
HRG,30301010,13
HRL,30202030,16
HRS,45201020,154
HRTG,40301040,76
HRZN,40203010,3
HSC,20106020,59
HSGX,35201010,44
HSIC,35102010,40
HSII,20202010,18
HSKA,35202010,40
HSNI,25502020,26
HSON,20202010,18
HST,60101030,75
HSTM,35103010,85
HSY,30202030,5
HT,60101030,75
HTA,60101050,102
HTBI,40101015,90
HTBK,40101015,9
HTBX,35201010,77
HTGC,40203010,3
HTGM,35103010,117
HTH,40101015,37
HTLD,20304020,33
HTLF,40101015,37
HTM,55105020,114
HTZ,20304020,21
HUBG,20301010,33
HUBS,45103010,26
HUM,35102030,103
HUN,15101020,17
HURC,20106020,150
HURN,20202020,36
HUSA,10102020,66
HVT,25504060,28
HWCC,20107010,96
HWKN,15101010,17
HXL,20101010,17
HYH,35101020,153
HZO,25504040,107
IART,35101010,44
IBCP,40101015,115
IBIO,35201010,32
IBKC,40101015,91
IBKR,40203020,98
IBM,45102010,60
IBOC,40101015,115
IBP,25201030,43
IBTX,40101015,9
ICAD,35103010,8
ICBK,40101015,9
ICCC,35201010,28
ICD,10101010,118
ICE,40203040,98
ICFI,20202020,60
ICON,25203010,28
ICPT,35201010,10
ICUI,35101020,0
IDA,55101010,114
IDCC,45201020,2
IDN,45203010,45
IDRA,35201010,10
IDSA,20201050,61
IDSY,45203010,2
IDT,50101020,26
IDTI,45301020,108
IDXX,35101010,40
IEC,45203020,87
IEP,20105010,56
IESC,20103010,70
IEX,20106020,74
IFF,15101050,48
IFMI,40203030,99
IFON,45201020,27
IGC,35202010,10
IHC,40301020,92
III,45102020,36
IIIN,20102010,111
IIN,45203015,27
IIVI,45203015,88
ILMN,35203010,117
IMGN,35201010,32
IMH,40102010,67
IMI,45301020,28
IMKTA,30101030,16
IMMR,45202030,27
IMMU,35201010,32
IMMY,35202010,10
IMNP,35201010,20
IMPV,45103020,140
IMUC,35201010,77
INAP,45101010,35
INBK,40101015,90
INCR,35203010,29
INCY,35201010,20
INDB,40101015,90
INFI,35201010,20
INFN,45201020,63
INGN,35101010,59
INGR,30202010,48
INN,60101030,75
INO,35201010,77
INOD,45102020,6
INOV,35103010,52
INSM,35201010,10
INSY,35201010,153
INT,10102030,151
INTC,45301020,27
INTL,40203020,98
INTT,45301010,123
INTU,45103010,81
INTX,20201070,36
INUV,45101010,23
INVE,45203010,45
INVT,45201020,28
INWK,20201010,38
IO,10101020,79
IOSP,15101050,17
IP,15103020,138
IPAR,30302010,28
IPAS,45101010,27
IPCC,40301040,76
IPDN,45101010,18
IPG,25401010,38
IPGP,45203020,88
IPHI,45301020,108
IPHS,15101050,48
IPI,15101030,48
IPWR,20104010,54
IRBT,25201040,28
IRDM,50101010,110
IRET,60101010,102
IRIX,35101010,30
IRM,60101080,36
IRMD,35101010,8
IRT,60101060,102
IRWD,35201010,10
ISBC,40101015,90
ISCA,25301030,145
ISDR,45101010,36
ISIG,25401010,26
ISNS,45203010,45
ISR,35201010,77
ISRG,35101010,44
ISSC,20101010,27
ISTR,40101015,90
IT,45102010,36
ITCI,35202010,10
ITEK,35201010,10
ITG,40203020,98
ITI,45203010,45
ITRI,45203010,49
ITT,20106020,74
ITW,20106020,59
IVAC,45202030,64
IVC,35101010,0
IVR,40204010,78
IVZ,40203010,1
IXYS,45301020,54
JACK,25301040,104
JAGX,35202010,40
JAKK,25202010,28
JASN,20106020,59
JBHT,20304020,33
JBL,45203020,87
JBLU,20302010,65
JBSS,30202030,16
JBT,20106020,59
JCAP,60101080,93
JCOM,45101010,35
JCP,25503010,120
JCS,45201020,63
JEC,20103010,109
JIVE,45103010,26
JJSF,30202030,16
JKHY,45102020,36
JLL,60102040,56
JMBA,25301040,5
JMP,40203030,99
JNJ,35202010,0
JNP,35202010,10
JNPR,45201020,63
JNS,40203010,1
JOB,20202010,18
JOE,60102010,69
JONE,10102020,66
JOUT,25202010,50
JPM,40101010,122
JTPY,45102020,81
JUNO,35201010,100
JVA,30202030,24
JWN,25503010,5
JYNT,35102020,0
K,30202030,16
KAI,20106020,28
KALU,15104010,12
KAMN,20107010,113
KAR,20201070,21
KATE,25203010,5
KBAL,20201060,42
KBAL,20201060,42
KBH,25201030,41
KBR,20103010,109
KCAP,40203010,3
KCG,40203020,98
KE,45203020,87
KELYA,20202010,18
KEM,45203020,19
KEQU,35101010,29
KERX,35201010,10
KEX,20303010,59
KEY,40101015,122
KEYS,45203010,27
KEYW,20101010,147
KFRC,20202010,18
KFY,20202010,18
KIM,60101070,121
KIN,35201010,10
KINS,40301040,76
KIRK,25504060,13
KITE,35201010,100
KLAC,45301010,64
KLXI,20101010,118
KMB,30301010,28
KMG,15101050,17
KMI,10102040,55
KMPH,35202010,153
KMPR,40301030,76
KMT,20106020,59
KMX,25504050,21
KN,45203015,27
KND,35102020,80
KNL,20201060,42
KNX,20304020,33
KO,30201030,24
KONA,25301040,104
KOOL,35101010,100
KOP,15101010,17
KOPN,45301020,27
KOSS,25201010,27
KPTI,35201010,20
KR,30101030,5
KRA,15101050,17
KRC,60101040,102
KRG,60101070,121
KRNY,40102010,90
KRO,15101010,141
KS,15105020,46
KSS,25503010,120
KSU,20304010,11
KTCC,45203020,87
KTOS,20101010,45
KTWO,35101010,44
KVHI,45201020,27
L,40301030,34
LABL,20201010,62
LAD,25504050,7
LADR,40204010,89
LAKE,25203010,149
LAMR,60101080,23
LANC,30202030,16
LAND,60101080,28
LARK,40101015,90
LAWS,20107010,150
LAYN,20103010,49
LB,25504010,5
LBAI,40101015,115
LBIO,35201010,77
LBRDK,25401025,82
LBY,25201050,43
LC,40202010,4
LCI,35202010,146
LCNB,40101015,9
LCUT,25201050,43
LDL,20106020,59
LDOS,45102010,147
LDR,35102015,8
LE,25502020,5
LEA,25101010,21
LECO,20106020,150
LEE,25401040,15
LEG,25201020,28
LEN,25201030,41
LEU,10102050,151
LFUS,45203015,96
LFVN,30302010,105
LGCY,10102020,106
LGIH,25201030,41
LGL,45203015,2
LGND,35201010,10
LH,35102015,117
LHCG,35102015,80
LHO,60101030,75
LIFE,35201010,10
LII,20102010,142
LINC,25302010,101
LION,40101015,90
LJPC,35201010,10
LKFN,40101015,115
LKQ,25501010,7
LL,25504030,43
LLL,20101010,154
LLNW,45101010,6
LLY,35202010,40
LM,40203010,1
LMAT,35101010,51
LMIA,20101010,113
LMNR,30202010,69
LMNX,35203010,117
LMOS,50101010,82
LMRK,60102020,56
LMT,20101010,154
LNC,40301020,92
LNCE,30202030,16
LNDC,30202030,16
LNG,10102040,86
LNN,20106015,59
LNT,55101010,47
LOAN,40204010,89
LOCO,25301040,104
LODE,15104030,14
LOGM,45101010,26
LOPE,25302010,101
LORL,25401025,110
LOV,45101010,26
LOW,25504030,13
LOXO,35201010,77
LPCN,35202010,10
LPG,10102040,28
LPI,10102020,106
LPLA,40203020,1
LPNT,35102020,133
LPSN,45101010,26
LPT,60101010,102
LPTH,45203010,88
LPX,15105010,71
LQ,25301020,75
LQDT,45101010,26
LRAD,45203010,28
LRCX,45301010,64
LRN,25302010,101
LSCC,45301020,27
LSTR,20304020,33
LTBR,20202020,151
LTC,60101050,58
LTRPA,25502020,116
LTRX,45201020,2
LTS,40203020,99
LTXB,40101015,37
LUB,25301040,104
LUK,40201030,28
LUNA,45203010,88
LUV,20302010,65
LVLT,50101010,35
LVNTA,25502020,26
LVS,25301010,132
LWAY,30202030,28
LXP,60101010,102
LXRX,35201010,10
LXU,15101020,139
LYTS,20104010,131
LYV,25401030,23
LZB,25201020,42
M,25503010,120
MA,45102020,156
MAA,60101060,125
MAC,60101070,6
MAIN,40203010,3
MAN,20202010,18
MANH,45103010,128
MANT,45102010,147
MAR,25301020,75
MARA,20202020,155
MARK,45101010,26
MARPS,10102020,53
MAS,20102010,45
MASI,35101010,0
MAT,25202010,28
MATR,45102010,36
MATW,20201070,59
MATX,20303010,33
MBFI,40101015,122
MBI,40301040,34
MBII,15101030,28
MBTF,40101015,115
MBUU,25202010,107
MBWM,40101015,90
MC,40203020,28
MCBC,40101015,9
MCC,40203010,3
MCD,25301040,104
MCEP,10102020,106
MCF,10102020,66
MCHP,45301020,108
MCHX,45101010,26
MCK,35102010,85
MCO,40203040,36
MCRI,25301010,132
MCS,25301020,75
MCY,40301040,76
MD,35102015,0
MDC,25201030,41
MDCA,25401010,38
MDCO,35202010,10
MDLY,40203010,1
MDLZ,30202030,16
MDP,25401040,6
MDR,10101020,119
MDRX,35103010,85
MDSO,35103010,52
MDU,55103010,47
MDVX,35101010,153
MDXG,35201010,44
MED,30302010,105
MEET,45101010,26
MEI,45203020,96
MEIP,35201010,20
MET,40301020,92
MFA,40204010,78
MFNC,40101015,9
MFSF,40101015,115
MG,20202020,59
MGCD,35101010,117
MGEE,55101010,47
MGI,45102020,26
MGLN,35102030,85
MGM,25301010,132
MGNX,35201010,32
MGPI,30201020,48
MGRC,20201070,93
MHH,20202010,6
MHK,25201020,43
MHO,25201030,41
MIC,20305010,47
MICT,20101010,74
MIDD,20106020,59
MIK,25504040,28
MIND,10101020,79
MINI,20201070,93
MITK,45103010,27
MITT,40204010,78
MJN,30202030,28
MKC,30202030,16
MKL,40301040,34
MKSI,45301010,59
MKTX,40203040,98
MLAB,45203010,59
MLHR,20201060,42
MLI,20106020,12
MLM,15102010,111
MLNK,45102020,128
MLP,60102030,69
MLR,20106010,21
MLVF,40102010,90
MMC,40301010,36
MMI,60102040,56
MMLP,10102040,55
MMM,20105010,17
MMP,10102040,55
MMS,45102020,85
MMSI,35101020,51
MN,40203010,1
MNGA,20201050,148
MNI,25401040,15
MNKD,35201010,10
MNOV,35201010,10
MNR,60101020,102
MNRO,25504050,144
MNST,30201030,28
MNTA,35201010,10
MNTX,20106010,39
MO,30203010,84
MOBL,45103010,52
MOC,20201080,45
MOCO,45203010,59
MOD,25101010,142
MODN,45103010,60
MOFG,40101015,115
MOH,35102030,103
MON,15101030,28
MORE,60101060,125
MORN,40203040,1
MOS,15101030,48
MOSY,45301020,27
MOV,25203010,5
MPAA,25101010,7
MPC,10102030,55
MPLX,10102040,73
MPW,60101050,102
MPWR,45301020,54
MPX,25202010,107
MRCC,40203010,3
MRCY,20101010,2
MRIN,45101010,23
MRK,35202010,40
MRLN,40201040,115
MRNS,35202010,10
MRO,10102020,112
MRTN,20304020,33
MRTX,35201010,20
MRVC,45201020,63
MS,40203020,99
MSA,20201060,59
MSB,15104050,28
MSBF,40102010,90
MSCC,45301020,108
MSCI,40203040,36
MSEX,55104010,49
MSFG,40101015,115
MSFT,45103020,27
MSG,25401030,72
MSI,45201020,60
MSL,40101015,9
MSM,20107010,150
MSN,25201010,27
MSON,35101010,44
MSTR,45103010,52
MTB,40101015,122
MTBC,35103010,85
MTD,35203010,59
MTDR,10102020,112
MTEX,30302010,105
MTG,40102010,67
MTGE,40204010,78
MTH,25201030,41
MTN,25301030,56
MTOR,20106010,21
MTR,10102020,53
MTRN,15104020,59
MTRX,10101020,70
MTSC,45203010,74
MTSI,45301020,2
MTW,20106010,39
MTX,15101050,28
MTZ,20103010,70
MU,45301020,135
MUR,10102020,5
MUSA,25504050,5
MVC,40203010,3
MVIS,45203010,30
MVO,10102020,53
MWA,20106020,49
MXC,10102020,66
MXIM,45301020,108
MXL,45301020,2
MXPT,45101010,26
MXWL,45203020,19
MYCC,25301030,152
MYE,15103010,144
MYGN,35201010,117
MYOS,30302010,10
MYRG,20103010,70
NAII,30302010,105
NAME,45101010,26
NANO,45301010,64
NATH,25301040,28
NATI,45203010,60
NAUH,25302010,101
NAV,20106010,21
NAVB,35201010,28
NAVG,40301040,34
NAVI,40202010,101
NBHC,40101015,9
NBIX,35201010,10
NBL,10102020,66
NBN,40101015,9
NBTB,40101015,9
NBY,35202010,28
NC,25201040,13
NCI,20202020,36
NCIT,45102010,147
NCLH,25301020,137
NCMI,25401010,23
NCOM,40101015,9
NCR,45202030,60
NCS,20102010,59
NDAQ,40203040,98
NDLS,25301040,104
NDRO,10102020,53
NDSN,20106020,59
NEE,55101010,114
NEM,15104030,14
NEO,35203010,29
NEOG,35101020,40
NEOT,35201010,10
NEP,55105020,114
NETE,45101010,156
NEU,15101050,17
NEWM,25401040,15
NEWR,45101010,52
NEWS,40201040,3
NEWT,40203010,4
NFBK,40102010,90
NFG,55102010,73
NFLX,25502020,25
NFX,10102020,106
NGHC,40301030,76
NGL,10102040,55
NGS,10101020,94
NGVC,30101030,16
NHC,35102020,80
NHI,60101050,58
NHLD,40203020,99
NHTC,30302010,105
NI,55103010,47
NICK,40202010,4
NJR,55102010,47
NKE,25203020,50
NKSH,40101015,115
NKTR,35202010,20
NL,20201060,141
NLNK,35201010,20
NLS,25202010,5
NLST,45203020,135
NLY,40204010,89
NMFC,40203010,3
NMIH,40102010,67
NMRX,45101010,2
NNBR,20106020,113
NNI,40202010,101
NNN,60101070,102
NNVC,35201010,10
NOC,20101010,154
NOG,10102020,106
NOV,10101020,118
NOW,45103020,60
NP,15105020,138
NPK,20101010,13
NPO,20106020,59
NPTN,45301020,88
NR,10101020,118
NRCIA,35102015,85
NRG,55105010,114
NRIM,40101015,9
NRP,10102050,31
NRT,10102020,53
NRZ,40204010,78
NS,10102030,55
NSA,60101080,93
NSC,20304010,11
NSH,10102040,55
NSIT,45203030,60
NSM,40102010,67
NSP,20202010,81
NSR,45102020,38
NSSC,45203010,45
NSTG,35203010,117
NTAP,45202030,52
NTCT,45201020,63
NTGR,45201020,63
NTIC,15101050,28
NTIP,45201020,155
NTN,25401030,72
NTRI,25502020,105
NTRS,40203010,99
NTWK,45103010,26
NUAN,45103010,62
NUE,15104050,61
NURO,35101010,153
NUS,30302010,105
NUTR,30302010,16
NUVA,35101010,44
NVAX,35201010,32
NVDA,45301020,27
NVEC,45301020,27
NVFY,25201020,42
NVIV,35101010,10
NVR,25201030,41
NVRO,35101010,153
NVTA,35201010,117
NWBI,40102010,9
NWE,55103010,47
NWFL,40101015,115
NWHM,25201030,41
NWL,25201050,28
NWLI,40301020,92
NWN,55102010,94
NWPX,20103010,61
NWSA,25401040,15
NWY,25504010,120
NX,20102010,113
NXRT,60101060,102
NXST,25401020,25
NXTD,45103020,45
NXTM,35101010,0
NYCB,40102010,9
NYMT,40204010,78
NYNY,25301010,132
NYRT,60101040,102
NYT,25401040,15
O,60101070,102
OA,20101010,154
OAK,40203010,1
OAKS,40204010,78
OAS,10102020,112
OBCI,30301010,28
OC,20102010,43
OCC,45201020,88
OCFC,40102010,90
OCIP,15101010,114
OCLR,45201020,88
OCN,40102010,67
OCRX,35202010,10
OCUL,35202010,10
ODC,30301010,40
ODFL,20304020,33
ODP,25504040,26
OESX,20104010,131
OFC,60101040,102
OFG,40101015,37
OFLX,20106020,59
OFS,40203010,3
OGE,55101010,47
OGEN,35201010,10
OGS,55102010,94
OGXI,35201010,77
OHAI,40203010,3
OHI,60101050,58
OHRP,35201010,10
OI,15103010,43
OII,10101020,119
OIS,10101020,118
OKE,10102040,73
OKS,10102040,73
OKSB,40101015,115
OLBK,40101015,9
OLED,45203015,27
OLN,15101010,17
OLP,60101010,102
OMC,25401010,38
OMCL,35103010,36
OME,30202030,40
OMED,35201010,20
OMER,35202010,10
OMEX,20201070,28
OMI,35102010,85
OMN,15101050,17
ON,45301020,108
ONB,40101015,9
ONCE,35201010,10
ONDK,40201040,4
ONTX,35201010,20
ONVI,45101010,60
OPB,40101015,9
OPGN,35201010,117
OPHT,35201010,27
OPK,35201010,10
OPOF,40101015,115
OPTT,20104020,28
OPXA,35201010,10
OPY,40203020,99
ORA,55105020,114
ORBC,50101010,2
ORCL,45103020,60
OREX,35202010,10
ORI,40301040,91
ORIT,40102010,90
ORLY,25504050,7
ORM,40204010,89
ORN,20103010,70
ORRF,40101015,115
OSBC,40101015,9
OSIS,45203010,45
OSK,20106010,21
OSTK,25502020,26
OSUR,35101020,117
OTEL,50101020,82
OTIC,35201010,10
OTTR,55101010,19
OUT,60101080,23
OVAS,35201010,28
OVLY,40101015,9
OXM,25203010,120
OXY,10102010,112
OZRK,40101015,9
P,45101010,23
PAA,10102040,73
PACB,35203010,117
PACW,40101015,9
PAG,25504050,7
PAGP,10102040,73
PAH,15101050,17
PAHC,35202010,40
PANL,20303010,28
PANW,45201020,140
PAR,45203010,60
PARR,10102030,55
PATK,20102010,43
PAY,45203010,156
PAYC,45103010,81
PAYX,45102020,81
PB,40101015,115
PBCT,40101015,122
PBF,10102030,55
PBFX,10102040,55
PBH,35202010,0
PBHC,40102010,90
PBI,20201060,60
PBIP,40102010,90
PBPB,25301040,5
PBT,10102020,53
PBYI,35201010,77
PCAR,20106010,21
PCBK,40101015,9
PCG,55101010,47
PCH,60101080,126
PCLN,25502020,116
PCMI,45203030,60
PCO,20202020,6
PCRX,35202010,153
PCTI,45201020,2
PCTY,45103010,81
PCYG,45103010,128
PCYO,55104010,49
PDCE,10102020,112
PDCO,35102010,40
PDEX,35101010,59
PDFS,45301010,27
PDLI,35201010,28
PDM,60101040,102
PDVW,50101010,27
PE,10102020,106
PEB,60101030,75
PEBK,40101015,115
PEBO,40101015,115
PED,10102020,129
PEG,55103010,47
PEGA,45103010,60
PEGI,55105020,114
PEI,60101070,121
PEIX,10102030,97
PENN,25301010,132
PEP,30201030,16
PER,10102020,53
PERF,25504040,5
PERY,25203010,120
PES,10101010,118
PESI,20201050,95
PETS,25502020,28
PETX,35202010,28
PF,30202030,16
PFBC,40101015,9
PFBI,40101015,115
PFBX,40101015,115
PFE,35202010,10
PFG,40301020,92
PFIE,10101020,59
PFIN,25201040,150
PFIS,40101015,115
PFLT,40203010,3
PFMT,20201070,4
PFNX,35201010,10
PFPT,45103020,140
PFS,40102010,90
PFSI,40102010,67
PFSW,45102010,36
PG,30301010,130
PGC,40101015,122
PGEM,20102010,43
PGNX,35201010,77
PGR,40301040,76
PGRE,60101040,102
PGTI,20102010,43
PH,20106020,74
PHH,40102010,67
PHIIK,10101020,22
PHM,25201030,41
PHMD,35101010,10
PHX,10102020,66
PICO,40201030,49
PIH,40301040,76
PII,25202010,21
PINC,35102015,36
PIR,25504060,13
PJC,40203020,99
PKBK,40101015,90
PKD,10101010,118
PKE,45203020,17
PKG,15103020,138
PKI,35203010,29
PKOH,20301010,113
PKY,60101040,102
PLAB,45301010,27
PLBC,40101015,9
PLCE,25504010,28
PLD,60101020,102
PLOW,20106010,21
PLPC,20104010,96
PLPM,45102020,156
PLT,45201020,27
PLUG,20104010,151
PLUS,45203030,60
PLXS,45203020,87
PM,30203010,28
PMBC,40101015,90
PMC,35102010,68
PMD,35102015,29
PMT,40204010,67
PN,40301010,26
PNC,40101015,122
PNFP,40101015,115
PNK,25301010,72
PNM,55101010,47
PNNT,40203010,3
PNRA,25301040,16
PNW,55101010,47
PODD,35101010,0
POL,15101050,17
POOL,25501010,28
POR,55101010,114
POST,30202030,16
POWI,45301020,54
POWL,20104010,74
PPBI,40101015,9
PPC,30202030,16
PPG,15101050,124
PPHM,35201010,32
PPL,55101010,47
PQ,10102020,106
PRA,40301040,34
PRAA,40202010,4
PRAH,35203010,29
PRCP,45203010,30
PRFT,45102010,36
PRGS,45103020,60
PRGX,45102020,4
PRI,40301020,92
PRIM,20103010,70
PRK,40101015,115
PRKR,45201020,2
PRLB,20106020,30
PRMW,30201030,49
PRO,45103010,60
PROV,40102010,90
PRPH,35202010,28
PRSC,35102015,85
PRSS,25502020,26
PRTO,35201010,10
PRTS,25502020,7
PRU,40301020,92
PRXL,35203010,29
PSA,60101080,93
PSB,60101010,102
PSDV,35203010,10
PSEC,40203010,3
PSMT,30101040,152
PSTB,40101015,115
PSX,10102030,55
PSXP,10102040,55
PTC,45103010,52
PTIE,35202010,153
PTLA,35201010,20
PTN,35201010,10
PTSI,20304020,33
PTX,35202010,153
PVH,25203010,120
PVTB,40101015,122
PW,60101080,102
PWOD,40101015,9
PWR,20103010,70
PX,15101040,59
PXD,10102020,129
PXLW,45301020,127
PZN,40203010,1
PZZA,25301040,104
Q,35203010,85
QADA,45103010,60
QBAK,45202030,52
QCOM,45301020,27
QCRH,40101015,115
QDEL,35101020,117
QEP,10102020,106
QLYS,45103020,140
QNST,45101010,60
QRHC,20201050,22
QRVO,45301020,2
QSII,35103010,85
QTM,45202030,52
QTS,60101080,52
QTWO,45101010,52
QUAD,20201010,62
QUIK,45301020,27
QUMU,45101010,127
QVCA,25502020,26
R,20304020,128
RAD,30101010,68
RAI,30203010,84
RAIL,20106010,11
RAND,40203010,3
RARE,35201010,10
RAS,60101010,102
RATE,45101010,4
RAVE,25301040,104
RAVN,20105010,17
RBC,20104010,74
RBCAA,40101015,9
RBCN,45301010,64
RBPAA,40101015,9
RCII,25504020,56
RCKY,25203020,5
RCL,25301020,137
RCMT,20202020,109
RDC,10101010,119
RDI,25401030,6
RDN,40102010,67
RDNT,35102015,8
RECN,20202020,36
REED,30201030,24
REFR,45203010,27
REG,60101070,121
REGI,10102030,114
REGN,35201010,10
REI,10102020,66
REIS,45101010,56
RELL,45203030,74
RELV,30302010,105
REN,10102020,66
REPH,35201010,153
RES,10101020,118
RESI,40204010,56
RESN,45201020,2
REV,30302010,130
REX,10102030,97
REXR,60101020,102
REXX,10102020,129
RF,40101015,122
RFIL,45203020,96
RGA,40301050,34
RGC,25401030,72
RGCO,55102010,94
RGEN,35201010,29
RGLD,15104030,53
RGLS,35201010,10
RGR,25202010,28
RGS,25302020,130
RGSE,20104010,136
RH,25504060,13
RHI,20202010,18
RHP,60101030,75
RHT,45103020,60
RIBT,30202030,40
RICE,10102020,129
RICK,25301030,104
RIGL,35201010,20
RJF,40203020,99
RKDA,30202010,28
RL,25203010,5
RLGT,20301010,33
RLGY,60102040,56
RLH,25301020,75
RLI,40301040,34
RLJ,60101030,75
RLJE,25401030,25
RLOG,20303010,28
RMAX,60102040,56
RMBS,45301020,135
RMCF,30202030,5
RMD,35101010,28
RMGN,45203010,6
RMP,10102040,57
RMTI,35101010,0
RNET,10101020,35
RNG,45103010,35
RNN,35201010,20
RNST,40101015,37
RNWK,45101010,6
ROCK,20102010,114
ROG,45203015,2
ROIC,60101070,121
ROK,20104010,27
ROKA,35101010,117
ROL,20201050,26
ROLL,20106020,113
ROP,20105010,74
ROST,25504010,120
ROX,30201020,28
ROYT,10102020,53
RP,45103010,60
RPM,15101050,124
RPRX,35202010,10
RPT,60101070,121
RPXC,20202020,155
RRC,10102020,66
RRD,20201010,62
RRGB,25301040,104
RRTS,20304020,33
RS,15104050,61
RSG,20201050,95
RSO,40204010,89
RSPP,10102020,106
RST,45103030,101
RSYS,45203020,60
RT,25301040,104
RTEC,45301010,64
RTIX,35101020,44
RTK,15105010,71
RTN,20101010,154
RTRX,35201010,10
RUBI,45103020,23
RUSHA,20107010,21
RUTH,25301040,104
RVLT,20104010,131
RVNC,35202010,10
RVP,35101020,0
RVSB,40102010,9
RWC,45201020,27
RWT,40204010,78
RXDX,35201010,20
RXII,35201010,10
RXN,20106020,74
RYAM,15101050,17
RYN,60101080,126
SABR,45102020,116
SAEX,10101020,79
SAFM,30202030,16
SAFT,40301040,76
SAGE,35201010,10
SAH,25504050,7
SAIA,20304020,33
SAIC,45102010,147
SAL,40101015,90
SALE,45101010,26
SALM,25401020,26
SAM,30201010,28
SAMG,40203010,99
SANM,45203020,87
SANW,30202010,28
SAR,40203010,3
SASR,40101015,37
SATS,45201020,110
SAVE,20302010,65
SBAC,60101080,56
SBCF,40101015,122
SBCP,40101015,9
SBFG,40101015,115
SBGI,25401020,25
SBH,25504040,130
SBNY,40101015,115
SBR,10102020,53
SBRA,60101050,58
SBSI,40101015,90
SBUX,25301040,24
SC,40202010,4
SCCO,15104025,14
SCG,55103010,47
SCHL,25401040,15
SCHN,15104050,61
SCHW,40203020,99
SCI,25302020,143
SCL,15101050,17
SCLN,35202010,10
SCM,40203010,3
SCMP,35202010,10
SCON,45203015,28
SCS,20201060,42
SCSC,45203030,45
SCSS,25504060,28
SCVL,25504010,50
SCX,20106020,113
SCYX,35202010,10
SDPI,10101020,118
SDR,10102020,53
SDT,10102020,53
SEAC,45103010,127
SEAS,25301030,72
SEB,30202030,48
SEE,15103020,16
SEIC,40203010,1
SEM,35102020,0
SEMG,10102040,55
SENEA,30202030,16
SEP,10102040,73
SERV,25302020,26
SEV,45301020,19
SF,40203020,99
SFBS,40101015,9
SFE,40203010,3
SFLY,25502020,26
SFM,30101030,16
SFNC,40101015,115
SFS,30101030,27
SFST,40101015,9
SGA,25401020,25
SGBK,40101015,9
SGC,25203010,149
SGEN,35201010,20
SGM,40102010,67
SGMA,45203020,87
SGMO,35201010,10
SGMS,25301010,132
SGRP,25401010,26
SGU,55102010,83
SGYP,35201010,10
SHAK,25301040,104
SHBI,40101015,115
SHEN,50102010,82
SHLD,25503010,13
SHLM,15101050,17
SHLO,25101010,113
SHLX,10102040,55
SHO,60101030,75
SHOO,25203020,5
SHOR,45201020,35
SHOS,25504030,13
SHW,15101050,124
SIEB,40203020,98
SIEN,35101020,44
SIF,20101010,113
SIFI,40102010,90
SIGI,40301040,76
SIGM,45301020,63
SINO,20305030,28
SIR,60101010,56
SIRI,25401025,82
SIVB,40101015,99
SIX,25301030,72
SJI,55102010,47
SJM,30202030,16
SJT,10102020,53
SJW,55104010,49
SKT,60101070,121
SKX,25203020,50
SKY,25201030,21
SKYW,20302010,65
SLAB,45301020,108
SLB,10101020,118
SLCA,10101020,22
SLCT,40101015,115
SLG,60101040,102
SLGN,15103010,46
SLM,40202010,101
SLP,35103010,29
SLRC,40203010,3
SM,10102020,106
SMCI,45202030,27
SMED,35102015,95
SMG,15101030,13
SMLP,10102040,57
SMMF,40101015,37
SMP,25101010,7
SMRT,25504010,120
SMSI,45103010,2
SMTC,45301020,108
SN,10102020,129
SNA,20106020,150
SNAK,30202030,16
SNBC,40101015,9
SNC,40301040,76
SNCR,45103010,52
SNFCA,40102010,143
SNH,60101050,58
SNHY,20106020,59
SNI,25401020,25
SNMX,15101050,48
SNOW,25301030,56
SNPS,45103010,27
SNR,60101050,58
SNSS,35201010,20
SNV,40101015,122
SNX,45203030,60
SO,55101010,94
SOFO,45103020,127
SOHO,60101030,75
SON,15103020,46
SONA,40101015,90
SONC,25301040,104
SONS,45201020,35
SP,20201050,149
SPA,20101010,113
SPAN,35101020,28
SPAR,25101010,21
SPB,30301010,13
SPEX,20202020,155
SPG,60101070,121
SPH,55102010,83
SPHS,35201010,77
SPKE,55101010,47
