symbol,gics8,kmeans.text_024
KOOL,35101010,8
KTWO,35101010,8
LDR,35102015,8
LH,35102015,8
LMAT,35101010,8
LMNX,35203010,8
MASI,35101010,8
MDVX,35101010,8
MDXG,35201010,8
MGCD,35101010,8
MLAB,45203010,8
MMSI,35101020,8
MSON,35101010,8
MYGN,35201010,8
NAVB,35201010,8
NEO,35203010,8
NSTG,35203010,8
NURO,35101010,8
NUVA,35101010,8
NVRO,35101010,8
NVTA,35201010,8
OPGN,35201010,8
OSUR,35101020,8
PACB,35203010,8
PKI,35203010,8
PMD,35102015,8
PODD,35101010,8
PRXL,35203010,8
QDEL,35101020,8
RDNT,35102015,8
RGEN,35201010,8
RMD,35101010,8
RMTI,35101010,8
ROKA,35101010,8
RTIX,35101020,8
RVP,35101020,8
SIEN,35101020,8
SLP,35103010,8
SPAN,35101020,8
SPNC,35101020,8
SRDX,35101010,8
SSH,35101010,8
STAA,35101020,8
SYK,35101010,8
TEAR,35101020,8
TECH,35203010,8
TFX,35101010,8
TMO,35203010,8
TNDM,35101010,8
TROV,35201010,8
TRXC,35101010,8
TTOO,35201010,8
UTMD,35101020,8
VAR,35101010,8
VCYT,35201010,8
VIVO,35101020,8
VRML,35101010,8
VWR,35203010,8
WAT,35203010,8
XENT,35202010,8
XRAY,35101020,8
ONVO,35201010,8
AAT,60101010,9
ACC,60101060,9
ACRE,40204010,9
ADC,60101070,9
AHH,60101010,9
AHP,60101030,9
AHT,60101030,9
AIV,60101060,9
AJX,40204010,9
AKR,60101070,9
ALEX,60102010,9
ALX,60101070,9
APTS,60101060,9
ARE,60101040,9
BDN,60101040,9
BFS,60101070,9
BRG,60101060,9
BRT,60101060,9
BRX,60101070,9
BXP,60101040,9
CBL,60101070,9
CDR,60101070,9
CHSP,60101030,9
CLDT,60101030,9
CLI,60101040,9
CMCT,40204010,9
CONE,60101080,9
CORR,60101080,9
CPT,60101060,9
CTO,60102010,9
CTRE,60101050,9
CTT,60101080,9
CUBE,60101080,9
CUZ,60101040,9
CXP,60101040,9
DCT,60101020,9
DDR,60101070,9
DEI,60101040,9
DFT,60101080,9
DLR,60101080,9
DOC,60101050,9
DRE,60101020,9
DRH,60101030,9
EGP,60101020,9
EPR,60101080,9
EQC,60101040,9
EQR,60101060,9
ESBA,60101010,9
ESRT,60101010,9
ESS,60101060,9
EXR,60101080,9
FCH,60101030,9
FOR,60102030,9
FPI,60101080,9
FPO,60101010,9
FR,60101020,9
FRPH,60102020,9
FRT,60101070,9
FSP,60101040,9
GGP,60101070,9
GLPI,60101080,9
GOOD,60101010,9
GOV,60101040,9
GPT,60101010,9
GTY,60101070,9
HCN,60101050,9
HCP,60101050,9
HF,60102040,9
HIFR,60101080,9
HIW,60101040,9
HPP,60101040,9
HPT,60101030,9
HR,60101050,9
HST,60101030,9
HT,60101030,9
HTA,60101050,9
INN,60101030,9
IRET,60101010,9
IRT,60101060,9
JCAP,60101080,9
JLL,60102040,9
JOE,60102010,9
KIM,60101070,9
KRC,60101040,9
KRG,60101070,9
LAND,60101080,9
LHO,60101030,9
LMNR,30202010,9
LMRK,60102020,9
LODE,15104030,9
LPT,60101010,9
LTC,60101050,9
LXP,60101010,9
MMI,60102040,9
MNR,60101020,9
MPW,60101050,9
MTN,25301030,9
NHI,60101050,9
NNN,60101070,9
NSA,60101080,9
NXRT,60101060,9
NYRT,60101040,9
O,60101070,9
OFC,60101040,9
OHI,60101050,9
OLP,60101010,9
ORM,40204010,9
PCH,60101080,9
PDM,60101040,9
PEB,60101030,9
PEI,60101070,9
PGRE,60101040,9
PKY,60101040,9
PLD,60101020,9
PSA,60101080,9
PSB,60101010,9
PW,60101080,9
RAS,60101010,9
RDI,25401030,9
REG,60101070,9
REIS,45101010,9
RESI,40204010,9
REXR,60101020,9
RHP,60101030,9
RLGY,60102040,9
RLJ,60101030,9
ROIC,60101070,9
RPT,60101070,9
RYN,60101080,9
SBAC,60101080,9
SBRA,60101050,9
SHO,60101030,9
SIR,60101010,9
SKT,60101070,9
SLG,60101040,9
SNOW,25301030,9
SNR,60101050,9
SOHO,60101030,9
SPG,60101070,9
SRC,60101010,9
STAG,60101020,9
STAR,60101010,9
STOR,60101010,9
STRS,60102030,9
TCI,60102020,9
TCO,60101070,9
TRC,60102010,9
TRNO,60101020,9
UBA,60101070,9
UE,60101070,9
VGR,30203010,9
VNO,60101040,9
VTR,60101050,9
WHLR,60101070,9
WPC,60101010,9
WRE,60101010,9
WRI,60101070,9
WSR,60101070,9
XHR,60101030,9
ABM,20201050,10
ACM,20103010,10
ADGE,55105010,10
AEGN,20103010,10
AES,55105010,10
AGX,20103010,10
ALE,55101010,10
AM,10102040,10
AMRC,20103010,10
AOS,20102010,10
ARTNA,55104010,10
AT,55105010,10
AWK,55104010,10
AWR,55104010,10
BMI,45203010,10
CAT,20106010,10
CDZI,55104010,10
CTWS,55104010,10
CVEO,20201070,10
CWT,55104010,10
DXPE,20107010,10
DY,20103010,10
ECL,15101050,10
EEI,20201050,10
EME,20103010,10
ENG,10101020,10
ENSV,10101020,10
ERII,20106020,10
EXPO,20202020,10
FIX,20103010,10
FLR,20103010,10
FSLR,45301020,10
FSTR,20106020,10
GE,20105010,10
GLDD,20103010,10
GV,20103010,10
GVA,20103010,10
HASI,40204010,10
HCC,15104050,10
HCHC,20103010,10
HDS,20107010,10
HE,55101010,10
HII,20101010,10
HIL,20202020,10
HWKN,15101010,10
IESC,20103010,10
ITRI,45203010,10
JEC,20103010,10
KBR,20103010,10
LAYN,20103010,10
MSEX,55104010,10
MTRX,10101020,10
MTZ,20103010,10
MWA,20106020,10
MYRG,20103010,10
NRG,55105010,10
NWPX,20103010,10
ORN,20103010,10
PCYO,55104010,10
PEGI,55105020,10
PICO,40201030,10
PRIM,20103010,10
PRMW,30201030,10
PWR,20103010,10
RGSE,20104010,10
SJW,55104010,10
SPWR,45301020,10
STRL,20103010,10
SVT,20104010,10
TERP,55105020,10
TGEN,20102010,10
TITN,20107010,10
TPC,20103010,10
TRN,20106010,10
TRR,20201050,10
TTEK,20201050,10
VSEC,20201070,10
VSLR,55105020,10
VSR,20201050,10
WG,10101020,10
WLDN,20202020,10
WMS,20102010,10
WTR,55104010,10
WTS,20106020,10
XYL,20106020,10
YORW,55104010,10
NYLD,55105010,10
ARKR,25301040,11
BBRG,25301040,11
BDL,25301040,11
BH,25301040,11
BJRI,25301040,11
BLMN,25301040,11
BOJA,25301040,11
BWLD,25301040,11
CAKE,25301040,11
CBRL,25301040,11
CHUY,25301040,11
CMG,25301040,11
DAVE,25301040,11
DENN,25301040,11
DIN,25301040,11
DNKN,25301040,11
DRI,25301040,11
EAT,25301040,11
FRGI,25301040,11
GRUB,45101010,11
GTIM,25301040,11
HABT,25301040,11
JACK,25301040,11
KONA,25301040,11
LOCO,25301040,11
LTRPA,25502020,11
LUB,25301040,11
MCD,25301040,11
NDLS,25301040,11
PZZA,25301040,11
RAVE,25301040,11
RICK,25301030,11
RRGB,25301040,11
RT,25301040,11
RUTH,25301040,11
SHAK,25301040,11
SONC,25301040,11
STKS,25301040,11
TA,25504050,11
TACO,25301040,11
TAST,25301040,11
TRIP,25502020,11
TXRH,25301040,11
WEN,25301040,11
YUM,25301040,11
ZOES,25301040,11
ABDC,40203010,12
ACSF,40203010,12
AINV,40203010,12
ARCC,40203010,12
BKCC,40203010,12
CG,40203010,12
CMFN,40203010,12
CODI,40201030,12
CPTA,40203010,12
CSWC,40203010,12
FDUS,40203010,12
FSC,40203010,12
FSFR,40203010,12
FSIC,40203010,12
GAIN,40203010,12
GBDC,40203010,12
GLAD,40203010,12
GSBD,40203010,12
GSVC,40203010,12
HCAP,40203010,12
HRZN,40203010,12
HTGC,40203010,12
KCAP,40203010,12
MAIN,40203010,12
MCC,40203010,12
MRCC,40203010,12
MVC,40203010,12
NEWS,40201040,12
NMFC,40203010,12
OFS,40203010,12
OHAI,40203010,12
PFLT,40203010,12
PNNT,40203010,12
PSEC,40203010,12
RAND,40203010,12
SAR,40203010,12
SCM,40203010,12
SLRC,40203010,12
SUNS,40203010,12
SVVC,40203010,12
TCAP,40203010,12
TCPC,40203010,12
TCRD,40203010,12
TICC,40203010,12
TPVG,40203010,12
TSLX,40203010,12
WHF,40203010,12
AAPL,45202030,13
ABCD,25302010,13
ADBE,45103010,13
ADSK,45103010,13
AEY,45203030,13
AHC,25401040,13
AMBA,45301020,13
AMCX,25401020,13
AMZN,25502020,13
ANGI,45101010,13
APPS,45103010,13
AVID,45202030,13
BBGI,25401020,13
BCOV,45101010,13
BDR,45201020,13
BKS,25504040,13
BLIN,45101010,13
BOX,45101010,13
BTN,25401030,13
BV,45101010,13
CBS,25401020,13
CCO,25401010,13
CCUR,45202030,13
CHGG,25302010,13
CHTR,25401025,13
CIDM,25401030,13
CLCT,25302020,13
CLRO,45201020,13
CMCSA,25401025,13
CMLS,25401020,13
CSGP,45101010,13
CVO,20201010,13
DAKT,45203010,13
DGLY,45203010,13
DIS,25401030,13
DISCA,25401020,13
DISH,25401025,13
DJCO,25401040,13
DLB,45203015,13
DMRC,45103010,13
EBAY,45101010,13
ECOM,45101010,13
EFII,45202030,13
EIGI,45101010,13
EMMS,25401020,13
ENT,25401030,13
ETM,25401020,13
ETSY,25502020,13
EVC,25401020,13
EXPE,25502020,13
FB,45101010,13
FC,20202020,13
FOXA,25401030,13
FUEL,45101010,13
GAIA,25502020,13
GCI,25401040,13
GDDY,45101010,13
GDOT,40202010,13
GME,25504020,13
GOOGL,45101010,13
GPRO,25201010,13
GTN,25401020,13
HAWK,45102020,13
HLIT,45201020,13
HMHC,25302010,13
HMTV,25401020,13
HRB,25302020,13
HUBS,45103010,13
IMMR,45202030,13
INOD,45102020,13
INUV,45101010,13
INVT,45201020,13
INWK,20201010,13
IPDN,45101010,13
IPG,25401010,13
ISIG,25401010,13
JCOM,45101010,13
JIVE,45103010,13
LAMR,60101080,13
LBRDK,25401025,13
LC,40202010,13
LEE,25401040,13
LLNW,45101010,13
LOV,45101010,13
LPSN,45101010,13
LQDT,45101010,13
LRN,25302010,13
LVNTA,25502020,13
LYV,25401030,13
MAC,60101070,13
MARK,45101010,13
MCHX,45101010,13
MDCA,25401010,13
MDP,25401040,13
MEET,45101010,13
MHH,20202010,13
MNI,25401040,13
MRIN,45101010,13
MXPT,45101010,13
NAME,45101010,13
NCMI,25401010,13
NEWM,25401040,13
NFLX,25502020,13
NTIP,45201020,13
NWSA,25401040,13
NXST,25401020,13
NYT,25401040,13
OMC,25401010,13
OUT,60101080,13
P,45101010,13
PCLN,25502020,13
PCO,20202020,13
PN,40301010,13
PXLW,45301020,13
QNST,45101010,13
QUAD,20201010,13
QUMU,45101010,13
RATE,45101010,13
RLJE,25401030,13
RMGN,45203010,13
RNWK,45101010,13
RRD,20201010,13
RUBI,45103020,13
SALE,45101010,13
SALM,25401020,13
SBGI,25401020,13
SCHL,25401040,13
SEAC,45103010,13
SFLY,25502020,13
SGA,25401020,13
SIGM,45301020,13
SIRI,25401025,13
SNI,25401020,13
SOFO,45103020,13
SSP,25401020,13
SSTK,45101010,13
STMP,45101010,13
SYNC,45101010,13
TIME,25401040,13
TIVO,45103020,13
TNAV,45103010,13
TRCO,25401020,13
TRMR,45101010,13
TRUE,45101010,13
TSQ,25401020,13
TST,40203040,13
TTGT,45101010,13
TWTR,45101010,13
TWX,25401030,13
TYPE,45103010,13
TZOO,45101010,13
VIAB,25401030,13
VII,45203010,13
VUZI,25201010,13
VVI,20201070,13
WWE,25401030,13
XOXO,45101010,13
YHOO,45101010,13
YUME,45101010,13
Z,45101010,13
GHC,25302010,13
LIVE,25201020,13
AAP,25504050,14
AAWW,20301010,14
ABG,25504050,14
ABTL,45101010,14
AL,20107010,14
ALG,20106010,14
ALGT,20302010,14
ALK,20302010,14
ALLY,40202010,14
ALSN,20106010,14
AN,25504050,14
ATLC,40202010,14
ATSG,20301010,14
AXL,25101010,14
AYR,20107010,14
AZO,25504050,14
BLBD,20106010,14
BWA,25101010,14
CACC,40202010,14
CAR,20304020,14
CDK,45103010,14
CPRT,20201070,14
CPS,25101010,14
CPSS,40202010,14
CRMT,25504050,14
CTB,25101020,14
CVGI,20106010,14
DAL,20302010,14
DAN,25101010,14
F,25102010,14
FENX,25501010,14
FORD,25203010,14
FOXF,25101010,14
GBX,20106010,14
GM,25102010,14
GNTX,25101010,14
GPC,25501010,14
GPI,25504050,14
GT,25101020,14
HA,20302010,14
HEES,20107010,14
HOG,25102020,14
HTZ,20304020,14
HZO,25504040,14
JBLU,20302010,14
KAR,20201070,14
KMX,25504050,14
LAD,25504050,14
LFUS,45203015,14
LKQ,25501010,14
LUV,20302010,14
MLR,20106010,14
MNRO,25504050,14
MPAA,25101010,14
MTOR,20106010,14
MYE,15103010,14
NAV,20106010,14
NICK,40202010,14
ORLY,25504050,14
OSK,20106010,14
PAG,25504050,14
PCAR,20106010,14
PII,25202010,14
PLOW,20106010,14
PRTS,25502020,14
RUSHA,20107010,14
SAH,25504050,14
SAVE,20302010,14
SC,40202010,14
SEV,45301020,14
SKYW,20302010,14
SMP,25101010,14
SPAR,25101010,14
SRI,25101010,14
STS,20106010,14
SUP,25101010,14
THO,25102010,14
THRM,25101010,14
TOWR,25101010,14
TSLA,25102010,14
TWI,20106015,14
UAL,20302010,14
VC,25101010,14
VOXX,25101010,14
WGO,25102010,14
WLFC,20107010,14
DORM,25101010,14
ATW,10101010,15
AWX,20201050,15
BHI,10101020,15
BRN,10102020,15
BRS,10101020,15
CKH,10101020,15
CLH,20201050,15
CRR,10101020,15
CVA,20201050,15
CWST,20201050,15
DNOW,20107010,15
DO,10101010,15
DRQ,10101020,15
DWSN,10101020,15
ECOL,20201050,15
ERA,10101020,15
FET,10101020,15
FTK,15101050,15
GIFI,10101020,15
HAL,10101020,15
HCCI,20201050,15
HLX,10101020,15
HOS,10101020,15
HP,10101010,15
ICD,10101010,15
KLXI,20101010,15
MDR,10101020,15
NOV,10101020,15
NR,10101020,15
OII,10101020,15
OIS,10101020,15
PES,10101010,15
PESI,20201050,15
PHIIK,10101020,15
PKD,10101010,15
QRHC,20201050,15
RDC,10101010,15
RES,10101020,15
RNET,10101020,15
RSG,20201050,15
SAEX,10101020,15
SDPI,10101020,15
SLB,10101020,15
SMED,35102015,15
SPN,10101020,15
SRCL,20201050,15
TDW,10101020,15
TESO,10101020,15
TISI,20201050,15
TTI,10101020,15
WM,20201050,15
PTEN,10101010,15
ABCB,40101015,16
ACFC,40102010,16
AF,40102010,16
AMRB,40101015,16
ATLO,40101015,16
BANR,40101015,16
BCBP,40101015,16
BHBK,40101015,16
BKJ,40101015,16
BKMU,40102010,16
BKSC,40101015,16
BKU,40101015,16
BLMT,40102010,16
BNCL,40102010,16
BNCN,40101015,16
BOCH,40101015,16
BOFI,40102010,16
BRKL,40101015,16
BSF,40102010,16
BSRR,40101015,16
BWFG,40101015,16
BYBK,40101015,16
CAC,40101015,16
CACB,40101015,16
CARV,40102010,16
CASH,40102010,16
CATY,40101015,16
CBAN,40101015,16
CBF,40101015,16
CBFV,40101015,16
CFBK,40102010,16
CFFN,40102010,16
CFNB,40101015,16
CHFN,40102010,16
CIVB,40101015,16
CNBKA,40101015,16
CSBK,40102010,16
CTBI,40101015,16
CUNB,40101015,16
CWAY,40102010,16
DCOM,40102010,16
EBMT,40101015,16
EBSB,40102010,16
EBTC,40101015,16
ESSA,40102010,16
FBMS,40101015,16
FBNC,40101015,16
FBNK,40101015,16
FCCY,40101015,16
FFIC,40101015,16
FFNW,40101015,16
FNLC,40101015,16
FNWB,40101015,16
FRBA,40101015,16
FRBK,40101015,16
FSB,40101015,16
FSBK,40101015,16
FUNC,40101015,16
GBCI,40101015,16
GBNK,40101015,16
GNBC,40101015,16
GSBC,40101015,16
GWB,40101015,16
HAFC,40101015,16
HBCP,40102010,16
HBMD,40101015,16
HFBC,40102010,16
HFWA,40101015,16
HIFS,40102010,16
HMNF,40102010,16
HTBI,40101015,16
HTLF,40101015,16
IBTX,40101015,16
ICBK,40101015,16
INBK,40101015,16
INDB,40101015,16
ISBC,40101015,16
ISTR,40101015,16
KRNY,40102010,16
LARK,40101015,16
LBAI,40101015,16
LION,40101015,16
LTXB,40101015,16
MBTF,40101015,16
MBWM,40101015,16
MCBC,40101015,16
MFNC,40101015,16
MFSF,40101015,16
MLVF,40102010,16
MSBF,40102010,16
MSFG,40101015,16
NBHC,40101015,16
NBN,40101015,16
NBTB,40101015,16
NCOM,40101015,16
NFBK,40102010,16
NRIM,40101015,16
NWFL,40101015,16
NYCB,40102010,16
OCFC,40102010,16
OLBK,40101015,16
ORIT,40102010,16
ORRF,40101015,16
PACW,40101015,16
PBHC,40102010,16
PBIP,40102010,16
PEBK,40101015,16
PFBC,40101015,16
PFS,40102010,16
PKBK,40101015,16
PLBC,40101015,16
PMBC,40101015,16
PPBI,40101015,16
PROV,40102010,16
PWOD,40101015,16
RBCAA,40101015,16
RVSB,40102010,16
SAL,40101015,16
SBCP,40101015,16
SBSI,40101015,16
SFNC,40101015,16
SFST,40101015,16
SIFI,40102010,16
SLCT,40101015,16
SLM,40202010,16
SNBC,40101015,16
SONA,40101015,16
SSFN,40101015,16
STL,40101015,16
SVBI,40102010,16
TBBK,40101015,16
TBNK,40102010,16
TFSL,40102010,16
THFF,40101015,16
TRCB,40101015,16
TREE,40102010,16
TSBK,40102010,16
UBCP,40101015,16
UBNK,40102010,16
UCFC,40102010,16
UNTY,40101015,16
VLY,40101015,16
WABC,40101015,16
WAFD,40102010,16
WAL,40101015,16
ACIW,45103010,17
ACTA,45101010,17
ACXM,45102010,17
ADP,45102020,17
ADS,45102020,17
ADTN,45201020,17
AGYS,45203030,17
AKAM,45101010,17
ALSK,50101020,17
AMBR,45101010,17
AMSWA,45103010,17
AMT,60101080,17
ANET,45201020,17
ARC,20201060,17
ARIS,45101010,17
ARRS,45201020,17
ARW,45203030,17
ASCMA,25302020,17
ASUR,45103010,17
ATEN,45103020,17
ATNI,50101020,17
AVNW,45201020,17
AVT,45203030,17
AWRE,45103010,17
AXP,40202010,17
AXR,20201070,17
AZPN,45103010,17
BAH,45102010,17
BBOX,45201020,17
BBSI,20202010,17
BCO,20201080,17
BCOR,45101010,17
BDC,45203015,17
BLKB,45103010,17
BNFT,45101010,17
BR,45102020,17
BRCD,45201020,17
BRKS,45301010,17
BSFT,45103010,17
BSQR,45103010,17
BVSN,45101010,17
CA,45103020,17
CACI,45102010,17
CALD,45103010,17
CALX,45201020,17
CAMP,45201020,17
CARB,45101010,17
CASS,45102020,17
CATM,45102020,17
CAVM,45301020,17
CBB,50101020,17
CCI,60101080,17
CCOI,50101010,17
CDI,20202010,17
CDW,45203030,17
CIEN,45201020,17
CLGX,45102020,17
CMTL,45201020,17
CNSL,50101020,17
COMM,45201020,17
COR,60101080,17
COUP,45101010,17
COVS,45103020,17
CRAI,20202020,17
CRAY,45202030,17
CRM,45103010,17
CRTN,45102010,17
CSCO,45201020,17
CSGS,45102020,17
CSOD,45101010,17
CSPI,45102010,17
CTG,45102010,17
CTL,50101020,17
CTRL,45203010,17
CTSH,45102010,17
CTXS,45103010,17
CUB,20101010,17
CUDA,45103020,17
CVG,45102020,17
CVLT,45103020,17
DATA,45103020,17
DBD,45202030,17
DGI,20101010,17
DGII,45201020,17
DHX,45101010,17
DLX,20201010,17
DNB,20202020,17
DSPG,45301020,17
DSS,45103020,17
DWCH,45103010,17
EDGW,45102010,17
EEFT,45102020,17
EFX,20202020,17
EGAN,45101010,17
EGHT,45103010,17
EGL,20101010,17
EGOV,45101010,17
ELLI,45103010,17
ENOC,45103010,17
EPAM,45102010,17
EPAY,45103010,17
EQIX,60101080,17
EVOL,45103010,17
EVTC,45102020,17
EXLS,45102020,17
EXTR,45201020,17
FALC,45103020,17
FCN,20202020,17
FDS,40203040,17
FEYE,45103020,17
FFIV,45201020,17
FICO,45103010,17
FIS,45102020,17
FISV,45102020,17
FIVN,45101010,17
FLT,45102020,17
FNJN,45103020,17
FORR,45102010,17
FRP,50101020,17
FSNN,50101010,17
FTNT,45103020,17
FTR,50101020,17
GIMO,45103020,17
GNCMA,50101020,17
GOGO,45101010,17
GPN,45102020,17
GPX,20202010,17
GSAT,50101010,17
GSB,45103020,17
GTT,45101010,17
GUID,45103010,17
GWRE,45103010,17
HCKT,45102010,17
HCOM,50101020,17
HDP,45101010,17
HHS,25401010,17
HIVE,45201020,17
HMNY,45102010,17
HPQ,45202030,17
HRS,45201020,17
HSON,20202010,17
HSTM,35103010,17
HURN,20202020,17
IBM,45102010,17
ICFI,20202020,17
IDCC,45201020,17
IDN,45203010,17
IDSY,45203010,17
IDT,50101020,17
III,45102020,17
IMPV,45103020,17
INAP,45101010,17
INFN,45201020,17
INOV,35103010,17
INTC,45301020,17
INTU,45103010,17
INTX,20201070,17
INVE,45203010,17
IO,10101020,17
IPAS,45101010,17
IRDM,50101010,17
IRM,60101080,17
ISDR,45101010,17
IT,45102010,17
ITI,45203010,17
JCS,45201020,17
JKHY,45102020,17
JNPR,45201020,17
JOB,20202010,17
JTPY,45102020,17
KELYA,20202010,17
KEYW,20101010,17
KFRC,20202010,17
KFY,20202010,17
KTOS,20101010,17
LDOS,45102010,17
LMOS,50101010,17
LOGM,45101010,17
LORL,25401025,17
LTRX,45201020,17
LVLT,50101010,17
MA,45102020,17
MAN,20202010,17
MANH,45103010,17
MANT,45102010,17
MATR,45102010,17
MCO,40203040,17
MDSO,35103010,17
MGI,45102020,17
MITK,45103010,17
MLNK,45102020,17
MMC,40301010,17
MOBL,45103010,17
MOC,20201080,17
MODN,45103010,17
MRLN,40201040,17
MRVC,45201020,17
MSFT,45103020,17
MSI,45201020,17
MSTR,45103010,17
NCI,20202020,17
NCIT,45102010,17
NCR,45202030,17
NETE,45101010,17
NEWR,45101010,17
NEWT,40203010,17
NMRX,45101010,17
NNI,40202010,17
NOW,45103020,17
NSIT,45203030,17
NSP,20202010,17
NSR,45102020,17
NTAP,45202030,17
NTCT,45201020,17
NTGR,45201020,17
NTWK,45103010,17
NUAN,45103010,17
NXTD,45103020,17
ONDK,40201040,17
ONVI,45101010,17
ORBC,50101010,17
ORCL,45103020,17
OTEL,50101020,17
PANW,45201020,17
PAR,45203010,17
PAY,45203010,17
PAYC,45103010,17
PAYX,45102020,17
PBI,20201060,17
PCMI,45203030,17
PCTI,45201020,17
PCTY,45103010,17
PCYG,45103010,17
PDFS,45301010,17
PDVW,50101010,17
PEGA,45103010,17
PFMT,20201070,17
PFPT,45103020,17
PFSW,45102010,17
PLPM,45102020,17
PLUS,45203030,17
PLXS,45203020,17
PRFT,45102010,17
PRGS,45103020,17
PRGX,45102020,17
PRO,45103010,17
PTC,45103010,17
QADA,45103010,17
QCOM,45301020,17
QLYS,45103020,17
QTM,45202030,17
QTS,60101080,17
QTWO,45101010,17
R,20304020,17
RECN,20202020,17
RHI,20202010,17
RHT,45103020,17
RNG,45103010,17
RP,45103010,17
RPXC,20202020,17
RST,45103030,17
RSYS,45203020,17
SABR,45102020,17
SAIC,45102010,17
SATS,45201020,17
SCSC,45203030,17
SFE,40203010,17
SHEN,50102010,17
SHOR,45201020,17
SMCI,45202030,17
SMSI,45103010,17
SNCR,45103010,17
SNPS,45103010,17
SNX,45203030,17
SONS,45201020,17
SP,20201050,17
SPLK,45103010,17
SPOK,50102010,17
SPRT,45101010,17
SPSC,45101010,17
SREV,45102010,17
SRT,45102020,17
SSNI,45103010,17
STC,40301040,17
STRM,35103010,17
SYKE,45102020,17
SYMC,45103020,17
SYNT,45102020,17
T,50101020,17
TBI,20202010,17
TCCO,45201020,17
TCS,25504040,17
TDC,45102010,17
TDS,50102010,17
TECD,45203030,17
TESS,45201020,17
TNET,20202010,17
TRMB,45203020,17
TSS,45102020,17
TTEC,45102020,17
TWOU,45101010,17
TYL,45103010,17
UBNT,45201020,17
UIS,45102010,17
ULTI,45103010,17
UPLD,45103010,17
USAT,45202030,17
USM,50102010,17
V,45102020,17
VCRA,35103010,17
VDSI,45103020,17
VEC,20101010,17
VEEV,35103010,17
VG,50101010,17
VHC,45103010,17
VISI,20202010,17
VMW,45103020,17
VNTV,45102020,17
VRNS,45103020,17
VRNT,45103010,17
VRSN,45101010,17
VRTU,45102010,17
VSAT,45201020,17
VZ,50101020,17
WDAY,45103010,17
WDC,45202030,17
WEX,45102020,17
WIFI,50102010,17
WIN,50101020,17
WK,45103010,17
WPCS,45102010,17
WPG,60101070,17
WSTC,20201060,17
WSTG,45203030,17
WSTL,45201020,17
WU,45102020,17
WYY,45102010,17
XGTI,45201020,17
XRX,45202030,17
ZAYO,50101010,17
ZBRA,45203010,17
ZIXI,45103010,17
AAMC,60102040,18
AB,40203010,18
AMG,40203010,18
AMP,40203010,18
AMTD,40203020,18
APAM,40203010,18
APO,40203010,18
ARES,40203010,18
BEN,40203010,18
BGCP,40203020,18
BK,40203010,18
BLK,40203010,18
BPFH,40101015,18
BX,40203010,18
CBG,60102040,18
CME,40203040,18
CNS,40203010,18
COWN,40203020,18
DEA,60101040,18
DHIL,40203010,18
ENV,45101010,18
ETFC,40203020,18
EV,40203010,18
EVR,40203020,18
FBRC,40203020,18
FIG,40203010,18
FII,40203010,18
FNGN,40203010,18
FSAM,40203010,18
GBL,40203010,18
GCAP,40203020,18
GHL,40203020,18
GROW,40203010,18
GS,40203020,18
HNNA,40203010,18
IBKR,40203020,18
ICE,40203040,18
IFMI,40203030,18
INTL,40203020,18
ITG,40203020,18
IVZ,40203010,18
JMP,40203030,18
JNS,40203010,18
KCG,40203020,18
LM,40203010,18
LPLA,40203020,18
LTS,40203020,18
LUK,40201030,18
MDLY,40203010,18
MKTX,40203040,18
MN,40203010,18
MORN,40203040,18
MS,40203020,18
MSCI,40203040,18
NDAQ,40203040,18
NHLD,40203020,18
NTRS,40203010,18
OAK,40203010,18
OPY,40203020,18
PJC,40203020,18
PZN,40203010,18
RJF,40203020,18
SAMG,40203010,18
SCHW,40203020,18
SEIC,40203010,18
SF,40203020,18
SIEB,40203020,18
SSNC,45103010,18
STT,40203010,18
TROW,40203010,18
UMBF,40101015,18
VALU,40203040,18
VIRT,40203020,18
VOYA,40201020,18
WDR,40203010,18
WHG,40203010,18
OZM,40203010,18
AHGP,10102050,19
ALDW,10102030,19
ALJ,10102030,19
ARCB,20304020,19
ARCX,10102040,19
ARLP,10102050,19
BKEP,10102040,19
BPL,10102040,19
BTU,10102050,19
CGI,20304020,19
CHRW,20301010,19
CLD,10102050,19
CQH,10102040,19
CQP,10102040,19
CSX,20304010,19
CVI,10102030,19
CVRR,10102030,19
CVTI,20304020,19
CVX,10102010,19
DK,10102030,19
DKL,10102040,19
ECHO,20301010,19
EMES,10102030,19
EXPD,20301010,19
FDX,20301010,19
FELP,10102050,19
FGP,55102010,19
FTAI,20107010,19
FWRD,20301010,19
GEL,10102040,19
GLP,10102040,19
GWR,20304010,19
HCLP,10101020,19
HEP,10102040,19
HFC,10102030,19
HTLD,20304020,19
HUBG,20301010,19
INT,10102030,19
JBHT,20304020,19
KEX,20303010,19
KMI,10102040,19
KNX,20304020,19
KSU,20304010,19
LSTR,20304020,19
MATX,20303010,19
MMLP,10102040,19
MMP,10102040,19
MPC,10102030,19
MPLX,10102040,19
MRTN,20304020,19
NGL,10102040,19
NRP,10102050,19
NS,10102030,19
NSC,20304010,19
NSH,10102040,19
ODFL,20304020,19
PAA,10102040,19
PARR,10102030,19
PBF,10102030,19
PBFX,10102040,19
PSX,10102030,19
PSXP,10102040,19
PTSI,20304020,19
RLGT,20301010,19
RLOG,20303010,19
RRTS,20304020,19
SAIA,20304020,19
SEMG,10102040,19
SGU,55102010,19
SHLX,10102040,19
SRLP,10102040,19
SWFT,20304020,19
SXC,15104050,19
