symbol,gics8,hier.text_024
HCKT,45102010,15
HCLP,10101020,3
HCN,60101050,5
HCOM,50101020,23
HCP,60101050,5
HCSG,20201070,3
HD,25504030,14
HDNG,20106020,3
HDP,45101010,15
HDS,20107010,3
HDSN,20201050,3
HE,55101010,3
HEAR,25201010,10
HEB,35201010,9
HEES,20107010,3
HEI,20101010,3
HELE,25201040,1
HEP,10102040,4
HES,10102020,4
HF,60102040,7
HFBC,40102010,12
HFC,10102030,4
HFWA,40101015,12
HGT,10102020,2
HHC,60102030,7
HHS,25401010,15
HI,20106020,3
HIBB,25504040,14
HIFR,60101080,7
HIFS,40102010,12
HIG,40301030,11
HII,20101010,3
HIIQ,40301010,5
HIL,20202020,0
HIVE,45201020,23
HIW,60101040,7
HL,15104045,0
HLIT,45201020,8
HLS,35102020,5
HLT,25301020,18
HLTH,35102015,5
HLX,10101020,0
HMHC,25302010,8
HMN,40301030,11
HMNF,40102010,12
HMNY,45102010,15
HMSY,35103010,5
HMTV,25401020,8
HNH,15104050,3
HNI,20201060,1
HNNA,40203010,6
HNRG,10102050,1
HOFT,25201020,1
HOG,25102020,1
HOLX,35101010,22
HOMB,40101015,12
HON,20105010,3
HOS,10101020,0
HOV,25201030,20
HP,10101010,10
HPP,60101040,7
HPQ,45202030,10
HPT,60101030,18
HQY,35102030,5
HR,60101050,7
HRB,25302020,1
HRC,35101010,22
HRG,30301010,14
HRL,30202030,1
HRS,45201020,15
HRTG,40301040,11
HRZN,40203010,17
HSC,20106020,3
HSGX,35201010,22
HSIC,35102010,1
HSII,20202010,15
HSKA,35202010,1
HSNI,25502020,1
HSON,20202010,15
HST,60101030,18
HSTM,35103010,5
HSY,30202030,14
HT,60101030,18
HTA,60101050,7
HTBI,40101015,12
HTBK,40101015,12
HTBX,35201010,9
HTGC,40203010,17
HTGM,35103010,22
HTH,40101015,19
HTLD,20304020,16
HTLF,40101015,19
HTM,55105020,0
HTZ,20304020,3
HUBG,20301010,16
HUBS,45103010,1
HUM,35102030,5
HUN,15101020,1
HURC,20106020,3
HURN,20202020,15
HUSA,10102020,2
HVT,25504060,1
HWCC,20107010,10
HWKN,15101010,1
HXL,20101010,1
HYH,35101020,9
HZO,25504040,1
IART,35101010,22
IBCP,40101015,12
IBIO,35201010,9
IBKC,40101015,11
IBKR,40203020,6
IBM,45102010,15
IBOC,40101015,12
IBP,25201030,1
IBTX,40101015,12
ICAD,35103010,22
ICBK,40101015,12
ICCC,35201010,1
ICD,10101010,0
ICE,40203040,6
ICFI,20202020,15
ICON,25203010,1
ICPT,35201010,9
ICUI,35101020,22
IDA,55101010,0
IDCC,45201020,10
IDN,45203010,15
IDRA,35201010,9
IDSA,20201050,3
IDSY,45203010,10
IDT,50101020,1
IDTI,45301020,10
IDXX,35101010,1
IEC,45203020,10
IEP,20105010,7
IESC,20103010,0
IEX,20106020,3
IFF,15101050,1
IFMI,40203030,6
IFON,45201020,10
IGC,35202010,9
IHC,40301020,11
III,45102020,15
IIIN,20102010,1
IIN,45203015,10
IIVI,45203015,10
ILMN,35203010,22
IMGN,35201010,9
IMH,40102010,21
IMI,45301020,1
IMKTA,30101030,1
IMMR,45202030,10
IMMU,35201010,9
IMMY,35202010,9
IMNP,35201010,9
IMPV,45103020,15
IMUC,35201010,9
INAP,45101010,23
INBK,40101015,12
INCR,35203010,22
INCY,35201010,9
INDB,40101015,12
INFI,35201010,9
INFN,45201020,23
INGN,35101010,3
INGR,30202010,1
INN,60101030,18
INO,35201010,9
INOD,45102020,8
INOV,35103010,15
INSM,35201010,9
INSY,35201010,9
INT,10102030,3
INTC,45301020,10
INTL,40203020,6
INTT,45301010,10
INTU,45103010,15
INTX,20201070,15
INUV,45101010,8
INVE,45203010,15
INVT,45201020,1
INWK,20201010,15
IO,10101020,10
IOSP,15101050,1
IP,15103020,1
IPAR,30302010,1
IPAS,45101010,10
IPCC,40301040,11
IPDN,45101010,15
IPG,25401010,15
IPGP,45203020,10
IPHI,45301020,10
IPHS,15101050,1
IPI,15101030,1
IPWR,20104010,10
IRBT,25201040,1
IRDM,50101010,23
IRET,60101010,7
IRIX,35101010,10
IRM,60101080,15
IRMD,35101010,22
IRT,60101060,7
IRWD,35201010,9
ISBC,40101015,12
ISCA,25301030,1
ISDR,45101010,15
ISIG,25401010,1
ISNS,45203010,15
ISR,35201010,9
ISRG,35101010,22
ISSC,20101010,10
ISTR,40101015,12
IT,45102010,15
ITCI,35202010,9
ITEK,35201010,9
ITG,40203020,6
ITI,45203010,15
ITRI,45203010,0
ITT,20106020,3
ITW,20106020,3
IVAC,45202030,10
IVC,35101010,22
IVR,40204010,21
IVZ,40203010,6
IXYS,45301020,10
JACK,25301040,1
JAGX,35202010,1
JAKK,25202010,1
JASN,20106020,3
JBHT,20304020,16
JBL,45203020,10
JBLU,20302010,1
JBSS,30202030,1
JBT,20106020,3
JCAP,60101080,7
JCOM,45101010,23
JCP,25503010,14
JCS,45201020,23
JEC,20103010,0
JIVE,45103010,1
JJSF,30202030,1
JKHY,45102020,15
JLL,60102040,7
JMBA,25301040,14
JMP,40203030,6
JNJ,35202010,22
JNP,35202010,9
JNPR,45201020,23
JNS,40203010,6
JOB,20202010,15
JOE,60102010,7
JONE,10102020,2
JOUT,25202010,14
JPM,40101010,19
JTPY,45102020,15
JUNO,35201010,9
JVA,30202030,1
JWN,25503010,14
JYNT,35102020,22
K,30202030,1
KAI,20106020,1
KALU,15104010,3
KAMN,20107010,3
KAR,20201070,3
KATE,25203010,14
KBAL,20201060,1
KBAL,20201060,1
KBH,25201030,20
KBR,20103010,0
KCAP,40203010,17
KCG,40203020,6
KE,45203020,10
KELYA,20202010,15
KEM,45203020,3
KEQU,35101010,22
KERX,35201010,9
KEX,20303010,3
KEY,40101015,19
KEYS,45203010,10
KEYW,20101010,15
KFRC,20202010,15
KFY,20202010,15
KIM,60101070,7
KIN,35201010,9
KINS,40301040,11
KIRK,25504060,14
KITE,35201010,9
KLAC,45301010,10
KLXI,20101010,0
KMB,30301010,1
KMG,15101050,1
KMI,10102040,4
KMPH,35202010,9
KMPR,40301030,11
KMT,20106020,3
KMX,25504050,3
KN,45203015,10
KND,35102020,5
KNL,20201060,1
KNX,20304020,16
KO,30201030,1
KONA,25301040,1
KOOL,35101010,9
KOP,15101010,1
KOPN,45301020,10
KOSS,25201010,10
KPTI,35201010,9
KR,30101030,14
KRA,15101050,1
KRC,60101040,7
KRG,60101070,7
KRNY,40102010,12
KRO,15101010,3
KS,15105020,1
KSS,25503010,14
KSU,20304010,3
KTCC,45203020,10
KTOS,20101010,15
KTWO,35101010,22
KVHI,45201020,10
L,40301030,11
LABL,20201010,10
LAD,25504050,3
LADR,40204010,21
LAKE,25203010,3
LAMR,60101080,8
LANC,30202030,1
LAND,60101080,1
LARK,40101015,12
LAWS,20107010,3
LAYN,20103010,0
LB,25504010,14
LBAI,40101015,12
LBIO,35201010,9
LBRDK,25401025,23
LBY,25201050,1
LC,40202010,1
LCI,35202010,1
LCNB,40101015,12
LCUT,25201050,1
LDL,20106020,3
LDOS,45102010,15
LDR,35102015,22
LE,25502020,14
LEA,25101010,3
LECO,20106020,3
LEE,25401040,8
LEG,25201020,1
LEN,25201030,20
LEU,10102050,3
LFUS,45203015,10
LFVN,30302010,1
LGCY,10102020,2
LGIH,25201030,20
LGL,45203015,10
LGND,35201010,9
LH,35102015,22
LHCG,35102015,5
LHO,60101030,18
LIFE,35201010,9
LII,20102010,3
LINC,25302010,1
LION,40101015,12
LJPC,35201010,9
LKFN,40101015,12
LKQ,25501010,3
LL,25504030,1
LLL,20101010,15
LLNW,45101010,8
LLY,35202010,1
LM,40203010,6
LMAT,35101010,22
LMIA,20101010,3
LMNR,30202010,7
LMNX,35203010,22
LMOS,50101010,23
LMRK,60102020,7
LMT,20101010,15
LNC,40301020,11
LNCE,30202030,1
LNDC,30202030,1
LNG,10102040,0
LNN,20106015,3
LNT,55101010,13
LOAN,40204010,21
LOCO,25301040,1
LODE,15104030,0
LOGM,45101010,1
LOPE,25302010,1
LORL,25401025,23
LOV,45101010,1
LOW,25504030,14
LOXO,35201010,9
LPCN,35202010,9
LPG,10102040,1
LPI,10102020,2
LPLA,40203020,6
LPNT,35102020,5
LPSN,45101010,1
LPT,60101010,7
LPTH,45203010,10
LPX,15105010,1
LQ,25301020,18
LQDT,45101010,1
LRAD,45203010,1
LRCX,45301010,10
LRN,25302010,1
LSCC,45301020,10
LSTR,20304020,16
LTBR,20202020,3
LTC,60101050,5
LTRPA,25502020,1
LTRX,45201020,10
LTS,40203020,6
LTXB,40101015,19
LUB,25301040,1
LUK,40201030,1
LUNA,45203010,10
LUV,20302010,1
LVLT,50101010,23
LVNTA,25502020,1
LVS,25301010,1
LWAY,30202030,1
LXP,60101010,7
LXRX,35201010,9
LXU,15101020,1
LYTS,20104010,3
LYV,25401030,8
LZB,25201020,1
M,25503010,14
MA,45102020,15
MAA,60101060,7
MAC,60101070,8
MAIN,40203010,17
MAN,20202010,15
MANH,45103010,15
MANT,45102010,15
MAR,25301020,18
MARA,20202020,1
MARK,45101010,1
MARPS,10102020,2
MAS,20102010,15
MASI,35101010,22
MAT,25202010,1
MATR,45102010,15
MATW,20201070,3
MATX,20303010,16
MBFI,40101015,19
MBI,40301040,11
MBII,15101030,1
MBTF,40101015,12
MBUU,25202010,1
MBWM,40101015,12
MC,40203020,1
MCBC,40101015,12
MCC,40203010,17
MCD,25301040,1
MCEP,10102020,2
MCF,10102020,2
MCHP,45301020,10
MCHX,45101010,1
MCK,35102010,5
MCO,40203040,15
MCRI,25301010,1
MCS,25301020,18
MCY,40301040,11
MD,35102015,22
MDC,25201030,20
MDCA,25401010,15
MDCO,35202010,9
MDLY,40203010,6
MDLZ,30202030,1
MDP,25401040,8
MDR,10101020,0
MDRX,35103010,5
MDSO,35103010,15
MDU,55103010,13
MDVX,35101010,9
MDXG,35201010,22
MED,30302010,1
MEET,45101010,1
MEI,45203020,10
MEIP,35201010,9
MET,40301020,11
MFA,40204010,21
MFNC,40101015,12
MFSF,40101015,12
MG,20202020,3
MGCD,35101010,22
MGEE,55101010,13
MGI,45102020,1
MGLN,35102030,5
MGM,25301010,1
MGNX,35201010,9
MGPI,30201020,1
MGRC,20201070,7
MHH,20202010,8
MHK,25201020,1
MHO,25201030,20
MIC,20305010,13
MICT,20101010,3
MIDD,20106020,3
MIK,25504040,1
MIND,10101020,10
MINI,20201070,7
MITK,45103010,10
MITT,40204010,21
MJN,30202030,1
MKC,30202030,1
MKL,40301040,11
MKSI,45301010,3
MKTX,40203040,6
MLAB,45203010,3
MLHR,20201060,1
MLI,20106020,3
MLM,15102010,1
MLNK,45102020,15
MLP,60102030,7
MLR,20106010,3
MLVF,40102010,12
MMC,40301010,15
MMI,60102040,7
MMLP,10102040,4
MMM,20105010,1
MMP,10102040,4
MMS,45102020,5
MMSI,35101020,22
MN,40203010,6
MNGA,20201050,22
MNI,25401040,8
MNKD,35201010,9
MNOV,35201010,9
MNR,60101020,7
MNRO,25504050,3
MNST,30201030,1
MNTA,35201010,9
MNTX,20106010,3
MO,30203010,1
MOBL,45103010,15
MOC,20201080,15
MOCO,45203010,3
MOD,25101010,3
MODN,45103010,15
MOFG,40101015,12
MOH,35102030,5
MON,15101030,1
MORE,60101060,7
MORN,40203040,6
MOS,15101030,1
MOSY,45301020,10
MOV,25203010,14
MPAA,25101010,3
MPC,10102030,4
MPLX,10102040,4
MPW,60101050,7
MPWR,45301020,10
MPX,25202010,1
MRCC,40203010,17
MRCY,20101010,10
MRIN,45101010,8
MRK,35202010,1
MRLN,40201040,12
MRNS,35202010,9
MRO,10102020,4
MRTN,20304020,16
MRTX,35201010,9
MRVC,45201020,23
MS,40203020,6
MSA,20201060,3
MSB,15104050,1
MSBF,40102010,12
MSCC,45301020,10
MSCI,40203040,15
MSEX,55104010,0
MSFG,40101015,12
MSFT,45103020,10
MSG,25401030,1
MSI,45201020,15
MSL,40101015,12
MSM,20107010,3
MSN,25201010,10
MSON,35101010,22
MSTR,45103010,15
MTB,40101015,19
MTBC,35103010,5
MTD,35203010,3
MTDR,10102020,4
MTEX,30302010,1
MTG,40102010,21
MTGE,40204010,21
MTH,25201030,20
MTN,25301030,7
MTOR,20106010,3
MTR,10102020,2
MTRN,15104020,3
MTRX,10101020,0
MTSC,45203010,3
MTSI,45301020,10
MTW,20106010,3
MTX,15101050,1
MTZ,20103010,0
MU,45301020,10
MUR,10102020,14
MUSA,25504050,14
MVC,40203010,17
MVIS,45203010,10
MVO,10102020,2
MWA,20106020,0
MXC,10102020,2
MXIM,45301020,10
MXL,45301020,10
MXPT,45101010,1
MXWL,45203020,3
MYCC,25301030,1
MYE,15103010,3
MYGN,35201010,22
MYOS,30302010,9
MYRG,20103010,0
NAII,30302010,1
NAME,45101010,1
NANO,45301010,10
NATH,25301040,1
NATI,45203010,15
NAUH,25302010,1
NAV,20106010,3
NAVB,35201010,1
NAVG,40301040,11
NAVI,40202010,1
NBHC,40101015,12
NBIX,35201010,9
NBL,10102020,2
NBN,40101015,12
NBTB,40101015,12
NBY,35202010,1
NC,25201040,14
NCI,20202020,15
NCIT,45102010,15
NCLH,25301020,1
NCMI,25401010,8
NCOM,40101015,12
NCR,45202030,15
NCS,20102010,3
NDAQ,40203040,6
NDLS,25301040,1
NDRO,10102020,2
NDSN,20106020,3
NEE,55101010,0
NEM,15104030,0
NEO,35203010,22
NEOG,35101020,1
NEOT,35201010,9
NEP,55105020,0
NETE,45101010,15
NEU,15101050,1
NEWM,25401040,8
NEWR,45101010,15
NEWS,40201040,17
NEWT,40203010,1
NFBK,40102010,12
NFG,55102010,4
NFLX,25502020,8
NFX,10102020,2
NGHC,40301030,11
NGL,10102040,4
NGS,10101020,13
NGVC,30101030,1
NHC,35102020,5
NHI,60101050,5
NHLD,40203020,6
NHTC,30302010,1
NI,55103010,13
NICK,40202010,1
NJR,55102010,13
NKE,25203020,14
NKSH,40101015,12
NKTR,35202010,9
NL,20201060,3
NLNK,35201010,9
NLS,25202010,14
NLST,45203020,10
NLY,40204010,21
NMFC,40203010,17
NMIH,40102010,21
NMRX,45101010,10
NNBR,20106020,3
NNI,40202010,1
NNN,60101070,7
NNVC,35201010,9
NOC,20101010,15
NOG,10102020,2
NOV,10101020,0
NOW,45103020,15
NP,15105020,1
NPK,20101010,14
NPO,20106020,3
NPTN,45301020,10
NR,10101020,0
NRCIA,35102015,5
NRG,55105010,0
NRIM,40101015,12
NRP,10102050,0
NRT,10102020,2
NRZ,40204010,21
NS,10102030,4
NSA,60101080,7
NSC,20304010,3
NSH,10102040,4
NSIT,45203030,15
NSM,40102010,21
NSP,20202010,15
NSR,45102020,15
NSSC,45203010,15
NSTG,35203010,22
NTAP,45202030,15
NTCT,45201020,23
NTGR,45201020,23
NTIC,15101050,1
NTIP,45201020,1
NTN,25401030,1
NTRI,25502020,1
NTRS,40203010,6
NTWK,45103010,1
NUAN,45103010,10
NUE,15104050,3
NURO,35101010,9
NUS,30302010,1
NUTR,30302010,1
NUVA,35101010,22
NVAX,35201010,9
NVDA,45301020,10
NVEC,45301020,10
NVFY,25201020,1
NVIV,35101010,9
NVR,25201030,20
NVRO,35101010,9
NVTA,35201010,22
NWBI,40102010,12
NWE,55103010,13
NWFL,40101015,12
NWHM,25201030,20
NWL,25201050,1
NWLI,40301020,11
NWN,55102010,13
NWPX,20103010,3
NWSA,25401040,8
NWY,25504010,14
NX,20102010,3
NXRT,60101060,7
NXST,25401020,8
NXTD,45103020,15
NXTM,35101010,22
NYCB,40102010,12
NYMT,40204010,21
NYNY,25301010,1
NYRT,60101040,7
NYT,25401040,8
O,60101070,7
OA,20101010,15
OAK,40203010,6
OAKS,40204010,21
OAS,10102020,4
OBCI,30301010,1
OC,20102010,1
OCC,45201020,10
OCFC,40102010,12
OCIP,15101010,0
OCLR,45201020,10
OCN,40102010,21
OCRX,35202010,9
OCUL,35202010,9
ODC,30301010,1
ODFL,20304020,16
ODP,25504040,1
OESX,20104010,3
OFC,60101040,7
OFG,40101015,19
OFLX,20106020,3
OFS,40203010,17
OGE,55101010,13
OGEN,35201010,9
OGS,55102010,13
OGXI,35201010,9
OHAI,40203010,17
OHI,60101050,5
OHRP,35201010,9
OI,15103010,1
OII,10101020,0
OIS,10101020,0
OKE,10102040,4
OKS,10102040,4
OKSB,40101015,12
OLBK,40101015,12
OLED,45203015,10
OLN,15101010,1
OLP,60101010,7
OMC,25401010,15
OMCL,35103010,15
OME,30202030,1
OMED,35201010,9
OMER,35202010,9
OMEX,20201070,1
OMI,35102010,5
OMN,15101050,1
ON,45301020,10
ONB,40101015,12
ONCE,35201010,9
ONDK,40201040,1
ONTX,35201010,9
ONVI,45101010,15
OPB,40101015,12
OPGN,35201010,22
OPHT,35201010,10
OPK,35201010,9
OPOF,40101015,12
OPTT,20104020,1
OPXA,35201010,9
OPY,40203020,6
ORA,55105020,0
ORBC,50101010,10
ORCL,45103020,15
OREX,35202010,9
ORI,40301040,11
ORIT,40102010,12
ORLY,25504050,3
ORM,40204010,21
ORN,20103010,0
ORRF,40101015,12
OSBC,40101015,12
OSIS,45203010,15
OSK,20106010,3
OSTK,25502020,1
OSUR,35101020,22
OTEL,50101020,23
OTIC,35201010,9
OTTR,55101010,3
OUT,60101080,8
OVAS,35201010,1
OVLY,40101015,12
OXM,25203010,14
OXY,10102010,4
OZRK,40101015,12
P,45101010,8
PAA,10102040,4
PACB,35203010,22
PACW,40101015,12
PAG,25504050,3
PAGP,10102040,4
PAH,15101050,1
PAHC,35202010,1
PANL,20303010,1
PANW,45201020,15
PAR,45203010,15
PARR,10102030,4
PATK,20102010,1
PAY,45203010,15
PAYC,45103010,15
PAYX,45102020,15
PB,40101015,12
PBCT,40101015,19
PBF,10102030,4
PBFX,10102040,4
PBH,35202010,22
PBHC,40102010,12
PBI,20201060,15
PBIP,40102010,12
PBPB,25301040,14
PBT,10102020,2
PBYI,35201010,9
PCAR,20106010,3
PCBK,40101015,12
PCG,55101010,13
PCH,60101080,7
PCLN,25502020,1
PCMI,45203030,15
PCO,20202020,8
PCRX,35202010,9
PCTI,45201020,10
PCTY,45103010,15
PCYG,45103010,15
PCYO,55104010,0
PDCE,10102020,4
PDCO,35102010,1
PDEX,35101010,3
PDFS,45301010,10
PDLI,35201010,1
PDM,60101040,7
PDVW,50101010,10
PE,10102020,2
PEB,60101030,18
PEBK,40101015,12
PEBO,40101015,12
PED,10102020,2
PEG,55103010,13
PEGA,45103010,15
PEGI,55105020,0
PEI,60101070,7
PEIX,10102030,1
PENN,25301010,1
PEP,30201030,1
PER,10102020,2
PERF,25504040,14
PERY,25203010,14
PES,10101010,0
PESI,20201050,0
PETS,25502020,1
PETX,35202010,1
PF,30202030,1
PFBC,40101015,12
PFBI,40101015,12
PFBX,40101015,12
PFE,35202010,9
PFG,40301020,11
PFIE,10101020,3
PFIN,25201040,3
PFIS,40101015,12
PFLT,40203010,17
PFMT,20201070,1
PFNX,35201010,9
PFPT,45103020,15
PFS,40102010,12
PFSI,40102010,21
PFSW,45102010,15
PG,30301010,1
PGC,40101015,19
PGEM,20102010,1
PGNX,35201010,9
PGR,40301040,11
PGRE,60101040,7
PGTI,20102010,1
PH,20106020,3
PHH,40102010,21
PHIIK,10101020,3
PHM,25201030,20
PHMD,35101010,9
PHX,10102020,2
PICO,40201030,0
PIH,40301040,11
PII,25202010,3
PINC,35102015,15
PIR,25504060,14
PJC,40203020,6
PKBK,40101015,12
PKD,10101010,0
PKE,45203020,1
PKG,15103020,1
PKI,35203010,22
PKOH,20301010,3
PKY,60101040,7
PLAB,45301010,10
PLBC,40101015,12
PLCE,25504010,1
PLD,60101020,7
PLOW,20106010,3
PLPC,20104010,10
PLPM,45102020,15
PLT,45201020,10
PLUG,20104010,3
PLUS,45203030,15
PLXS,45203020,10
PM,30203010,1
PMBC,40101015,12
PMC,35102010,5
PMD,35102015,22
PMT,40204010,21
PN,40301010,1
PNC,40101015,19
PNFP,40101015,12
PNK,25301010,1
PNM,55101010,13
PNNT,40203010,17
PNRA,25301040,1
PNW,55101010,13
PODD,35101010,22
POL,15101050,1
POOL,25501010,1
POR,55101010,0
POST,30202030,1
POWI,45301020,10
POWL,20104010,3
PPBI,40101015,12
PPC,30202030,1
PPG,15101050,1
PPHM,35201010,9
PPL,55101010,13
PQ,10102020,2
PRA,40301040,11
PRAA,40202010,1
PRAH,35203010,22
PRCP,45203010,10
PRFT,45102010,15
PRGS,45103020,15
PRGX,45102020,1
PRI,40301020,11
PRIM,20103010,0
PRK,40101015,12
PRKR,45201020,10
PRLB,20106020,10
PRMW,30201030,0
PRO,45103010,15
PROV,40102010,12
PRPH,35202010,1
PRSC,35102015,5
PRSS,25502020,1
PRTO,35201010,9
PRTS,25502020,3
PRU,40301020,11
PRXL,35203010,22
PSA,60101080,7
PSB,60101010,7
PSDV,35203010,9
PSEC,40203010,17
PSMT,30101040,1
PSTB,40101015,12
PSX,10102030,4
PSXP,10102040,4
PTC,45103010,15
PTIE,35202010,9
PTLA,35201010,9
PTN,35201010,9
PTSI,20304020,16
PTX,35202010,9
PVH,25203010,14
PVTB,40101015,19
PW,60101080,7
PWOD,40101015,12
PWR,20103010,0
PX,15101040,3
PXD,10102020,2
PXLW,45301020,8
PZN,40203010,6
PZZA,25301040,1
Q,35203010,5
QADA,45103010,15
QBAK,45202030,15
QCOM,45301020,10
QCRH,40101015,12
QDEL,35101020,22
QEP,10102020,2
QLYS,45103020,15
QNST,45101010,15
QRHC,20201050,3
QRVO,45301020,10
QSII,35103010,5
QTM,45202030,15
QTS,60101080,15
QTWO,45101010,15
QUAD,20201010,10
QUIK,45301020,10
QUMU,45101010,8
QVCA,25502020,1
R,20304020,15
RAD,30101010,5
RAI,30203010,1
RAIL,20106010,3
RAND,40203010,17
RARE,35201010,9
RAS,60101010,7
RATE,45101010,1
RAVE,25301040,1
RAVN,20105010,1
RBC,20104010,3
RBCAA,40101015,12
RBCN,45301010,10
RBPAA,40101015,12
RCII,25504020,7
RCKY,25203020,14
RCL,25301020,1
RCMT,20202020,0
RDC,10101010,0
RDI,25401030,8
RDN,40102010,21
RDNT,35102015,22
RECN,20202020,15
REED,30201030,1
REFR,45203010,10
REG,60101070,7
REGI,10102030,0
REGN,35201010,9
REI,10102020,2
REIS,45101010,7
RELL,45203030,3
RELV,30302010,1
REN,10102020,2
REPH,35201010,9
RES,10101020,0
RESI,40204010,7
RESN,45201020,10
REV,30302010,1
REX,10102030,1
REXR,60101020,7
REXX,10102020,2
RF,40101015,19
RFIL,45203020,10
RGA,40301050,11
RGC,25401030,1
RGCO,55102010,13
RGEN,35201010,22
RGLD,15104030,2
RGLS,35201010,9
RGR,25202010,1
RGS,25302020,1
RGSE,20104010,0
RH,25504060,14
RHI,20202010,15
RHP,60101030,18
RHT,45103020,15
RIBT,30202030,1
RICE,10102020,2
RICK,25301030,1
RIGL,35201010,9
RJF,40203020,6
RKDA,30202010,1
RL,25203010,14
RLGT,20301010,16
RLGY,60102040,7
RLH,25301020,18
RLI,40301040,11
RLJ,60101030,18
RLJE,25401030,8
RLOG,20303010,1
RMAX,60102040,7
RMBS,45301020,10
RMCF,30202030,14
RMD,35101010,1
RMGN,45203010,8
RMP,10102040,0
RMTI,35101010,22
RNET,10101020,23
RNG,45103010,23
RNN,35201010,9
RNST,40101015,19
RNWK,45101010,8
ROCK,20102010,0
ROG,45203015,10
ROIC,60101070,7
ROK,20104010,10
ROKA,35101010,22
ROL,20201050,1
ROLL,20106020,3
ROP,20105010,3
ROST,25504010,14
ROX,30201020,1
ROYT,10102020,2
RP,45103010,15
RPM,15101050,1
RPRX,35202010,9
RPT,60101070,7
RPXC,20202020,1
RRC,10102020,2
RRD,20201010,10
RRGB,25301040,1
RRTS,20304020,16
RS,15104050,3
RSG,20201050,0
RSO,40204010,21
RSPP,10102020,2
RST,45103030,1
RSYS,45203020,15
RT,25301040,1
RTEC,45301010,10
RTIX,35101020,22
RTK,15105010,1
RTN,20101010,15
RTRX,35201010,9
RUBI,45103020,8
RUSHA,20107010,3
RUTH,25301040,1
RVLT,20104010,3
RVNC,35202010,9
RVP,35101020,22
RVSB,40102010,12
RWC,45201020,10
RWT,40204010,21
RXDX,35201010,9
RXII,35201010,9
RXN,20106020,3
RYAM,15101050,1
RYN,60101080,7
SABR,45102020,1
SAEX,10101020,10
SAFM,30202030,1
SAFT,40301040,11
SAGE,35201010,9
SAH,25504050,3
SAIA,20304020,16
SAIC,45102010,15
SAL,40101015,12
SALE,45101010,1
SALM,25401020,1
SAM,30201010,1
SAMG,40203010,6
SANM,45203020,10
SANW,30202010,1
SAR,40203010,17
SASR,40101015,19
SATS,45201020,23
SAVE,20302010,1
SBAC,60101080,7
SBCF,40101015,19
SBCP,40101015,12
SBFG,40101015,12
SBGI,25401020,8
SBH,25504040,1
SBNY,40101015,12
SBR,10102020,2
SBRA,60101050,5
SBSI,40101015,12
SBUX,25301040,1
SC,40202010,1
SCCO,15104025,0
SCG,55103010,13
SCHL,25401040,8
SCHN,15104050,3
SCHW,40203020,6
SCI,25302020,1
SCL,15101050,1
SCLN,35202010,9
SCM,40203010,17
SCMP,35202010,9
SCON,45203015,1
SCS,20201060,1
SCSC,45203030,15
SCSS,25504060,1
SCVL,25504010,14
SCX,20106020,3
SCYX,35202010,9
SDPI,10101020,0
SDR,10102020,2
SDT,10102020,2
SEAC,45103010,8
SEAS,25301030,1
SEB,30202030,1
SEE,15103020,1
SEIC,40203010,6
SEM,35102020,22
SEMG,10102040,4
SENEA,30202030,1
SEP,10102040,4
SERV,25302020,1
SEV,45301020,3
SF,40203020,6
SFBS,40101015,12
SFE,40203010,17
SFLY,25502020,1
SFM,30101030,1
SFNC,40101015,12
SFS,30101030,10
SFST,40101015,12
SGA,25401020,8
SGBK,40101015,12
SGC,25203010,3
SGEN,35201010,9
SGM,40102010,21
SGMA,45203020,10
SGMO,35201010,9
SGMS,25301010,1
SGRP,25401010,1
SGU,55102010,0
SGYP,35201010,9
SHAK,25301040,1
SHBI,40101015,12
SHEN,50102010,23
SHLD,25503010,14
SHLM,15101050,1
SHLO,25101010,3
SHLX,10102040,4
SHO,60101030,18
SHOO,25203020,14
SHOR,45201020,23
SHOS,25504030,14
SHW,15101050,1
SIEB,40203020,6
SIEN,35101020,22
SIF,20101010,3
SIFI,40102010,12
SIGI,40301040,11
SIGM,45301020,23
SINO,20305030,1
SIR,60101010,7
SIRI,25401025,23
SIVB,40101015,6
SIX,25301030,1
SJI,55102010,13
SJM,30202030,1
SJT,10102020,2
SJW,55104010,0
SKT,60101070,7
SKX,25203020,14
SKY,25201030,3
SKYW,20302010,1
SLAB,45301020,10
SLB,10101020,0
SLCA,10101020,3
SLCT,40101015,12
SLG,60101040,7
SLGN,15103010,1
SLM,40202010,1
SLP,35103010,22
SLRC,40203010,17
SM,10102020,2
SMCI,45202030,10
SMED,35102015,0
SMG,15101030,14
SMLP,10102040,0
SMMF,40101015,19
SMP,25101010,3
SMRT,25504010,14
SMSI,45103010,10
SMTC,45301020,10
SN,10102020,2
SNA,20106020,3
SNAK,30202030,1
SNBC,40101015,12
SNC,40301040,11
SNCR,45103010,15
SNFCA,40102010,1
SNH,60101050,5
SNHY,20106020,3
SNI,25401020,8
SNMX,15101050,1
SNOW,25301030,7
SNPS,45103010,10
SNR,60101050,5
SNSS,35201010,9
SNV,40101015,19
SNX,45203030,15
SO,55101010,13
SOFO,45103020,8
SOHO,60101030,18
SON,15103020,1
SONA,40101015,12
SONC,25301040,1
SONS,45201020,23
SP,20201050,3
SPA,20101010,3
SPAN,35101020,1
SPAR,25101010,3
SPB,30301010,14
SPEX,20202020,1
SPG,60101070,7
SPH,55102010,0
SPHS,35201010,9
SPKE,55101010,13
