symbol,gics8,textgics_005
GT,25101020,2
GTIM,25301040,2
GTLS,20106020,2
GTN,25401020,2
GTS,35102030,2
GTT,45101010,2
GUID,45103010,2
GV,20103010,2
GVA,20103010,2
GVP,45103010,2
GWGH,40201040,2
GWR,20304010,2
GWRE,45103010,2
GWW,20107010,2
GXP,55101010,2
H,25301020,2
HA,20302010,2
HABT,25301040,2
HAE,35101020,2
HAIN,30202030,2
HAL,10101020,2
HALL,40301040,2
HAS,25202010,2
HASI,40204010,2
HAWK,45102020,2
HAYN,15104050,2
HBI,25203010,2
HBIO,35203010,2
HBP,20107010,2
HCA,35102020,2
HCC,15104050,2
HCCI,20201050,2
HCHC,20103010,2
HCI,40301040,2
HCKT,45102010,2
HCOM,50101020,2
HCSG,20201070,2
HD,25504030,2
HDNG,20106020,2
HDP,45101010,2
HDS,20107010,2
HDSN,20201050,2
HE,55101010,2
HEAR,25201010,2
HEES,20107010,2
HEI,20101010,2
HELE,25201040,2
HFC,10102030,2
HHS,25401010,2
HI,20106020,2
HIBB,25504040,2
HIG,40301030,2
HII,20101010,2
HIIQ,40301010,2
HIL,20202020,2
HIVE,45201020,2
HL,15104045,2
HLIT,45201020,2
HLS,35102020,2
HLT,25301020,2
HLTH,35102015,2
HLX,10101020,2
HMHC,25302010,2
HMN,40301030,2
HMNY,45102010,2
HMSY,35103010,2
HMTV,25401020,2
HNH,15104050,2
HNI,20201060,2
HNRG,10102050,2
HOFT,25201020,2
HOG,25102020,2
HOLX,35101010,2
HON,20105010,2
HOS,10101020,2
HOV,25201030,2
HP,10101010,2
HPQ,45202030,2
HQY,35102030,2
HRB,25302020,2
HRC,35101010,2
HRG,30301010,2
HRL,30202030,2
HRS,45201020,2
HRTG,40301040,2
HSC,20106020,2
HSIC,35102010,2
HSII,20202010,2
HSKA,35202010,2
HSNI,25502020,2
HSON,20202010,2
HSTM,35103010,2
HSY,30202030,2
HTGM,35103010,2
HTLD,20304020,2
HTM,55105020,2
HTZ,20304020,2
HUBG,20301010,2
HUBS,45103010,2
HUM,35102030,2
HUN,15101020,2
HURC,20106020,2
HURN,20202020,2
HVT,25504060,2
HWCC,20107010,2
HWKN,15101010,2
HXL,20101010,2
HYH,35101020,2
HZO,25504040,2
IART,35101010,2
IBKR,40203020,2
IBM,45102010,2
IBP,25201030,2
ICCC,35201010,2
ICE,40203040,2
ICFI,20202020,2
ICON,25203010,2
ICUI,35101020,2
IDA,55101010,2
IDCC,45201020,2
IDN,45203010,2
IDSA,20201050,2
IDSY,45203010,2
IDT,50101020,2
IDTI,45301020,2
IDXX,35101010,2
IEC,45203020,2
IEP,20105010,2
IESC,20103010,2
IEX,20106020,2
IFF,15101050,2
IFON,45201020,2
IHC,40301020,2
III,45102020,2
IIIN,20102010,2
IIN,45203015,2
IIVI,45203015,2
ILMN,35203010,2
IMI,45301020,2
IMKTA,30101030,2
IMMR,45202030,2
IMPV,45103020,2
INAP,45101010,2
INFN,45201020,2
INGN,35101010,2
INGR,30202010,2
INOD,45102020,2
INOV,35103010,2
INT,10102030,2
INTC,45301020,2
INTL,40203020,2
INTT,45301010,2
INTU,45103010,2
INTX,20201070,2
INUV,45101010,2
INVE,45203010,2
INVT,45201020,2
INWK,20201010,2
IO,10101020,2
IOSP,15101050,2
IP,15103020,2
IPAR,30302010,2
IPAS,45101010,2
IPCC,40301040,2
IPDN,45101010,2
IPG,25401010,2
IPGP,45203020,2
IPHI,45301020,2
IPHS,15101050,2
IPI,15101030,2
IPWR,20104010,2
IRBT,25201040,2
IRDM,50101010,2
IRIX,35101010,2
IRM,60101080,2
IRMD,35101010,2
ISCA,25301030,2
ISDR,45101010,2
ISIG,25401010,2
ISNS,45203010,2
ISRG,35101010,2
ISSC,20101010,2
IT,45102010,2
ITG,40203020,2
ITI,45203010,2
ITRI,45203010,2
ITT,20106020,2
ITW,20106020,2
IVAC,45202030,2
IVC,35101010,2
IXYS,45301020,2
JACK,25301040,2
JAKK,25202010,2
JASN,20106020,2
JBHT,20304020,2
JBL,45203020,2
JBLU,20302010,2
JBSS,30202030,2
JBT,20106020,2
JCOM,45101010,2
JCP,25503010,2
JCS,45201020,2
JEC,20103010,2
JIVE,45103010,2
JJSF,30202030,2
JKHY,45102020,2
JMBA,25301040,2
JNJ,35202010,2
JNPR,45201020,2
JOB,20202010,2
JOUT,25202010,2
JTPY,45102020,2
JVA,30202030,2
JWN,25503010,2
JYNT,35102020,2
K,30202030,2
KAI,20106020,2
KALU,15104010,2
KAMN,20107010,2
KAR,20201070,2
KATE,25203010,2
KBAL,20201060,2
KBAL,20201060,2
KBH,25201030,2
KBR,20103010,2
KCG,40203020,2
KE,45203020,2
KELYA,20202010,2
KEM,45203020,2
KEQU,35101010,2
KEX,20303010,2
KEYS,45203010,2
KEYW,20101010,2
KFRC,20202010,2
KFY,20202010,2
KINS,40301040,2
KIRK,25504060,2
KLAC,45301010,2
KLXI,20101010,2
KMB,30301010,2
KMG,15101050,2
KMPR,40301030,2
KMT,20106020,2
KMX,25504050,2
KN,45203015,2
KND,35102020,2
KNL,20201060,2
KNX,20304020,2
KO,30201030,2
KONA,25301040,2
KOP,15101010,2
KOPN,45301020,2
KOSS,25201010,2
KR,30101030,2
KRA,15101050,2
KRO,15101010,2
KS,15105020,2
KSS,25503010,2
KSU,20304010,2
KTCC,45203020,2
KTOS,20101010,2
KTWO,35101010,2
KVHI,45201020,2
LABL,20201010,2
LAD,25504050,2
LAKE,25203010,2
LAMR,60101080,2
LANC,30202030,2
LAWS,20107010,2
LAYN,20103010,2
LB,25504010,2
LBRDK,25401025,2
LBY,25201050,2
LC,40202010,2
LCI,35202010,2
LCUT,25201050,2
LDL,20106020,2
LDOS,45102010,2
LDR,35102015,2
LE,25502020,2
LEA,25101010,2
LECO,20106020,2
LEE,25401040,2
LEG,25201020,2
LEU,10102050,2
LFUS,45203015,2
LFVN,30302010,2
LGIH,25201030,2
LGL,45203015,2
LHCG,35102015,2
LII,20102010,2
LINC,25302010,2
LKQ,25501010,2
LL,25504030,2
LLL,20101010,2
LLNW,45101010,2
LMAT,35101010,2
LMIA,20101010,2
LMNX,35203010,2
LMOS,50101010,2
LMRK,60102020,2
LMT,20101010,2
LNC,40301020,2
LNCE,30202030,2
LNDC,30202030,2
LNN,20106015,2
LOCO,25301040,2
LOGM,45101010,2
LOPE,25302010,2
LORL,25401025,2
LOV,45101010,2
LOW,25504030,2
LPG,10102040,2
LPLA,40203020,2
LPNT,35102020,2
LPSN,45101010,2
LPTH,45203010,2
LPX,15105010,2
LQ,25301020,2
LQDT,45101010,2
LRAD,45203010,2
LRCX,45301010,2
LRN,25302010,2
LSCC,45301020,2
LSTR,20304020,2
LTBR,20202020,2
LTRPA,25502020,2
LTRX,45201020,2
LUB,25301040,2
LUK,40201030,2
LUNA,45203010,2
LUV,20302010,2
LVLT,50101010,2
LVNTA,25502020,2
LVS,25301010,2
LWAY,30202030,2
LXU,15101020,2
LYTS,20104010,2
LYV,25401030,2
LZB,25201020,2
M,25503010,2
MA,45102020,2
MAN,20202010,2
MANH,45103010,2
MANT,45102010,2
MAR,25301020,2
MARA,20202020,2
MARK,45101010,2
MAS,20102010,2
MASI,35101010,2
MAT,25202010,2
MATR,45102010,2
MATW,20201070,2
MATX,20303010,2
MBI,40301040,2
MBII,15101030,2
MBUU,25202010,2
MC,40203020,2
MCD,25301040,2
MCHP,45301020,2
MCHX,45101010,2
MCK,35102010,2
MCO,40203040,2
MCRI,25301010,2
MCS,25301020,2
MCY,40301040,2
MD,35102015,2
MDC,25201030,2
MDCA,25401010,2
MDLZ,30202030,2
MDP,25401040,2
MDR,10101020,2
MDRX,35103010,2
MDVX,35101010,2
MDXG,35201010,2
MED,30302010,2
MEET,45101010,2
MEI,45203020,2
MET,40301020,2
MG,20202020,2
MGCD,35101010,2
MGI,45102020,2
MGLN,35102030,2
MGM,25301010,2
MGPI,30201020,2
MGRC,20201070,2
MHH,20202010,2
MHK,25201020,2
MHO,25201030,2
MICT,20101010,2
MIDD,20106020,2
MIK,25504040,2
MIND,10101020,2
MINI,20201070,2
MITK,45103010,2
MJN,30202030,2
MKC,30202030,2
MKL,40301040,2
MKSI,45301010,2
MKTX,40203040,2
MLAB,45203010,2
MLHR,20201060,2
MLI,20106020,2
MLM,15102010,2
MLNK,45102020,2
MLP,60102030,2
MLR,20106010,2
MMC,40301010,2
MMM,20105010,2
MMS,45102020,2
MMSI,35101020,2
MNGA,20201050,2
MNI,25401040,2
MNRO,25504050,2
MNST,30201030,2
MNTX,20106010,2
MO,30203010,2
MOBL,45103010,2
MOC,20201080,2
MOCO,45203010,2
MOD,25101010,2
MODN,45103010,2
MOH,35102030,2
MON,15101030,2
MORN,40203040,2
MOS,15101030,2
MOSY,45301020,2
MOV,25203010,2
MPAA,25101010,2
MPWR,45301020,2
MPX,25202010,2
MRCY,20101010,2
MRIN,45101010,2
MRLN,40201040,2
MRTN,20304020,2
MRVC,45201020,2
MSA,20201060,2
MSB,15104050,2
MSCC,45301020,2
MSEX,55104010,2
MSFT,45103020,2
MSG,25401030,2
MSI,45201020,2
MSM,20107010,2
MSN,25201010,2
MSON,35101010,2
MSTR,45103010,2
MTBC,35103010,2
MTD,35203010,2
MTEX,30302010,2
MTG,40102010,2
MTH,25201030,2
MTOR,20106010,2
MTRN,15104020,2
MTSC,45203010,2
MTSI,45301020,2
MTW,20106010,2
MTX,15101050,2
MU,45301020,2
MUSA,25504050,2
MVIS,45203010,2
MWA,20106020,2
MXIM,45301020,2
MXL,45301020,2
MXPT,45101010,2
MXWL,45203020,2
MYCC,25301030,2
MYE,15103010,2
MYOS,30302010,2
MYRG,20103010,2
NAII,30302010,2
NAME,45101010,2
NANO,45301010,2
NATH,25301040,2
NATI,45203010,2
NAUH,25302010,2
NAV,20106010,2
NAVG,40301040,2
NAVI,40202010,2
NBY,35202010,2
NC,25201040,2
NCI,20202020,2
NCIT,45102010,2
NCLH,25301020,2
NCMI,25401010,2
NCR,45202030,2
NCS,20102010,2
NDAQ,40203040,2
NDLS,25301040,2
NDSN,20106020,2
NEM,15104030,2
NEO,35203010,2
NEOG,35101020,2
NETE,45101010,2
NEU,15101050,2
NEWM,25401040,2
NEWR,45101010,2
NFLX,25502020,2
NGHC,40301030,2
NGVC,30101030,2
NHC,35102020,2
NHLD,40203020,2
NHTC,30302010,2
NICK,40202010,2
NKE,25203020,2
NL,20201060,2
NLS,25202010,2
NLST,45203020,2
NMIH,40102010,2
NMRX,45101010,2
NNBR,20106020,2
NNI,40202010,2
NOC,20101010,2
NOV,10101020,2
NOW,45103020,2
NP,15105020,2
NPK,20101010,2
NPO,20106020,2
NPTN,45301020,2
NR,10101020,2
NRCIA,35102015,2
NRG,55105010,2
NSC,20304010,2
NSH,10102040,2
NSIT,45203030,2
NSP,20202010,2
NSR,45102020,2
NSSC,45203010,2
NSTG,35203010,2
NTAP,45202030,2
NTCT,45201020,2
NTGR,45201020,2
NTIC,15101050,2
NTIP,45201020,2
NTN,25401030,2
NTRI,25502020,2
NTWK,45103010,2
NUAN,45103010,2
NUE,15104050,2
NURO,35101010,2
NUS,30302010,2
NUTR,30302010,2
NUVA,35101010,2
NVDA,45301020,2
NVEC,45301020,2
NVFY,25201020,2
NVR,25201030,2
NWHM,25201030,2
NWL,25201050,2
NWLI,40301020,2
NWPX,20103010,2
NWSA,25401040,2
NWY,25504010,2
NX,20102010,2
NXST,25401020,2
NXTD,45103020,2
NXTM,35101010,2
NYNY,25301010,2
NYT,25401040,2
OA,20101010,2
OBCI,30301010,2
OC,20102010,2
OCC,45201020,2
OCIP,15101010,2
OCLR,45201020,2
ODC,30301010,2
ODFL,20304020,2
ODP,25504040,2
OESX,20104010,2
OFLX,20106020,2
OI,15103010,2
OII,10101020,2
OLED,45203015,2
OLN,15101010,2
OMC,25401010,2
OMCL,35103010,2
OME,30202030,2
OMEX,20201070,2
OMI,35102010,2
OMN,15101050,2
ON,45301020,2
ONDK,40201040,2
ONVI,45101010,2
OPGN,35201010,2
OPTT,20104020,2
ORA,55105020,2
ORBC,50101010,2
ORCL,45103020,2
ORI,40301040,2
ORLY,25504050,2
ORN,20103010,2
OSIS,45203010,2
OSK,20106010,2
OSTK,25502020,2
OSUR,35101020,2
OTEL,50101020,2
OTTR,55101010,2
OUT,60101080,2
OXM,25203010,2
P,45101010,2
PACB,35203010,2
PAG,25504050,2
PAH,15101050,2
PAHC,35202010,2
PANL,20303010,2
PANW,45201020,2
PAR,45203010,2
PARR,10102030,2
PATK,20102010,2
PAY,45203010,2
PAYC,45103010,2
PAYX,45102020,2
PBH,35202010,2
PBI,20201060,2
PBPB,25301040,2
PCAR,20106010,2
PCLN,25502020,2
PCMI,45203030,2
PCO,20202020,2
PCTI,45201020,2
PCTY,45103010,2
PCYG,45103010,2
PCYO,55104010,2
PDCO,35102010,2
PDEX,35101010,2
PDFS,45301010,2
PDLI,35201010,2
PDVW,50101010,2
PEGA,45103010,2
PEGI,55105020,2
PEIX,10102030,2
PENN,25301010,2
PEP,30201030,2
PERF,25504040,2
PERY,25203010,2
PESI,20201050,2
PETS,25502020,2
PF,30202030,2
PFG,40301020,2
PFIE,10101020,2
PFIN,25201040,2
PFMT,20201070,2
PFPT,45103020,2
PFSW,45102010,2
PG,30301010,2
PGEM,20102010,2
PGR,40301040,2
PGTI,20102010,2
PH,20106020,2
PHM,25201030,2
PHMD,35101010,2
PICO,40201030,2
PIH,40301040,2
PII,25202010,2
PINC,35102015,2
PIR,25504060,2
PKD,10101010,2
PKE,45203020,2
PKG,15103020,2
PKI,35203010,2
PKOH,20301010,2
PLAB,45301010,2
PLCE,25504010,2
PLOW,20106010,2
PLPC,20104010,2
PLPM,45102020,2
PLT,45201020,2
PLUG,20104010,2
PLUS,45203030,2
PLXS,45203020,2
PM,30203010,2
PMC,35102010,2
PMD,35102015,2
PN,40301010,2
PNK,25301010,2
PNM,55101010,2
PNRA,25301040,2
PNW,55101010,2
PODD,35101010,2
POL,15101050,2
POOL,25501010,2
POST,30202030,2
POWI,45301020,2
POWL,20104010,2
PPC,30202030,2
PPG,15101050,2
PRA,40301040,2
PRAA,40202010,2
PRCP,45203010,2
PRFT,45102010,2
PRGS,45103020,2
PRGX,45102020,2
PRI,40301020,2
PRIM,20103010,2
PRKR,45201020,2
PRLB,20106020,2
PRMW,30201030,2
PRO,45103010,2
PRPH,35202010,2
PRSC,35102015,2
PRSS,25502020,2
PRTS,25502020,2
PRU,40301020,2
PSMT,30101040,2
PTC,45103010,2
PTSI,20304020,2
PVH,25203010,2
PX,15101040,2
PXLW,45301020,2
PZZA,25301040,2
Q,35203010,2
QADA,45103010,2
QBAK,45202030,2
QCOM,45301020,2
QDEL,35101020,2
QLYS,45103020,2
QNST,45101010,2
QRHC,20201050,2
QRVO,45301020,2
QSII,35103010,2
QTM,45202030,2
QTS,60101080,2
QTWO,45101010,2
QUAD,20201010,2
QUIK,45301020,2
QUMU,45101010,2
QVCA,25502020,2
R,20304020,2
RAD,30101010,2
RAI,30203010,2
RAIL,20106010,2
RATE,45101010,2
RAVE,25301040,2
RAVN,20105010,2
RBC,20104010,2
RBCN,45301010,2
RCII,25504020,2
RCKY,25203020,2
RCL,25301020,2
RCMT,20202020,2
RDC,10101010,2
RDNT,35102015,2
RECN,20202020,2
REED,30201030,2
REFR,45203010,2
REGI,10102030,2
RELL,45203030,2
RELV,30302010,2
RESN,45201020,2
REV,30302010,2
REX,10102030,2
RFIL,45203020,2
RGA,40301050,2
RGC,25401030,2
RGLD,15104030,2
RGR,25202010,2
RGS,25302020,2
RGSE,20104010,2
RH,25504060,2
RHI,20202010,2
RHT,45103020,2
RIBT,30202030,2
RICK,25301030,2
RKDA,30202010,2
RL,25203010,2
RLGT,20301010,2
RLH,25301020,2
RLI,40301040,2
RLJE,25401030,2
RLOG,20303010,2
RMAX,60102040,2
RMBS,45301020,2
RMCF,30202030,2
RMD,35101010,2
RMGN,45203010,2
RNET,10101020,2
RNG,45103010,2
RNWK,45101010,2
ROCK,20102010,2
ROG,45203015,2
ROK,20104010,2
ROKA,35101010,2
ROL,20201050,2
ROLL,20106020,2
ROP,20105010,2
ROST,25504010,2
ROX,30201020,2
RP,45103010,2
RPM,15101050,2
RPXC,20202020,2
RRD,20201010,2
RRGB,25301040,2
RRTS,20304020,2
RS,15104050,2
RSG,20201050,2
RST,45103030,2
RSYS,45203020,2
RT,25301040,2
RTEC,45301010,2
RTIX,35101020,2
RTK,15105010,2
RTN,20101010,2
RUBI,45103020,2
RUSHA,20107010,2
RUTH,25301040,2
RVLT,20104010,2
RVP,35101020,2
RWC,45201020,2
RXN,20106020,2
RYAM,15101050,2
SABR,45102020,2
SAEX,10101020,2
SAFM,30202030,2
SAFT,40301040,2
SAH,25504050,2
SAIA,20304020,2
SAIC,45102010,2
SALE,45101010,2
SALM,25401020,2
SAM,30201010,2
SANM,45203020,2
SANW,30202010,2
SATS,45201020,2
SAVE,20302010,2
SBGI,25401020,2
SBH,25504040,2
SBUX,25301040,2
SC,40202010,2
SCCO,15104025,2
SCHL,25401040,2
SCHN,15104050,2
SCI,25302020,2
SCL,15101050,2
SCON,45203015,2
SCS,20201060,2
SCSC,45203030,2
SCSS,25504060,2
SCVL,25504010,2
SCX,20106020,2
SDPI,10101020,2
SEAC,45103010,2
SEAS,25301030,2
SEB,30202030,2
SEE,15103020,2
SEM,35102020,2
SENEA,30202030,2
SERV,25302020,2
SEV,45301020,2
SFE,40203010,2
SFLY,25502020,2
SFM,30101030,2
SFS,30101030,2
SGA,25401020,2
SGC,25203010,2
SGM,40102010,2
SGMA,45203020,2
SGMS,25301010,2
SGRP,25401010,2
SHAK,25301040,2
SHEN,50102010,2
SHLD,25503010,2
SHLM,15101050,2
SHLO,25101010,2
SHOO,25203020,2
SHOR,45201020,2
SHOS,25504030,2
SHW,15101050,2
SIEB,40203020,2
SIEN,35101020,2
SIF,20101010,2
SIGI,40301040,2
SIGM,45301020,2
SINO,20305030,2
SIRI,25401025,2
SIX,25301030,2
SJM,30202030,2
SJW,55104010,2
SKX,25203020,2
SKY,25201030,2
SKYW,20302010,2
SLAB,45301020,2
SLB,10101020,2
SLGN,15103010,2
SLM,40202010,2
SLP,35103010,2
SMCI,45202030,2
SMED,35102015,2
SMG,15101030,2
SMP,25101010,2
SMRT,25504010,2
SMSI,45103010,2
SMTC,45301020,2
SNA,20106020,2
SNAK,30202030,2
SNC,40301040,2
SNCR,45103010,2
SNFCA,40102010,2
SNHY,20106020,2
SNI,25401020,2
SNMX,15101050,2
SNOW,25301030,2
SNPS,45103010,2
SNX,45203030,2
SOFO,45103020,2
SON,15103020,2
SONC,25301040,2
SONS,45201020,2
SP,20201050,2
SPA,20101010,2
SPAN,35101020,2
SPAR,25101010,2
SPB,30301010,2
SPEX,20202020,2
SPLK,45103010,2
SPLP,40201030,2
SPLS,25504040,2
SPN,10101020,2
SPNC,35101020,2
SPOK,50102010,2
SPR,20101010,2
SPRT,45101010,2
SPSC,45101010,2
SPTN,30101020,2
SPWH,25504040,2
SPWR,45301020,2
SQBG,25203010,2
SRCL,20201050,2
SRDX,35101010,2
SREV,45102010,2
SRI,25101010,2
SRT,45102020,2
SSD,20102010,2
SSI,25504010,2
SSNC,45103010,2
SSNI,45103010,2
SSP,25401020,2
SSTK,45101010,2
SSY,35102020,2
SSYS,45202030,2
STAA,35101020,2
STAY,25301020,2
STC,40301040,2
STFC,40301040,2
STKS,25301040,2
STLD,15104050,2
STLY,25201020,2
STMP,45101010,2
STON,25302020,2
STRA,25302010,2
STRL,20103010,2
STRM,35103010,2
STRP,50101010,2
STRT,25101010,2
STS,20106010,2
STZ,30201020,2
SUM,15102010,2
SUMR,25202010,2
SUN,10102040,2
SUP,25101010,2
SVT,20104010,2
SVU,30101030,2
SWFT,20304020,2
SWK,20106020,2
SWKS,45301020,2
SWM,15105020,2
SXC,15104050,2
SXCP,15104050,2
SXI,20106020,2
SXT,15101050,2
SYK,35101010,2
SYKE,45102020,2
SYMC,45103020,2
SYNA,45301020,2
SYNC,45101010,2
SYNL,15104050,2
SYNT,45102020,2
SYPR,25101010,2
SYX,45203030,2
SYY,30101020,2
T,50101020,2
TA,25504050,2
TACO,25301040,2
TACT,45202030,2
TAHO,15104030,2
TAP,30201010,2
TAST,25301040,2
TAX,25302020,2
TAYD,20106020,2
TBI,20202010,2
TCCO,45201020,2
TCS,25504040,2
TDC,45102010,2
TDG,20101010,2
TDS,50102010,2
TDW,10101020,2
TDY,20101010,2
TEAR,35101020,2
TECD,45203030,2
TEN,25101010,2
TER,45301010,2
TERP,55105020,2
TESO,10101020,2
TESS,45201020,2
TEX,20106010,2
TFX,35101010,2
TG,15101010,2
TGEN,20102010,2
TGI,20101010,2
TGT,25503020,2
THC,35102020,2
THG,40301040,2
THO,25102010,2
THR,20104010,2
THRM,25101010,2
THS,30202030,2
THST,30201020,2
TIF,25504040,2
TIK,20101010,2
TILE,20201060,2
TIME,25401040,2
TIS,30301010,2
TISI,20201050,2
TITN,20107010,2
TIVO,45103020,2
TJX,25504010,2
TKR,20106020,2
TLF,25504010,2
TLYS,25504010,2
TMHC,25201030,2
TMK,40301020,2
TMO,35203010,2
TMST,15104050,2
TMUS,50102010,2
TNAV,45103010,2
TNC,20106020,2
TNDM,35101010,2
TNET,20202010,2
TNH,15101030,2
TOL,25201030,2
TOWR,25101010,2
TPC,20103010,2
TPH,25201030,2
TPX,25201020,2
TR,30202030,2
TRCO,25401020,2
TREC,15101010,2
TREX,20102010,2
TRIP,25502020,2
TRK,25301030,2
TRMB,45203020,2
TRMR,45101010,2
TRN,20106010,2
TRNS,20107010,2
TROX,15101010,2
TRR,20201050,2
TRS,20106020,2
TRT,45301010,2
TRUE,45101010,2
TRUP,40301020,2
TRV,40301040,2
TRXC,35101010,2
TSCO,25504040,2
TSE,15101010,2
TSLA,25102010,2
TSN,30202030,2
TSQ,25401020,2
TSS,45102020,2
TST,40203040,2
TTC,20106015,2
TTEC,45102020,2
TTEK,20201050,2
TTGT,45101010,2
TTMI,45203020,2
TTOO,35201010,2
TTS,25504030,2
TTWO,45103030,2
TUES,25503020,2
TUP,25201050,2
TWI,20106015,2
TWIN,20106010,2
TWMC,25504040,2
TWOU,45101010,2
TWTR,45101010,2
TWX,25401030,2
TXN,45301020,2
TXRH,25301040,2
TXT,20101010,2
TYL,45103010,2
TYPE,45103010,2
TZOO,45101010,2
UAL,20302010,2
UAMY,15104020,2
UAN,15101030,2
UBNT,45201020,2
UCP,25201030,2
UCTT,45301010,2
UEC,10102050,2
UEIC,25201010,2
UFCS,40301040,2
UFI,25203030,2
UFPI,20102010,2
UFPT,15103020,2
UG,30302010,2
UHAL,20304020,2
UHS,35102020,2
UIHC,40301040,2
UIS,45102010,2
ULBI,20104010,2
ULTA,25504040,2
ULTI,45103010,2
UNAM,40301040,2
UNF,20201070,2
UNFI,30101020,2
UNH,35102030,2
UNM,40301020,2
UNP,20304010,2
UNXL,45203020,2
UPLD,45103010,2
UPS,20301010,2
UQM,25101010,2
URBN,25504010,2
URG,10102050,2
URI,20107010,2
URRE,10102050,2
USAK,20304020,2
USAP,15104050,2
USAT,45202030,2
USCR,15102010,2
USDP,10102040,2
USG,20102010,2
USM,50102010,2
USNA,30302010,2
USPH,35102020,2
UTEK,45301010,2
UTI,25302010,2
UTMD,35101020,2
UTX,20101010,2
UUU,45203010,2
UVE,40301040,2
UVV,30203010,2
UWN,25301010,2
V,45102020,2
VAC,25301020,2
VAL,15101050,2
VALU,40203040,2
VAR,35101010,2
VC,25101010,2
VCRA,35103010,2
VDSI,45103020,2
VEC,20101010,2
VECO,45301010,2
VEEV,35103010,2
VFC,25203010,2
VG,50101010,2
VGZ,15104030,2
VHC,45103010,2
VHI,15101050,2
VIAB,25401030,2
VICR,20104010,2
VII,45203010,2
VIRC,20201060,2
VIRT,40203020,2
VISI,20202010,2
VIVO,35101020,2
VLGEA,30101030,2
VLO,10102030,2
VMC,15102010,2
VMI,20103010,2
VMW,45103020,2
VNCE,25203010,2
VNTV,45102020,2
VOXX,25101010,2
VOYA,40201020,2
VPG,45203010,2
VRA,25203010,2
VRNS,45103020,2
VRNT,45103010,2
VRSK,20202020,2
VRSN,45101010,2
VRTU,45102010,2
VRTV,20107010,2
VSAT,45201020,2
VSEC,20201070,2
VSH,45203015,2
VSI,25504040,2
VSLR,55105020,2
VSR,20201050,2
VSTO,25202010,2
VTNR,10102030,2
VUZI,25201010,2
VVI,20201070,2
VWR,35203010,2
VZ,50101020,2
W,25502020,2
WAB,20106010,2
WAGE,20202010,2
WAIR,20101010,2
WAT,35203010,2
WATT,20104010,2
WBA,30101010,2
WBMD,45101010,2
WCC,20107010,2
WCG,35102030,2
WDAY,45103010,2
WDC,45202030,2
WDFC,30301010,2
WEN,25301040,2
WERN,20304020,2
WEX,45102020,2
WEYS,25501010,2
WFM,30101030,2
WGO,25102010,2
WHR,25201040,2
WIFI,50102010,2
WIN,50101020,2
WINA,25504040,2
WIRE,20104010,2
WK,45103010,2
WLB,10102050,2
WLDN,20202020,2
WLFC,20107010,2
WLH,25201030,2
WLK,15101010,2
WLKP,15101010,2
WM,20201050,2
WMAR,25504040,2
WMK,30101030,2
WMLP,10102050,2
WMS,20102010,2
WMT,30101040,2
WNC,20106010,2
WNR,10102030,2
WOOF,35102020,2
WOR,15104050,2
WPCS,45102010,2
WPG,60101070,2
WR,55101010,2
WRB,40301040,2
WRLD,40202010,2
WSCI,20106020,2
WSM,25504060,2
WSO,20107010,2
WST,35101020,2
WSTC,20201060,2
WSTG,45203030,2
WSTL,45201020,2
WTR,55104010,2
WTS,20106020,2
WTT,45203010,2
WTW,25302020,2
WU,45102020,2
WVVI,30201020,2
WWD,20106020,2
WWE,25401030,2
WWW,25203020,2
WY,60101080,2
WYN,25301020,2
WYNN,25301010,2
WYY,45102010,2
X,15104050,2
XCRA,45301010,2
XGTI,45201020,2
XLNX,45301020,2
XON,35201010,2
XONE,20106020,2
XOXO,45101010,2
XPL,15104040,2
XPLR,45202030,2
XPO,20301010,2
XRAY,35101020,2
XRM,20106020,2
XRX,45202030,2
XXII,30203010,2
XYL,20106020,2
Y,40301050,2
YHOO,45101010,2
YORW,55104010,2
YRCW,20304020,2
YUM,25301040,2
YUME,45101010,2
Z,45101010,2
ZAGG,25201010,2
ZAYO,50101010,2
ZBRA,45203010,2
ZEN,45103010,2
ZEUS,15104050,2
ZIXI,45103010,2
ZNGA,45103030,2
ZOES,25301040,2
ZTS,35202010,2
ZUMZ,25504010,2
AFAM,35102015,2
ATU,20106020,2
BDE,25202010,2
DORM,25101010,2
FRSH,25301040,2
GHC,25302010,2
INFU,35102015,2
KWR,15101050,2
LIVE,25201020,2
NYLD,55105010,2
ABBV,35201010,3
ABIO,35201010,3
ACAD,35201010,3
ACHN,35201010,3
ACOR,35201010,3
ACRX,35202010,3
ADMA,35201010,3
ADMP,35202010,3
ADMS,35201010,3
ADRO,35201010,3
ADXS,35201010,3
AERI,35202010,3
AGEN,35201010,3
AGIO,35201010,3
AGRX,35202010,3
AKAO,35202010,3
AKBA,35201010,3
ALDR,35201010,3
ALDX,35201010,3
ALIM,35202010,3
ALNY,35201010,3
ALXN,35201010,3
AMAG,35201010,3
AMGN,35201010,3
AMPE,35202010,3
AMPH,35202010,3
AMRI,35203010,3
ANIK,35101020,3
ANIP,35202010,3
ANTH,35201010,3
APRI,35202010,3
ARAY,35101010,3
ARDM,35202010,3
ARDX,35201010,3
ARNA,35201010,3
ARQL,35201010,3
ARRY,35201010,3
ARWR,35201010,3
ASMB,35202010,3
AST,35201010,3
ATHX,35201010,3
ATNM,35201010,3
ATRA,35201010,3
ATRS,35101020,3
AVEO,35201010,3
BAX,35101010,3
