n,r2,w
254,0.496611324759,0.0780577750461
210,0.132452045824,0.0645359557468
100,0.0955921914691,0.0307314074985
85,0.240838542335,0.0261216963737
79,0.241693069276,0.0242778119238
75,0.220956574054,0.0230485556238
71,0.142118705646,0.0218192993239
68,0.188942963197,0.020897357099
64,0.325849576653,0.019668100799
63,0.461001184182,0.019360786724
60,0.232136943286,0.0184388444991
55,0.148600985939,0.0169022741242
50,0.185447885409,0.0153657037492
47,0.165184135018,0.0144437615243
44,0.241874614305,0.0135218192993
42,0.293778067048,0.0129071911494
42,0.151712604023,0.0129071911494
41,0.259004967172,0.0125998770744
39,0.182396623475,0.0119852489244
38,0.176604755334,0.0116779348494
35,0.254984360935,0.0107559926245
33,0.176205452023,0.0101413644745
33,0.129051300519,0.0101413644745
30,0.22415135875,0.00921942224954
30,0.119285606756,0.00921942224954
29,0.136185531173,0.00891210817455
29,0.261921789483,0.00891210817455
29,0.283126903607,0.00891210817455
29,0.296329999112,0.00891210817455
29,0.152891879378,0.00891210817455
28,0.0898809037946,0.00860479409957
27,0.202771671266,0.00829748002459
27,0.341623250864,0.00829748002459
27,0.286184030747,0.00829748002459
27,0.117378681976,0.00829748002459
27,0.170150015045,0.00829748002459
25,0.267492749019,0.00768285187462
25,0.236861601177,0.00768285187462
25,0.231586122319,0.00768285187462
25,0.243310370382,0.00768285187462
24,0.256040906409,0.00737553779963
24,0.24088129427,0.00737553779963
24,0.126444621415,0.00737553779963
24,0.175104291876,0.00737553779963
23,0.239057784229,0.00706822372465
23,0.171266191661,0.00706822372465
23,0.179302681404,0.00706822372465
23,0.336222087401,0.00706822372465
22,0.198217336795,0.00676090964966
22,0.1657258303,0.00676090964966
21,0.182294311729,0.00645359557468
21,0.097145957784,0.00645359557468
20,0.156119687568,0.00614628149969
19,0.315733241045,0.00583896742471
19,0.361657753154,0.00583896742471
19,0.126468986583,0.00583896742471
19,0.198560514101,0.00583896742471
19,0.128089774051,0.00583896742471
18,0.344241437588,0.00553165334972
17,0.103290092554,0.00522433927474
17,0.180734218802,0.00522433927474
17,0.209053109279,0.00522433927474
17,0.205899693659,0.00522433927474
17,0.147233854178,0.00522433927474
16,0.434535525938,0.00491702519975
16,0.149915828182,0.00491702519975
15,0.288907573278,0.00460971112477
15,0.151657133335,0.00460971112477
15,0.292666623765,0.00460971112477
15,0.349159410686,0.00460971112477
15,0.0863985740146,0.00460971112477
15,0.0570071641569,0.00460971112477
14,0.246814149892,0.00430239704978
14,0.117946062532,0.00430239704978
14,0.200304177564,0.00430239704978
14,0.274001924316,0.00430239704978
13,0.178705632499,0.0039950829748
13,0.300309792261,0.0039950829748
12,0.214297595686,0.00368776889982
12,0.219830646296,0.00368776889982
11,0.16637503228,0.00338045482483
11,0.35036652237,0.00338045482483
11,0.129154551743,0.00338045482483
11,0.310339741429,0.00338045482483
11,0.16532582853,0.00338045482483
11,0.110017847677,0.00338045482483
10,0.317846293367,0.00307314074985
10,0.118503179515,0.00307314074985
10,0.0856612187182,0.00307314074985
10,0.103459238999,0.00307314074985
9,0.141321551973,0.00276582667486
9,0.198874427454,0.00276582667486
9,0.114012749388,0.00276582667486
9,0.0791508710926,0.00276582667486
9,0.0251238205743,0.00276582667486
8,0.0609801937658,0.00245851259988
8,0.170578163229,0.00245851259988
8,0.0955481642148,0.00245851259988
8,0.158920124545,0.00245851259988
8,0.0638014473145,0.00245851259988
8,0.356721291476,0.00245851259988
7,0.134858602816,0.00215119852489
7,0.16556584244,0.00215119852489
7,0.110489260443,0.00215119852489
7,0.266795073547,0.00215119852489
7,0.137391904471,0.00215119852489
7,0.137144229921,0.00215119852489
7,0.259910129613,0.00215119852489
6,0.0917588694746,0.00184388444991
6,0.114127922447,0.00184388444991
6,0.157857151052,0.00184388444991
6,0.296983041406,0.00184388444991
6,0.207765556528,0.00184388444991
6,0.04679227015,0.00184388444991
6,0.121812281657,0.00184388444991
6,0.195044221319,0.00184388444991
6,0.185156524534,0.00184388444991
6,0.182172852084,0.00184388444991
6,0.288162614567,0.00184388444991
5,0.141126350008,0.00153657037492
5,0.167456108539,0.00153657037492
5,0.0265092445466,0.00153657037492
5,0.192279615538,0.00153657037492
5,0.0918521196068,0.00153657037492
5,0.0439850462667,0.00153657037492
5,0.2831121245,0.00153657037492
5,0.273480693267,0.00153657037492
5,0.132760405159,0.00153657037492
5,0.129033569281,0.00153657037492
5,0.101932016772,0.00153657037492
4,0.16834919433,0.00122925629994
4,0.308441889685,0.00122925629994
4,0.0923022162701,0.00122925629994
4,0.336510679788,0.00122925629994
4,0.0558443179642,0.00122925629994
4,0.314511786112,0.00122925629994
4,0.172315080632,0.00122925629994
3,0.0183879083345,0.000921942224954
3,0.0198734836477,0.000921942224954
3,0.0382685940007,0.000921942224954
3,0.0930812761856,0.000921942224954
3,0.476209869602,0.000921942224954
3,0.327353630295,0.000921942224954
3,0.0426830666839,0.000921942224954
2,0.0599145854164,0.000614628149969
2,0.0104231710315,0.000614628149969
2,0.512159526395,0.000614628149969
2,0.0483572661705,0.000614628149969
2,0.231006697078,0.000614628149969
2,0.0182075702512,0.000614628149969
2,0.230016766768,0.000614628149969
2,0.377877698118,0.000614628149969
1,0.12248430126,0.000307314074985
1,0.164201420025,0.000307314074985
1,0.0572265600155,0.000307314074985
1,0.00849804738178,0.000307314074985
