n,r2,w
68,0.261091261121,0.0208845208845
61,0.193566405891,0.0187346437346
60,0.200515375611,0.0184275184275
59,0.2254392936,0.0181203931204
56,0.213351965208,0.017199017199
56,0.231211772032,0.017199017199
55,0.230062811382,0.0168918918919
55,0.190993767376,0.0168918918919
55,0.202903131239,0.0168918918919
55,0.223621993159,0.0168918918919
55,0.230446118452,0.0168918918919
54,0.157155016569,0.0165847665848
54,0.243115081717,0.0165847665848
54,0.283995993432,0.0165847665848
54,0.23069523973,0.0165847665848
53,0.220243142019,0.0162776412776
52,0.207285824969,0.0159705159705
52,0.228947048124,0.0159705159705
51,0.211337421107,0.0156633906634
51,0.182241676093,0.0156633906634
51,0.238444717472,0.0156633906634
50,0.232236981145,0.0153562653563
50,0.273687147499,0.0153562653563
50,0.223991843513,0.0153562653563
50,0.205232207463,0.0153562653563
50,0.216758358086,0.0153562653563
50,0.266618489181,0.0153562653563
49,0.219513387117,0.0150491400491
48,0.270904960325,0.014742014742
48,0.238766019162,0.014742014742
48,0.192325452897,0.014742014742
48,0.193095305313,0.014742014742
48,0.213559776707,0.014742014742
48,0.259701188342,0.014742014742
47,0.231847263129,0.0144348894349
47,0.193676709517,0.0144348894349
47,0.192579847639,0.0144348894349
47,0.250693531028,0.0144348894349
47,0.234435174831,0.0144348894349
46,0.244981679982,0.0141277641278
46,0.275802676544,0.0141277641278
46,0.24821689369,0.0141277641278
46,0.233632975045,0.0141277641278
45,0.217066288437,0.0138206388206
45,0.211392094481,0.0138206388206
45,0.24330803015,0.0138206388206
45,0.16675107893,0.0138206388206
45,0.19497481523,0.0138206388206
45,0.297285393363,0.0138206388206
44,0.246140183229,0.0135135135135
44,0.197425142824,0.0135135135135
44,0.23628738606,0.0135135135135
44,0.302046520917,0.0135135135135
44,0.17837146429,0.0135135135135
43,0.236928739255,0.0132063882064
42,0.151646498619,0.0128992628993
42,0.245595991887,0.0128992628993
41,0.225645275581,0.0125921375921
41,0.200237122316,0.0125921375921
41,0.233667199259,0.0125921375921
40,0.27332777436,0.012285012285
40,0.214402575134,0.012285012285
39,0.195713918248,0.0119778869779
38,0.224202501783,0.0116707616708
37,0.254525063005,0.0113636363636
37,0.280368592047,0.0113636363636
36,0.198428715244,0.0110565110565
32,0.275696680905,0.00982800982801
