n,r2,w
33,0.190920852814,0.0101351351351
31,0.244050438194,0.00952088452088
30,0.0142369855442,0.00921375921376
30,0.0913285319754,0.00921375921376
30,0.192740616464,0.00921375921376
30,0.165636246476,0.00921375921376
29,0.239452495219,0.00890663390663
29,0.106627993564,0.00890663390663
28,0.225930138085,0.00859950859951
28,0.284962580863,0.00859950859951
28,0.0637373566785,0.00859950859951
27,0.221726184637,0.00829238329238
27,0.148690050944,0.00829238329238
27,0.155350323559,0.00829238329238
27,0.105948946075,0.00829238329238
26,0.0318458345878,0.00798525798526
26,0.089590722161,0.00798525798526
26,0.128495200198,0.00798525798526
26,0.115906813191,0.00798525798526
26,0.160794978197,0.00798525798526
26,0.358758477466,0.00798525798526
25,0.338798892395,0.00767813267813
25,0.168008755396,0.00767813267813
25,0.31048225482,0.00767813267813
25,0.277985981515,0.00767813267813
25,0.0651585947647,0.00767813267813
25,0.171621604276,0.00767813267813
25,0.0602521974685,0.00767813267813
25,0.26652685354,0.00767813267813
25,0.213141502446,0.00767813267813
25,0.181804293704,0.00767813267813
25,0.224677951269,0.00767813267813
25,0.251647566078,0.00767813267813
25,0.19677278357,0.00767813267813
24,0.21603298449,0.00737100737101
24,0.0639612678809,0.00737100737101
24,0.15755615714,0.00737100737101
24,0.138562262596,0.00737100737101
24,0.193459672834,0.00737100737101
24,0.314571707491,0.00737100737101
24,0.0141910402876,0.00737100737101
24,0.245086130367,0.00737100737101
24,0.242049304093,0.00737100737101
24,0.0451350258741,0.00737100737101
24,0.16149060617,0.00737100737101
23,0.20147227145,0.00706388206388
23,0.0906793920098,0.00706388206388
23,0.183129845356,0.00706388206388
23,0.055647413238,0.00706388206388
23,0.145330740733,0.00706388206388
23,0.0245906994248,0.00706388206388
23,0.226392133922,0.00706388206388
23,0.230608509056,0.00706388206388
23,0.17358861535,0.00706388206388
23,0.180526029225,0.00706388206388
23,0.135656909807,0.00706388206388
23,0.369189120981,0.00706388206388
23,0.0321465697805,0.00706388206388
22,0.0931828391032,0.00675675675676
22,0.173563473446,0.00675675675676
22,0.0393702327194,0.00675675675676
22,0.208176727547,0.00675675675676
22,0.166550527129,0.00675675675676
22,0.187403386847,0.00675675675676
22,0.321240418552,0.00675675675676
22,0.204839721437,0.00675675675676
21,0.182420007661,0.00644963144963
21,0.20217703171,0.00644963144963
21,0.117483570231,0.00644963144963
21,0.149942399283,0.00644963144963
21,0.228281197531,0.00644963144963
21,0.305187161204,0.00644963144963
21,0.0863615587646,0.00644963144963
21,0.188052038728,0.00644963144963
21,0.142062675707,0.00644963144963
21,0.045348039175,0.00644963144963
21,0.300058876372,0.00644963144963
21,0.20861713247,0.00644963144963
21,0.110091760739,0.00644963144963
21,0.230357726478,0.00644963144963
21,0.176011606119,0.00644963144963
21,0.210340920025,0.00644963144963
21,0.120090505473,0.00644963144963
20,0.172842038392,0.00614250614251
20,0.085149457926,0.00614250614251
20,0.157269442238,0.00614250614251
20,0.168718351382,0.00614250614251
20,0.0463677934365,0.00614250614251
20,0.275116865777,0.00614250614251
20,0.119549114123,0.00614250614251
20,0.339654388221,0.00614250614251
20,0.152420492085,0.00614250614251
20,0.325502019812,0.00614250614251
19,0.26748276733,0.00583538083538
19,0.071701898554,0.00583538083538
19,0.0232291869437,0.00583538083538
19,0.195085817181,0.00583538083538
19,0.133992846079,0.00583538083538
19,0.0270375739987,0.00583538083538
19,0.161027901603,0.00583538083538
19,0.240020404645,0.00583538083538
19,0.101326644754,0.00583538083538
19,0.085427222965,0.00583538083538
19,0.244128959605,0.00583538083538
19,0.213488531488,0.00583538083538
19,0.310213663721,0.00583538083538
18,0.179524226629,0.00552825552826
18,0.23350283989,0.00552825552826
18,0.174339445937,0.00552825552826
18,0.170127387143,0.00552825552826
18,0.324051821997,0.00552825552826
18,0.0251871800002,0.00552825552826
18,0.236876699374,0.00552825552826
18,0.196652596096,0.00552825552826
17,0.126803799575,0.00522113022113
17,0.229227608562,0.00522113022113
17,0.113882302722,0.00522113022113
17,0.184447838552,0.00522113022113
17,0.158546703071,0.00522113022113
17,0.137166847125,0.00522113022113
17,0.236897089023,0.00522113022113
17,0.256429386617,0.00522113022113
17,0.0300986959122,0.00522113022113
17,0.2847066169,0.00522113022113
17,0.0845035438956,0.00522113022113
17,0.194122274486,0.00522113022113
17,0.335647450911,0.00522113022113
16,0.16474331808,0.004914004914
16,0.320801131531,0.004914004914
16,0.0834289781805,0.004914004914
16,0.231068735699,0.004914004914
16,0.0997392720612,0.004914004914
16,0.191567177327,0.004914004914
16,0.154787609226,0.004914004914
16,0.10483898082,0.004914004914
16,0.141737929575,0.004914004914
16,0.15449716655,0.004914004914
16,0.0901032701932,0.004914004914
16,0.128221700954,0.004914004914
16,0.173577694633,0.004914004914
15,0.115860791348,0.00460687960688
15,0.19124528098,0.00460687960688
15,0.161802499966,0.00460687960688
15,0.203007993009,0.00460687960688
15,0.0507084744376,0.00460687960688
14,0.176996841359,0.00429975429975
14,0.0349528318166,0.00429975429975
14,0.172289295314,0.00429975429975
14,0.151021002771,0.00429975429975
14,0.0934106475166,0.00429975429975
14,0.102295769861,0.00429975429975
13,0.0471830211171,0.00399262899263
12,0.12120379737,0.0036855036855
12,0.283557227662,0.0036855036855
11,0.356631128889,0.00337837837838
10,0.191388829703,0.00307125307125
8,0.370012108074,0.002457002457
