n,r2,w
163,0.26216651695,0.0500614250614
158,0.149892480345,0.0485257985258
157,0.155707066777,0.0482186732187
153,0.154390936761,0.0469901719902
149,0.234122438169,0.0457616707617
144,0.230441633564,0.044226044226
141,0.0871962196849,0.0433046683047
139,0.157451980253,0.0426904176904
139,0.189832632584,0.0426904176904
138,0.286349909769,0.0423832923833
138,0.168971827534,0.0423832923833
138,0.236386988858,0.0423832923833
134,0.258080796127,0.0411547911548
133,0.242876525792,0.0408476658477
132,0.149375235164,0.0405405405405
131,0.215157674058,0.0402334152334
131,0.221743247115,0.0402334152334
129,0.189447969783,0.0396191646192
128,0.116016074233,0.039312039312
125,0.287457338454,0.0383906633907
121,0.217140201371,0.0371621621622
113,0.114847951468,0.0347051597052
112,0.265072409992,0.034398034398
110,0.209003484488,0.0337837837838
