n,r2,w
33,0.173173290922,0.0101351351351
31,0.292946819772,0.00952088452088
30,0.264036140901,0.00921375921376
30,0.1427603252,0.00921375921376
30,0.176430963028,0.00921375921376
30,0.240169370823,0.00921375921376
29,0.255610419811,0.00890663390663
29,0.195462858558,0.00890663390663
28,0.209823165388,0.00859950859951
28,0.231419753055,0.00859950859951
28,0.139201456763,0.00859950859951
27,0.296571284877,0.00829238329238
27,0.176187457753,0.00829238329238
27,0.201971446689,0.00829238329238
27,0.21426180446,0.00829238329238
26,0.195656849575,0.00798525798526
26,0.214346468989,0.00798525798526
26,0.241439339817,0.00798525798526
26,0.171520954748,0.00798525798526
26,0.216961188664,0.00798525798526
26,0.282829073572,0.00798525798526
25,0.30475662391,0.00767813267813
25,0.217652966916,0.00767813267813
25,0.252299410965,0.00767813267813
25,0.210515404017,0.00767813267813
25,0.13073439252,0.00767813267813
25,0.176587155811,0.00767813267813
25,0.326822034792,0.00767813267813
25,0.313946869699,0.00767813267813
25,0.246712117621,0.00767813267813
25,0.14488254248,0.00767813267813
25,0.259731931778,0.00767813267813
25,0.303723906532,0.00767813267813
25,0.180933503137,0.00767813267813
24,0.17109083196,0.00737100737101
24,0.179201557697,0.00737100737101
24,0.28127446846,0.00737100737101
24,0.207111790869,0.00737100737101
24,0.213374016736,0.00737100737101
24,0.267544808116,0.00737100737101
24,0.245875279192,0.00737100737101
24,0.257714731927,0.00737100737101
24,0.209929413526,0.00737100737101
24,0.251205800375,0.00737100737101
24,0.229516541856,0.00737100737101
23,0.150644277586,0.00706388206388
23,0.158819247492,0.00706388206388
23,0.252369036306,0.00706388206388
23,0.213371870393,0.00706388206388
23,0.232872861617,0.00706388206388
23,0.179385936435,0.00706388206388
23,0.231686902123,0.00706388206388
23,0.203087004597,0.00706388206388
23,0.223660392872,0.00706388206388
23,0.243361954889,0.00706388206388
23,0.173389480551,0.00706388206388
23,0.32374959396,0.00706388206388
23,0.244753848885,0.00706388206388
22,0.227467708679,0.00675675675676
22,0.159167638856,0.00675675675676
22,0.176368637785,0.00675675675676
22,0.189014836024,0.00675675675676
22,0.2100699654,0.00675675675676
22,0.251465158875,0.00675675675676
22,0.294481492357,0.00675675675676
22,0.283086363912,0.00675675675676
21,0.228775402437,0.00644963144963
21,0.17452711336,0.00644963144963
21,0.31699816619,0.00644963144963
21,0.177917062785,0.00644963144963
21,0.170336625087,0.00644963144963
21,0.299787418971,0.00644963144963
21,0.207474649188,0.00644963144963
21,0.234488027761,0.00644963144963
21,0.294568190228,0.00644963144963
21,0.0788048157662,0.00644963144963
21,0.239458707988,0.00644963144963
21,0.269343219189,0.00644963144963
21,0.238196868786,0.00644963144963
21,0.265321988548,0.00644963144963
21,0.239130119926,0.00644963144963
21,0.212522162499,0.00644963144963
21,0.153541318843,0.00644963144963
20,0.221300991862,0.00614250614251
20,0.228015937201,0.00614250614251
20,0.33229821736,0.00614250614251
20,0.220551585101,0.00614250614251
20,0.159988647879,0.00614250614251
20,0.309749697952,0.00614250614251
20,0.1666089499,0.00614250614251
20,0.258090731419,0.00614250614251
20,0.281093337506,0.00614250614251
20,0.212046590138,0.00614250614251
19,0.201720708917,0.00583538083538
19,0.293044615028,0.00583538083538
19,0.187397771933,0.00583538083538
19,0.266394827668,0.00583538083538
19,0.12809235972,0.00583538083538
19,0.176191591472,0.00583538083538
19,0.273696002149,0.00583538083538
19,0.23328685654,0.00583538083538
19,0.217318417899,0.00583538083538
19,0.149980012457,0.00583538083538
19,0.219256966905,0.00583538083538
19,0.277985293898,0.00583538083538
19,0.281560048707,0.00583538083538
18,0.211234692556,0.00552825552826
18,0.193011455978,0.00552825552826
18,0.192880479846,0.00552825552826
18,0.262498725117,0.00552825552826
18,0.323885797474,0.00552825552826
18,0.186917033066,0.00552825552826
18,0.264510169592,0.00552825552826
18,0.240629124095,0.00552825552826
17,0.165669809149,0.00522113022113
17,0.263081999989,0.00522113022113
17,0.220367350936,0.00522113022113
17,0.270512373982,0.00522113022113
17,0.231626230469,0.00522113022113
17,0.23378118999,0.00522113022113
17,0.271134334772,0.00522113022113
17,0.29164305165,0.00522113022113
17,0.210296926855,0.00522113022113
17,0.155809791304,0.00522113022113
17,0.193244902279,0.00522113022113
17,0.206260126083,0.00522113022113
17,0.2335714634,0.00522113022113
16,0.237714723283,0.004914004914
16,0.173877351423,0.004914004914
16,0.176109614187,0.004914004914
16,0.18786984612,0.004914004914
16,0.275884534781,0.004914004914
16,0.168797824465,0.004914004914
16,0.276688621938,0.004914004914
16,0.298195970974,0.004914004914
16,0.243782739495,0.004914004914
16,0.157335177263,0.004914004914
16,0.245445838924,0.004914004914
16,0.235604008622,0.004914004914
16,0.231832239414,0.004914004914
15,0.227221936487,0.00460687960688
15,0.178340767665,0.00460687960688
15,0.248084977336,0.00460687960688
15,0.209642732978,0.00460687960688
15,0.180116776485,0.00460687960688
14,0.347556218729,0.00429975429975
14,0.225067970746,0.00429975429975
14,0.263968650573,0.00429975429975
14,0.210970664087,0.00429975429975
14,0.304285279287,0.00429975429975
14,0.105911900554,0.00429975429975
13,0.14355211021,0.00399262899263
12,0.205715226146,0.0036855036855
12,0.312689058041,0.0036855036855
11,0.341786961562,0.00337837837838
10,0.392093663944,0.00307125307125
8,0.341198644401,0.002457002457
